gene_id	POC-201-TP1	POC-201-TP2	POC-201-TP3	POC-219-TP1	POC-219-TP2	POC-219-TP3	POC-219-TP4	POC-222-TP1	POC-222-TP2	POC-222-TP3	POC-222-TP4	POC-255-TP1	POC-255-TP2	POC-255-TP3	POC-255-TP4	POC-259-TP1	POC-259-TP2	POC-259-TP3	POC-259-TP4	POC-40-TP1	POC-40-TP2	POC-40-TP3	POC-40-TP4	POC-42-TP1	POC-42-TP2	POC-42-TP3	POC-42-TP4	POC-52-TP1	POC-52-TP2	POC-52-TP3	POC-52-TP4	POC-53-TP1	POC-53-TP2	POC-53-TP3	POC-53-TP4	POC-57-TP1	POC-57-TP2	POC-57-TP3	POC-57-TP4
gene-Pocillopora_meandrina_HIv1___RNAseq.10483_t	1.1841671501492428	1.3269515783981858	1.687793625353657	1.8554406811387545	1.7983555521404408	2.231839839912195	1.8589386126372618	1.3943540633334561	1.6355111219699014	1.5777908969851953	1.7640298893121211	1.2791460596645812	1.4744748469715452	2.316066948772923	1.6647376782963725	1.5445963614038307	1.5322582787299126	2.072336602581414	1.5953003241952204	1.7658245656350888	1.7658382577628562	1.7232638865544356	1.763672289518238	1.3184004098891118	1.2109250828510283	1.5179362281317392	1.79245166272981	1.5620797489243203	1.4323375157678122	1.7130928880091982	1.3999403650413929	1.5500252435386261	1.5112415548501401	1.567229442306002	1.6315440829700423	1.650694416197337	1.8471855861589228	1.649670292277802	1.474935455105126
gene-Pocillopora_meandrina_HIv1___RNAseq.10568_t	1.0356832047065947	0.9706954502131303	1.1549381066439561	1.0496114033936097	1.0569406471064844	0.5153544000313571	0.9179458196539115	0.8998665510787126	0.822971863488357	0.6903098345611526	1.0548981511603754	1.0398664458517146	0.7969655810457262	1.0105738462112355	0.8008383319650076	0.8454712501205689	0.706867604728031	1.4077996345233519	0.854176283019639	0.47733712418414675	0.7488051423930249	0.6397876946930717	0.8711997268388827	0.5607666766046137	0.8658616784017894	0.9136059829176518	0.8842818863863483	0.895092044426293	0.735844649017192	1.0185660552489368	0.6728081243887827	0.6615746025467084	0.7337614371137106	0.8288397716400245	1.072825101434031	0.6071959063489054	0.5567479574229243	0.8799199055057194	0.7029410549199532
gene-Pocillopora_meandrina_HIv1___RNAseq.10925_t	0.8530937395492615	0.9528855840518984	1.4518977294388402	1.4007211281848362	1.1199987676704533	1.0111899525904908	1.1572813996811695	0.7980886008567759	0.9468779315331634	0.6111506107314234	1.6092628499709476	0.9500079118446345	0.9467206883914505	2.0553119179912636	1.2671830107440525	1.2222371342194722	0.7966897547741106	1.0984127699313362	1.0107123932200368	0.7920234426147713	0.8497979943772169	0.7740914725590514	1.0965618766091692	0.9151996759180475	0.9088216022009296	1.1212055094727602	2.6095647386106364	1.7572588822456066	0.8712718037099689	0.9514217149793566	0.7507118796295054	0.7162397913137318	0.7007007606701604	0.8197994500736585	1.1856192540383317	0.6662961071666318	1.3608879386686061	0.783015212147936	0.9297171696378067
gene-Pocillopora_meandrina_HIv1___RNAseq.10949_t	0.7478408376999995	0.7506052920798454	0.6922207380402658	0.9746086901923272	0.7253770571227077	0.37549966711037175	1.7653871292088692	0.8589660800867306	0.7786003611433331	0.9590316857438678	1.2392448459766832	1.0200171555069175	1.944117238423314	2.449489742783178	0.6669332800213226	1.0326187362328831	1.4338671516108166	1.5494113556068534	0.6248310556083282	0.9508638240223042	1.2110383012562818	1.0186531457681585	0.9095837998774754	0.7874762892076238	0.7947566961293308	1.5436114975808286	1.2186566238863796	1.6733200530681511	0.8828937563725046	0.9070147391092667	0.7276373120889227	0.6618156843109718	0.8360621986431394	1.2694763676153582	0.33908623414978906	1.4050477057626634	0.9520747244789852	0.7801538309846334	1.0179185858147293
gene-Pocillopora_meandrina_HIv1___RNAseq.11314_t	0.49294125208579676	0.33470314325956846	0.8166813713750231	0.591626764997945	0.5077728581986062	0.5798420399067717	1.4293632572643227	0.5674501117798256	0.4545748562036687	0.28978714791912047	0.5159214015597058	0.36538583038056105	0.4015974410565182	1.085530855027326	0.5428437876598329	0.7172279721931909	0.426693956802242	1.0706382774268328	0.5211390278014307	0.485061274407344	0.39447992637212204	0.4045741392723369	0.38304343211755343	0.6467933230926904	0.5407881220759767	0.7125797012009744	1.0610415740327372	1.7480147469502527	0.34361731772698706	0.38821309705730256	0.28852994565709167	0.37642798922295584	0.29792179586210893	0.40940424135825787	0.8052798162604679	0.527565790154221	0.9705718471925756	0.3318791655164441	0.2951186435228639
gene-Pocillopora_meandrina_HIv1___RNAseq.11406_t	0.5966486067818475	0.620384897272524	0.642385597588126	0.74514227621269	0.6926874838915619	0.5757763641493462	0.7176948432357518	0.6921575425516932	0.6651942219185198	0.5534191902887615	0.7190619969133675	0.6230924611901814	0.6245465076761443	0.6644411651789336	0.6946134469410273	0.6503631857396233	0.604850702721617	0.711030130600743	0.6487709701374107	0.6001872755949504	0.5771229686747673	0.6012686958409783	0.6120143068589359	0.5937401467134188	0.6573498792664105	0.651048962637348	1.09467017708392	0.9458878003122845	0.6709943672309765	0.6416924669457028	0.5609168967832808	0.5423894337045848	0.592148006224702	0.5564923529321563	0.6792263199946859	0.6711331965476665	0.9423733445929807	0.6847273740174286	0.650672080858139
gene-Pocillopora_meandrina_HIv1___RNAseq.11571_t	1.0060575341293219	0.4652693411270847	1.0905926592589512	1.40494932114886	1.1308766083087525	1.4511075177587316	1.3895084217415916	1.602628104413103	1.3276576050305593	0.5857906331484769	1.213084638242212	1.5286487125375323	1.297869565963223	1.6439360008516335	1.140085411008169	0.6472127288729577	0.4822201486966291	1.4591166138524998	0.8007902983778286	1.1623297388464326	1.1800473378850702	1.142241780435637	1.5565807859343115	1.4452485323988205	1.1890437620225562	1.3662555310453615	2.037003383826486	1.4766072016885616	1.3585748761493384	1.5088250110127595	0.6998164270003183	0.8419530672731547	0.9744949367430555	0.7658226858205818	1.2304614786628412	1.1202939866758828	1.0092429332890995	0.7863782020746145	0.8769882152688165
gene-Pocillopora_meandrina_HIv1___RNAseq.12922_t	1.260511360079269	1.3168889327966045	1.6683735760238436	1.3514042288065142	1.522222724003644	2.395881979952579	1.3538055443422161	1.4496587041971254	1.6913075903644497	1.2737634567618281	1.3565789131807875	1.347100130889046	1.5042675107658465	1.7404433048224914	1.2797983542719036	1.591783062739239	1.4950049636434979	1.6706545140124904	1.245434690166673	1.5366692381186742	1.535553806631545	1.6293312830543514	1.9074654501461898	1.5109599597606818	1.3611759621738844	1.6185485154660189	2.1848792755656463	1.7591713388540935	1.4821225343198359	1.1927955145446751	1.436032105705433	1.3764829250665787	1.3732403063149883	1.3415662488300755	1.4523132106800543	1.72259818607752	1.3554417074231642	1.2312031152945933	1.313265485468884
gene-Pocillopora_meandrina_HIv1___RNAseq.13288_t	1.160346267857336	1.2529872303606375	NA	1.0375411596781132	1.1601903579441897	NA	1.4416071907829142	1.10948147682924	1.5811388300841898	0.688612090489937	1.145135673819752	1.1385951396202072	1.661578116350445	NA	1.3765333880777528	1.289676434661985	0.9056334185808014	2.1981052446747555	1.0633857316933013	2.635841118543349	1.5028997578985988	0.926187924563605	1.1323544332495898	2.5962936545662045	1.2347839317162708	2.048881808857374	2.349091136304989	NA	1.8917190880342782	1.1268349233336903	0.8791188770581598	0.7487937958879805	1.1471289787175114	0.7926653321020973	2.4409697526461347	1.400846259307042	2.0699881214744376	0.9056376671279652	1.150550740646722
gene-Pocillopora_meandrina_HIv1___RNAseq.13303_t	1.6733200530681511	2.1688706738761536	2.4494897427831774	2.449489742783178	2.449489742783179	NA	1.4532721699667963	2.222647070499498	1.8165902124584947	1.1275575726828566	2.4494897427831774	1.346233887187641	2.449489742783178	2.449489742783178	2.449489742783178	1.3165611772087666	NA	2.193152378511785	1.5727267365169013	2	1.1472850455656374	1.5491933384829668	1.3530011991487516	0.5395593205153902	1.0558375345706763	1.9102302457653462	0.8197560612767679	NA	1.3200508345627688	2.449489742783178	1.0110500592068734	1.0110500592068734	0.8299140898006878	1.8463468091862885	1.5949921629901513	1.784376641855637	2.4494897427831774	1.5491933384829668	1.3133925536563695
gene-Pocillopora_meandrina_HIv1___RNAseq.13437_t	0.8106519985188292	0.9976655746447882	1.426350992880718	1.327469155773007	0.945888765311817	1.2828503460578604	1.2718565104535189	1.1900737830831074	1.1333839803805772	0.625743238349237	0.9927605460170348	0.9335561167728681	0.9655587827994924	1.524567807000832	0.948765786409079	1.1190583351384953	0.9383367336348516	1.2220514169591	0.9246371783669133	0.9146714443359957	0.8773619065430613	0.8067161948344828	0.9139228610166306	1.1282002197979122	1.2006483892918138	1.1016817823198106	1.8966736616133435	1.5980965628126889	1.1581034206840446	0.9434453726930603	0.7826146003260485	0.7388269385636954	0.746689133293033	0.7870270038889327	1.1148043928505935	0.9342662629844095	1.222915046235061	0.844619492993013	0.9324505001671649
