gene_id	ACR-139-TP1	ACR-139-TP2	ACR-139-TP3	ACR-139-TP4	ACR-145-TP1	ACR-145-TP2	ACR-145-TP3	ACR-145-TP4	ACR-150-TP1	ACR-150-TP2	ACR-150-TP3	ACR-150-TP4	ACR-173-TP1	ACR-173-TP2	ACR-173-TP3	ACR-173-TP4	ACR-186-TP1	ACR-186-TP2	ACR-186-TP3	ACR-186-TP4	ACR-225-TP1	ACR-225-TP2	ACR-225-TP3	ACR-225-TP4	ACR-229-TP1	ACR-229-TP2	ACR-229-TP3	ACR-229-TP4	ACR-237-TP1	ACR-237-TP2	ACR-237-TP3	ACR-237-TP4	ACR-244-TP1	ACR-244-TP2	ACR-244-TP3	ACR-244-TP4	ACR-265-TP1	ACR-265-TP2	ACR-265-TP3	ACR-265-TP4
FUN_000002	1.2531486954562214	1.459294557798756	1.559334832448404	1.5015864994627954	1.6902417407094052	1.5617062887199544	2.153062140885425	1.8095479876771339	1.6031399924646437	1.5260804968295159	1.561668985885953	1.6144909064507982	1.3345175401680374	1.4792108102185446	1.8386216451111803	1.8980179933833603	1.67095690461749	1.601577712857988	1.907846124467436	1.6076264741175978	2.1713870854824573	1.6423011814540804	1.6804043353189524	2.0988803601363744	1.6461399260807577	1.60879891985433	1.6154903891559846	1.6554203412251849	1.8762816296670506	1.5744080107258505	1.609462774747265	1.7592101085369145	2.184345831729071	1.445627744133999	1.5804093652641853	2.2330747174266072	2.114560278944124	1.5391335230373877	1.6074145578887042	1.8956134841970935
FUN_000005	1.3641657861486263	1.4189157844053186	1.6345942281412589	1.5184118687545232	1.7994081455953428	1.6522895111057867	2.1505979733551843	1.8900940701789468	1.5633712581353458	1.554353547504979	1.6851366565529138	1.6186851454873237	1.4990071972832244	1.4931011955088613	1.9026905866263693	1.9478704492947738	1.7358547378653901	1.631352203920924	2.1581435958696638	1.6664419705253855	2.021533594608979	1.4519154631892115	1.5568421860013169	1.992536526187505	1.806250171637274	1.6430678145097635	1.6921591921684316	1.721603116073162	1.7649171015261425	1.5733030826816292	1.5980004319730061	1.5751805167235704	2.395591638581469	1.3619640492271734	1.4480160470453487	2.3520747331395677	2.2811846241232314	1.6267155800245254	1.6556604884072268	2.0360095458269454
FUN_000006	2.100385526565802	2.667627431091364	2.4509323622744965	2.3751467886051163	1.652449651005551	2.1189387047689463	2.10149592573873	2.125968832757817	1.7397096296151615	1.819125514213714	2.0541890653688406	3.0402196690030117	1.747775924573047	1.8676316446423382	2.846257152715634	1.8212509484694959	2.151260308682517	2.5577014553488993	2.4587570256353333	2.063009508580499	2.0240459454229485	2.2473486965536935	1.9414913759562704	2.0286449593596863	2.6606027802620384	2.6490107182620317	1.977938581866935	2.677790818444572	3.045663285532215	1.817309633803617	1.7752593553716933	3.1587591088216542	3.127496739139355	2.1618005506158116	2.174794216737902	2.922028583201574	2.2853599316756816	1.5691375299045975	1.7112265999632812	2.4240160345837154
FUN_000009	2.368079486316863	1.6211470981475438	2.5426910503987266	2.5949718627094915	1.0490636352887428	1.3131792665529565	1.1092474335667108	0.9176942875432156	2.629302289806653	1.2907306485885601	1.1105906695333723	0.6511769035157091	1.069633732479895	0.8050165558911584	0.7207454538070558	0.9679521206720293	3.28847365154658	2.532419494912851	3.0615900008546753	2.638271532724425	1.321872765444803	2.0890611623983553	0.721048191800535	1.6697593484349849	0.6665452870010642	0.5551271627885063	0.7052224188185858	2.179525067041748	0.9262513954569839	0.671647483557331	0.5434841120450227	1.1318457510987254	1.4398751567476333	0.9460971133875139	1.5775001297832514	2.175343973505474	1.389331922031422	0.7378416092605421	2.257087959589005	1.5132269781029168
FUN_000032	1.5328190889261952	1.4532721699667963	1.5491933384829668	1.3878751448680844	1.0604581220262441	2	2.4494897427831774	1.8066543665017942	1.221687675154034	1.3322912594474228	1.4181828526499307	1.6733200530681511	1.3277813927902893	1.7535677916750179	1.7535677916750179	1.3346347815039137	NA	1.9224983745116668	2.449489742783178	1.1134044285378082	2.089672146208333	1.4142008222268627	1.113531516201637	2	2.449489742783178	1.8165902124584947	1.5359398136356488	2.449489742783178	1.8165902124584947	1.1419903729166545	1.3824294235551813	1.5811388300841898	2.449489742783178	1.5491933384829668	1.3447172426982252	NA	1.9224983745116668	1.2053123154509697	1.2638822752891243	2.449489742783179
FUN_000033	1.3197686031893778	1.4516595206168958	1.4890877152600335	1.470417557657174	1.7503294411722057	1.3464631309333959	2.0181265367599934	1.7339316505354403	1.4587445784906676	1.4392452447558357	1.335459265231399	1.4487714895682762	1.4384460977345206	1.4152004364020696	1.7431926508747186	1.8720398856149763	1.5420961049368245	1.4386369742006815	2.0284306961907697	1.5389764472583687	2.061003781763139	1.2997388882355514	1.4143582859088009	2.0770072651587865	1.740263096029148	1.4780459333840554	1.45339992794709	1.558502373052379	1.7040383780552881	1.6393550676483661	1.5410097972196912	1.564029052259266	1.8858184996054819	1.3800335736530331	1.4042156790077174	2.1012918229044146	2.1360439608868127	1.489628899654399	1.5386524861367223	1.8577748898974016
FUN_000035	1.0116107954070492	0.9954629586567311	0.5879447357921312	1.7959303792929282	0.9378458914699936	0.5744315658787132	0.763876194920337	0.5584015770609151	1.6209501335262715	0.5989498266976496	0.46767152900927933	0.3947819439344072	1.985603441057114	0.6630587072154093	0.43721078499095606	1.2892946528060938	2.6457513110645907	0.7772815877574012	0.47201792966573414	0.8066360654436946	1.0520831904866288	1.0200715558899025	0.4001927895788721	1.3795629498490716	1.118033988749895	0.8726821151336115	1.4142135623730951	2.64575131106459	0.818548332552254	0.6509024064233044	0.6144813404655531	1.078078638752359	1.1535070491317747	0.3720640287881392	1.8660721583294517	1.504437879519568	1.267608255918405	0.45947836723104324	0.6867553031537251	1.2292178906769036
FUN_000037	0.663583532730375	0.7225804100441638	0.49952043117076284	1.511661703975607	0.608633117033478	0.4509555928753541	0.6302818187617827	0.47819248646366425	1.804956619346764	0.9082046280752308	0.42211455363992156	0.4543280688765512	1.9599724968300762	0.5773869717909272	0.4131727408875761	1.6102232407780723	2.449489742783178	0.8660254037844386	0.9258200997725515	0.9081251885201134	1.5700277404342224	1.1173760627834275	0.3696240352296525	1.24914919281766	1.2322204944484474	1.17983049630021	0.9082951062292475	2.4494897427831783	1.3267333768648457	0.50350607478653	0.39565069796780783	0.9477045649148282	1.8165902124584947	0.593295878967653	1.4831080119128208	1.572726736516901	1.230609605033213	0.43328933170621015	0.4948716593053935	1.4766886666736991
FUN_000040	0.7857848197432836	0.7482185472285352	0.8614166050716185	1.3878235052640606	1.2441384347584283	0.7781575238894315	0.7696858958796323	0.8052279238305712	2.077777037113715	0.6467392093713443	0.6340714672574586	0.9111996672723616	1.8574418537810822	0.7771708244383128	0.7514923424365286	1.951361729084503	2.64575131106459	0.7833327198211051	0.6490734136415512	1.2102953419784837	1.5913242677625663	1.0950409048676373	0.5988325574211246	1.2701662457359049	1.28086884574495	1.0583005244258363	2.64575131106459	2.64575131106459	1.540032688053117	0.8457288574215037	0.65831426405025	1.3962028367649182	0.9163389369057194	0.7992334481759354	1.5150006021310993	1.3676707995632436	1.8490095006329004	0.6579684291086494	0.7893769348081318	1.7579044613624981
FUN_000043	0.7665861471404596	0.7877839411801115	0.9517664498184416	1.4258808136287395	0.9717665093284298	0.8210168471218191	1.297122010531038	0.9072087728231121	1.3611957809520396	0.9217939802427841	0.6808284162749998	0.9866308598894524	1.3290345691875793	0.8944755475642203	0.9719156536485991	1.3047805348159651	1.784376641855637	1.1291589790636216	0.5439162392742658	1.1462014560179976	1.571552664652947	1.046331538558078	0.7507245199805628	1.3186408668367549	0.761309291112813	1.5491933384829668	1.5491933384829668	2.449489742783178	1.3080853184653543	0.9661328565967382	0.8764565137005732	1.3277004903678888	1.6733200530681511	1.0055402085998904	1.849717083014922	1.182715759617389	1.4729218237393156	0.974087161760843	0.9093266138965869	1.4519182981856207
