gene_id	POR-216-TP1	POR-216-TP2	POR-216-TP3	POR-216-TP4	POR-236-TP1	POR-236-TP2	POR-245-TP1	POR-245-TP2	POR-245-TP3	POR-245-TP4	POR-260-TP1	POR-260-TP2	POR-260-TP3	POR-260-TP4	POR-262-TP1	POR-262-TP2	POR-262-TP3	POR-262-TP4	POR-69-TP1	POR-69-TP2	POR-69-TP3	POR-69-TP4	POR-72-TP1	POR-72-TP2	POR-72-TP3	POR-72-TP4	POR-73-TP1	POR-73-TP2	POR-73-TP3	POR-73-TP4	POR-74-TP1	POR-74-TP2	POR-74-TP3	POR-74-TP4	POR-83-TP1	POR-83-TP2	POR-83-TP3	POR-83-TP4
gene-Peve_00000003	0.7251224834008477	0.3285807345686352	0.6526289575348444	1.3065986376848862	0.5743412326224246	0.5686723279918636	0.7420302816415418	0.718721086374958	0.5421079861599823	0.8165363411761453	0.47720089370573804	0.5671190644948413	0.75306779981029	0.6670292347416266	0.8916005406854467	0.5896627965357678	0.48680174332493154	0.43298752415565817	0.898607555259813	0.5575120225023048	0.5887589652086611	1.046622851469584	0.8814807486549592	1.7813273785266717	0.6817517921055656	0.8243459915591401	0.5275522900008311	1.368453272808974	0.6164414002968976	0.9365791430936495	0.404694672287365	0.9433880942689057	0.7996092795859737	1.2041594578792296	0.5622705293256514	1.2605113600792692	1.0063291771077756	1.0110500592068734
gene-Peve_00000005	0.43347005958938345	0.26115946465928025	0.4959749736547648	0.5291118566829076	0.2722373169400606	0.29661277732705754	0.39908228201132906	0.42044032107400026	0.4754907638848459	0.3295139522716607	0.31789722931847625	0.3423720979798078	0.27926888730187527	0.2846960497113759	0.4543079233483626	0.42743792658195695	0.43617191471250766	0.32856437033638547	0.48046103908169246	0.27351934143518347	0.372463054909782	0.4645550024069568	0.31059044739090336	0.4118094543959426	0.4278465329414206	0.2674142045388452	0.5008177649044794	0.3034830583347484	0.444215391878796	0.4994993225545031	0.37306855763067703	0.5149439731183421	0.3879560763569106	0.40146651553827006	0.33230097968880357	0.44709250116421995	0.5444046470102152	0.4869954326380518
gene-Peve_00000006	1.5002238861875667	1.1036268417733852	1.5472383334529822	1.3214798106433079	1.3323737353095606	1.529045713477698	1.1960948014180939	1.0385346423156205	0.8679451990801536	1.346462109074544	1.0617323814579018	1.560622555712287	1.3661479762952966	1.542427027122129	1.3657298728492049	1.2951670706296299	1.2678090480916084	1.6016081586564184	1.2058551836041858	1.0845746697642555	1.1786042351505495	1.2534650001690664	1.3801250544948303	1.0428375212616732	0.9158425812192807	1.1641569867972208	1.0119084072942408	1.0421836111656546	1.2049761246128998	0.9661609213619679	1.3326469886094354	1.297826811448439	0.9565104062295902	1.4769891822891017	1.221271251286284	1.214506291213222	1.2502641491571007	1.7391760107403482
gene-Peve_00000011	1.8914687238525802	1.7413366604963292	1.7957966515853967	1.4704539478286123	1.7364988510206438	1.4336577846211014	1.6226316844020598	1.5241406000314857	1.8561527614475488	1.2682051793029958	1.1638588600289193	1.9786209879415615	1.373537906046161	1.5757081783965206	1.6123621841363713	1.887225198252537	1.4833932169868655	1.7912874489793353	2.2606958049898873	1.5186943868368288	1.8739031879728307	1.9147812407687723	1.9840834592746903	2.0484726427214053	1.6848925272866808	1.836252768455061	1.9929524106500962	1.3339536715940266	1.7366785306061254	1.5142116084483839	1.5896766472251345	1.3842698138058236	1.6548538128393648	1.4355729048771402	2.3132882978657547	2.2811223183209326	1.9783129624617926	2.3879402828454896
gene-Peve_00000012	0.39718396498450986	0.32224697569805477	0.4784222578192885	0.3439615896599479	0.4315248189870371	0.33812859020236474	0.3091252249808601	0.35442487529591293	0.3198978329334847	0.4899177335749621	0.38142516899224294	0.4084077118234996	0.3237534097446646	0.4119921524999288	0.4864273111029046	0.3914204763047179	0.40882922535686594	0.3646605065248074	0.4881215292406445	0.302543456114184	0.29308544201517595	0.42186068768758217	0.49902483902805556	0.4339299437624893	0.38162816991025184	0.36549776253324595	0.35379621864398647	0.3358931227651802	0.4129287714550772	0.2683237299521571	0.3684910473274544	0.4545522870145021	0.3530788691809486	0.46318977775954223	0.38836408454649596	0.27008016831899734	0.3023028154738078	0.26551315014965
gene-Peve_00000015	1.321354722068929	0.5300351424943754	1.1920569251198654	1.166891991941894	0.5999329915943874	0.8956944336761942	0.7665943163303351	1.3060414663420596	1.1555997990914515	0.7044463666846319	1.0073798040661155	0.8866429344529506	0.8695276155118257	0.8335573075909801	0.860315331463943	0.5562960900949694	0.9100573045649668	0.5608251005335173	1.6979379250369881	0.9320711077824816	1.2492054454069619	2.4409697526461347	2.1048025716776246	1.0097187849042615	1.053935062095273	0.9883960615843023	1.0614455552060438	1.0232898088290066	0.9834632682515398	0.8738458947452205	1.2151090242843696	0.9962135418738544	0.8039437090668543	1.1335809485928596	1.116975329785736	1.2879402820520542	1.0056178954859802	1.2830644796647626
gene-Peve_00000017	1.9619815229807211	0.8286285437280908	1.5927156344742295	1.0075330631527364	0.7551508408755265	1.275833499800398	0.8948161035542869	1.1100442331401688	2.270999496946449	0.7002542680039995	0.6778547080797181	0.6607128578266994	1.1350381465187107	0.710228478339908	0.9740206827885652	0.6584914200438249	0.9049859045607487	0.924506338468808	1.3477411658029892	1.1391906400618987	0.6411379700780712	1.0966539593571927	0.8645321564040667	1.1947342608677787	1.2807368071134837	1.0240707783018828	1.5805553624713913	0.7979187421703737	1.2004654552163605	1.6767315144138524	0.9639672215551752	1.1186577176624288	1.059055656580994	1.148635040265659	1.8469105872242884	1.9571298226886078	1.125090683589532	1.2774758097296577
gene-Peve_00000019	2.4494897427831783	2.449489742783178	NA	2.449489742783178	2.449489742783178	NA	2.449489742783178	1.6733200530681511	NA	2.449489742783178	2.449489742783178	NA	NA	2.449489742783178	2.449489742783178	NA	NA	1.3732131246511907	1.4747881203752624	2.4494897427831783	NA	NA	NA	1.9224983745116668	NA	2.449489742783178	NA	1.5491933384829664	NA	1.5491933384829664	NA	NA	2.449489742783178	NA	2.449489742783178	NA	2.449489742783178	NA
gene-Peve_00000032	1.0073149072537497	0.3493666459094006	0.8096828602957422	2.747119703738202	1.3158444838506802	1.852272641359983	1.1653431646335017	1.172486845035181	1.1547005383792515	1.4522910931376491	0.8712081149280004	3.1622776601683795	1.346426937147361	1.2182877187702612	0.8477742029694609	1.1570982202290536	1.1883754197881051	1.387801839671632	0.9994697818036081	1.4571385415647116	1.1872089203573784	1.4364860122855578	0.7830726239722953	1.1778137515749592	1.3052600138300812	0.894573393445024	1.1920459399497276	1.405456737852613	1.165972841647426	1.2517145395010805	3.162277660168379	1.7892809136629757	1.1847993199022298	1.4501195289703512	1.2059502005199334	1.2018504251546631	1.0061792555081206	1.136515141415488
gene-Peve_00000034	0.8825690192662414	1.0975121133701191	1.763244153728705	1.3459344079809572	0.9079059577618057	0.8232573003104723	0.8769271880744248	1.0934779210665637	0.8382343307045905	0.8363042280801657	1.1562624876910446	0.8426351604374471	0.9012003241695136	1.1466690112957962	1.2497534273573012	1.5468279696452245	0.880892823885584	1.0797179886944683	0.9320337272260424	1.1955944023373983	1.1045155718803048	1.0636105122381558	0.8738695980215117	0.8834483854472094	0.8824404449094239	0.8364433094376252	1.0619878720382914	1.1781034420235137	1.0364249465082056	0.9927047800502298	0.8827785888221396	1.0529970125910615	0.8498365855987975	1.048220125784067	0.9669669024265062	0.8548987609110503	0.8923790313422525	0.9480954826460064
