group_id,species_code,species,mean_count,median_count,sd_count,n_samples
OG_00314,ptua,Pocillopora tuahiniensis,15452.538461538461,14478,9344.155710350255,39
OG_00355,apul,Acropora pulchra,291.25,250.5,234.2854658043889,40
OG_00355,peve,Porites evermanni,293.89473684210526,217,225.15121518943712,38
OG_00355,ptua,Pocillopora tuahiniensis,3798.230769230769,3215,2850.1694913732163,39
OG_00378,apul,Acropora pulchra,27.775,18,26.636669827273444,40
OG_00378,peve,Porites evermanni,11.447368421052634,10.5,10.106720719325102,38
OG_00378,ptua,Pocillopora tuahiniensis,24.15384615384615,25,20.586835933799595,39
OG_00430,apul,Acropora pulchra,292.6499999999999,207,273.59051846668916,40
OG_00430,peve,Porites evermanni,1011.078947368421,654,908.1033808744568,38
OG_00430,ptua,Pocillopora tuahiniensis,1480.7948717948718,1128,1603.585771088085,39
OG_00460,apul,Acropora pulchra,82.75,64,91.95253792456862,40
OG_00460,peve,Porites evermanni,80.21052631578948,64.5,64.09585638027555,38
OG_00460,ptua,Pocillopora tuahiniensis,175.12820512820514,142,115.38383985344412,39
OG_00466,apul,Acropora pulchra,573.025,534,290.7878323822,40
OG_00466,peve,Porites evermanni,1397.9736842105262,1215.5,688.8789360097692,38
OG_00466,ptua,Pocillopora tuahiniensis,318.15384615384613,276,186.9015415528128,39
OG_00510,apul,Acropora pulchra,8326.325,7361.5,4891.9143093083085,40
OG_00510,peve,Porites evermanni,628.8421052631579,499.5,347.6206791282852,38
OG_00510,ptua,Pocillopora tuahiniensis,1133.871794871795,1020,701.5050054023765,39
OG_00514,apul,Acropora pulchra,35.225,33.5,29.745490931723264,40
OG_00514,peve,Porites evermanni,50.13157894736842,39.5,42.948851447772014,38
OG_00514,ptua,Pocillopora tuahiniensis,60.51282051282051,44,58.377569500474465,39
OG_00572,apul,Acropora pulchra,1136.95,1154.5,387.4369394511603,40
OG_00572,peve,Porites evermanni,309.5526315789474,283.5,184.1903682325555,38
OG_00572,ptua,Pocillopora tuahiniensis,370.2307692307692,377,208.53883413918274,39
OG_00632,apul,Acropora pulchra,30.925,15.5,40.27112441363491,40
OG_00632,peve,Porites evermanni,2.157894736842105,0,4.934852969082063,38
OG_00632,ptua,Pocillopora tuahiniensis,82.33333333333333,76,47.397164768266194,39
OG_00643,apul,Acropora pulchra,389.325,212.5,487.4075001001176,40
OG_00643,peve,Porites evermanni,70.07894736842107,46.5,77.30682343890072,38
OG_00643,ptua,Pocillopora tuahiniensis,7.102564102564102,0,18.45734039088495,39
OG_00752,apul,Acropora pulchra,467.525,394.5,336.03594034735056,40
OG_00752,peve,Porites evermanni,1774.7368421052631,1752,800.7976659863699,38
OG_00752,ptua,Pocillopora tuahiniensis,1088.5641025641025,1019,727.0184170139454,39
OG_00807,apul,Acropora pulchra,1342.475,1109.5,811.601107893116,40
OG_00807,peve,Porites evermanni,1250.157894736842,822,1130.9555999198392,38
OG_00807,ptua,Pocillopora tuahiniensis,694.1282051282051,519,549.0372520909085,39
OG_00842,apul,Acropora pulchra,39.85,36.5,28.457390550137884,40
OG_00842,peve,Porites evermanni,13.342105263157896,10.5,11.492127307103512,38
OG_00842,ptua,Pocillopora tuahiniensis,242.35897435897436,222,136.3952243297873,39
OG_00843,apul,Acropora pulchra,13809.55,11403.5,14841.801760049733,40
OG_00843,peve,Porites evermanni,4529.763157894737,3867,3305.2658758347,38
OG_00843,ptua,Pocillopora tuahiniensis,58015.23076923077,54059,35898.765583865745,39
OG_01023,apul,Acropora pulchra,2646.75,2175.5,1884.4357755858098,40
OG_01023,peve,Porites evermanni,251.73684210526318,219.5,143.36189026009447,38
OG_01023,ptua,Pocillopora tuahiniensis,1205.923076923077,1087,926.7822768395862,39
OG_01117,apul,Acropora pulchra,621.55,498,444.7534004136305,40
OG_01117,peve,Porites evermanni,371.2368421052632,218.5,379.8713462306094,38
OG_01117,ptua,Pocillopora tuahiniensis,457.6153846153846,439,232.13127132186668,39
OG_01121,apul,Acropora pulchra,6.125,4,8.032585878621896,40
OG_01121,peve,Porites evermanni,817.0263157894736,680,486.66973577693824,38
OG_01121,ptua,Pocillopora tuahiniensis,1049.6666666666667,950,675.1338009037964,39
OG_01147,apul,Acropora pulchra,1738,1660.5,949.9878271824707,40
OG_01147,peve,Porites evermanni,142.8421052631579,104,120.85696847050447,38
OG_01147,ptua,Pocillopora tuahiniensis,224.87179487179486,111,264.47924796586284,39
OG_01155,apul,Acropora pulchra,4164.8,3494.5,2724.9871342909646,40
OG_01155,peve,Porites evermanni,1120.6052631578948,870,754.0537488719001,38
OG_01155,ptua,Pocillopora tuahiniensis,6415.923076923076,3292,6161.645514089198,39
OG_01177,apul,Acropora pulchra,415.05000000000007,350.5,249.00982886583992,40
OG_01177,peve,Porites evermanni,2143.3947368421054,1815.5,1502.6785910765013,38
OG_01177,ptua,Pocillopora tuahiniensis,5383.128205128205,3224,6712.886143669334,39
OG_01223,apul,Acropora pulchra,164.05,128.5,116.63353742076956,40
OG_01223,peve,Porites evermanni,118.13157894736841,118.5,90.45565467290814,38
OG_01223,ptua,Pocillopora tuahiniensis,1105.3333333333335,991,680.7705128955499,39
OG_01277,apul,Acropora pulchra,325.05,182.5,313.2079631892015,40
OG_01277,peve,Porites evermanni,47.868421052631575,43,33.06600365087297,38
OG_01277,ptua,Pocillopora tuahiniensis,167.5128205128205,170,91.7137628984508,39
OG_01312,apul,Acropora pulchra,472.15,301.5,441.56624209040945,40
OG_01312,peve,Porites evermanni,745,378.5,956.0041558204367,38
OG_01312,ptua,Pocillopora tuahiniensis,594.1794871794872,517,425.27098925860577,39
OG_01317,apul,Acropora pulchra,955.4,841.5,718.8482525932789,40
OG_01317,peve,Porites evermanni,553.2105263157894,535,346.43389119323047,38
OG_01317,ptua,Pocillopora tuahiniensis,1478.179487179487,1239,1257.9943701613392,39
OG_01353,apul,Acropora pulchra,132.35,123,71.39401325184855,40
OG_01353,peve,Porites evermanni,418.2368421052632,245,401.86231568553,38
OG_01353,ptua,Pocillopora tuahiniensis,62.128205128205124,43,49.280176161242885,39
OG_01354,apul,Acropora pulchra,1417.925,1245,880.5961380413461,40
OG_01354,peve,Porites evermanni,676.6052631578948,331,911.0986103651942,38
OG_01354,ptua,Pocillopora tuahiniensis,313.79487179487177,98,473.5567647565534,39
OG_01384,apul,Acropora pulchra,57.35,47,46.22106856712835,40
OG_01384,peve,Porites evermanni,97.39473684210526,89.5,56.97298528804313,38
OG_01384,ptua,Pocillopora tuahiniensis,236.43589743589743,260,133.32603387576575,39
OG_01414,apul,Acropora pulchra,29.575,27,26.633204165150012,40
OG_01414,peve,Porites evermanni,9.473684210526315,6,11.441358930120673,38
OG_01414,ptua,Pocillopora tuahiniensis,7.256410256410257,5,8.368858152378307,39
OG_01452,apul,Acropora pulchra,1007.2,899.5,698.9650664393494,40
OG_01452,peve,Porites evermanni,1686.8157894736842,1584,697.0029995384353,38
OG_01452,ptua,Pocillopora tuahiniensis,1419.6410256410256,1460,792.6218812861888,39
OG_01475,apul,Acropora pulchra,605.35,369,559.721705117362,40
OG_01475,peve,Porites evermanni,1137.9473684210527,742,1162.3667595219401,38
OG_01475,ptua,Pocillopora tuahiniensis,150.41025641025644,111,167.84904213211752,39
OG_01486,apul,Acropora pulchra,2228.5,1443.5,1996.3569898114993,40
OG_01486,peve,Porites evermanni,8346.578947368422,5737.5,7002.559897296165,38
OG_01486,ptua,Pocillopora tuahiniensis,7334.564102564103,6285,5110.445179881319,39
OG_01489,apul,Acropora pulchra,930.6,787,572.0357170128991,40
OG_01489,peve,Porites evermanni,1495.5263157894738,1065.5,1067.6341294768995,38
OG_01489,ptua,Pocillopora tuahiniensis,2460.897435897436,2139,1738.6670907225669,39
OG_01568,apul,Acropora pulchra,0,0,0,40
OG_01568,peve,Porites evermanni,28.94736842105263,21,29.43609419634801,38
OG_01568,ptua,Pocillopora tuahiniensis,25.948717948717945,20,19.326759085116755,39
OG_01579,apul,Acropora pulchra,17.225,14.5,16.68484265310807,40
OG_01579,peve,Porites evermanni,129.31578947368422,97,83.78611936358274,38
OG_01579,ptua,Pocillopora tuahiniensis,242.6153846153846,237,142.69688437284324,39
OG_01608,apul,Acropora pulchra,576.375,502,326.6856630400199,40
OG_01608,peve,Porites evermanni,996.0263157894736,877,493.36601657976956,38
OG_01608,ptua,Pocillopora tuahiniensis,1427.102564102564,1489,950.5624317067236,39
OG_01611,apul,Acropora pulchra,321,264,214.3077107147451,40
OG_01611,peve,Porites evermanni,239.5,231,134.50042700625477,38
OG_01611,ptua,Pocillopora tuahiniensis,467.64102564102564,330,426.14949731529464,39
OG_01630,apul,Acropora pulchra,1179.9,1032.5,824.5166043017149,40
OG_01630,peve,Porites evermanni,2142.7105263157896,1824,1345.3411685837173,38
OG_01630,ptua,Pocillopora tuahiniensis,5168.51282051282,3747,4367.153697124135,39
OG_01724,apul,Acropora pulchra,600.725,576.5,344.2766469213161,40
OG_01724,peve,Porites evermanni,123.07894736842107,103,71.35006262575989,38
OG_01724,ptua,Pocillopora tuahiniensis,219.28205128205127,152,300.2615481558447,39
OG_01727,apul,Acropora pulchra,141.075,136,66.37438009754467,40
OG_01727,peve,Porites evermanni,92.92105263157893,47.5,133.915742283327,38
OG_01727,ptua,Pocillopora tuahiniensis,13.179487179487179,14,10.85762355231469,39
OG_01747,apul,Acropora pulchra,70.95,56,52.929052659051216,40
OG_01747,peve,Porites evermanni,1386.9736842105262,1136.5,1040.4604097002573,38
OG_01747,ptua,Pocillopora tuahiniensis,845.5128205128206,864,399.06719337889587,39
OG_01748,apul,Acropora pulchra,23.225,13.5,25.72286970073567,40
OG_01748,peve,Porites evermanni,31.86842105263158,26,27.482840890007914,38
OG_01748,ptua,Pocillopora tuahiniensis,47.35897435897436,49,30.389131695989068,39
OG_01753,apul,Acropora pulchra,6.625,0,10.48243341292518,40
OG_01753,peve,Porites evermanni,0.23684210526315785,0,1.076385606739261,38
OG_01753,ptua,Pocillopora tuahiniensis,2.974358974358974,0,5.65446809582419,39
OG_01758,apul,Acropora pulchra,135.4,93.5,165.99718873121518,40
OG_01758,peve,Porites evermanni,204,166.5,134.22329116771013,38
OG_01758,ptua,Pocillopora tuahiniensis,246.3846153846154,220,172.06128274612774,39
OG_01781,apul,Acropora pulchra,276.675,241.5,162.83756063588692,40
OG_01781,peve,Porites evermanni,141.05263157894737,113,75.3352677067998,38
OG_01781,ptua,Pocillopora tuahiniensis,1503.769230769231,1271,1057.3916881582882,39
OG_01981,apul,Acropora pulchra,971.45,819,657.8903715860577,40
OG_01981,peve,Porites evermanni,1972.2894736842104,1609,982.0955782158205,38
OG_01981,ptua,Pocillopora tuahiniensis,976.1538461538462,787,767.5450111423789,39
OG_01999,apul,Acropora pulchra,119.05,101.5,77.34569419338358,40
OG_01999,peve,Porites evermanni,34.973684210526315,27,35.5371802575041,38
OG_01999,ptua,Pocillopora tuahiniensis,68.07692307692308,68,42.17468972548933,39
OG_02000,apul,Acropora pulchra,127.6,94.5,117.18991818017845,40
OG_02000,peve,Porites evermanni,199.71052631578948,188,178.90461113733764,38
OG_02000,ptua,Pocillopora tuahiniensis,1517.4358974358975,1259,1053.932680234813,39
OG_02012,apul,Acropora pulchra,201.225,101.5,201.1430779830935,40
OG_02012,peve,Porites evermanni,403.7105263157895,321.5,307.20130805383263,38
OG_02012,ptua,Pocillopora tuahiniensis,666.1282051282051,506,589.219831172283,39
OG_02070,apul,Acropora pulchra,75.17500000000001,30.5,109.3141526718246,40
OG_02070,peve,Porites evermanni,12.105263157894733,0,22.557781031475834,38
OG_02070,ptua,Pocillopora tuahiniensis,10.512820512820515,0,17.661840809573782,39
OG_02088,apul,Acropora pulchra,19620.7,15758.5,12023.928391294352,40
OG_02088,peve,Porites evermanni,38810.65789473683,37775,20672.536399874236,38
OG_02088,ptua,Pocillopora tuahiniensis,9558.48717948718,8214,5947.6031256818715,39
OG_02090,apul,Acropora pulchra,614.35,429,468.36149472772604,40
OG_02090,peve,Porites evermanni,652.6578947368422,401.5,668.321992161158,38
OG_02090,ptua,Pocillopora tuahiniensis,786.6923076923077,581,580.9801225808059,39
OG_02102,apul,Acropora pulchra,134.5,125.5,54.57716250105594,40
OG_02102,peve,Porites evermanni,54.184210526315795,36,53.60105649581914,38
OG_02102,ptua,Pocillopora tuahiniensis,412.33333333333337,351,236.64678690906825,39
OG_02124,apul,Acropora pulchra,5432.225,5253.5,3002.720625233911,40
OG_02124,peve,Porites evermanni,2709.1052631578946,2464,1462.3978419293633,38
OG_02124,ptua,Pocillopora tuahiniensis,1802.230769230769,1877,851.8775073033638,39
OG_02146,apul,Acropora pulchra,743.075,704.5,355.8294310120496,40
OG_02146,peve,Porites evermanni,96.71052631578948,78.5,57.576228153328636,38
OG_02146,ptua,Pocillopora tuahiniensis,48.69230769230769,24,56.28880128229389,39
OG_02148,apul,Acropora pulchra,233.97499999999997,230,143.3984027912338,40
OG_02148,peve,Porites evermanni,139,118.5,81.0265221843891,38
OG_02148,ptua,Pocillopora tuahiniensis,166.66666666666666,184,72.78856667496957,39
OG_02149,apul,Acropora pulchra,47.775,44,27.3575447803756,40
OG_02149,peve,Porites evermanni,146.18421052631578,138,93.65747117083956,38
OG_02149,ptua,Pocillopora tuahiniensis,97.10256410256412,90,78.86824284903568,39
OG_02163,apul,Acropora pulchra,606.5,509.5,544.6588205190757,40
OG_02163,peve,Porites evermanni,21.05263157894737,13,18.834912046689873,38
OG_02163,ptua,Pocillopora tuahiniensis,361,357,174.20586732520326,39
OG_02176,apul,Acropora pulchra,198.15,165,146.42729008641552,40
OG_02176,peve,Porites evermanni,89.39473684210526,91,75.04360515229263,38
OG_02176,ptua,Pocillopora tuahiniensis,337.69230769230774,303,246.24198131172497,39
OG_02184,apul,Acropora pulchra,1149.8,1082.5,471.5388990670158,40
OG_02184,peve,Porites evermanni,227.8684210526316,169,198.0798598235313,38
OG_02184,ptua,Pocillopora tuahiniensis,618.0769230769231,483,413.8462964495638,39
OG_02186,apul,Acropora pulchra,83.02500000000002,35.5,133.0553167208748,40
OG_02186,peve,Porites evermanni,4.552631578947367,0,8.022594338158418,38
OG_02186,ptua,Pocillopora tuahiniensis,49.07692307692307,37,41.545399780420695,39
OG_02190,apul,Acropora pulchra,2850.125,2360,2041.9065523646627,40
OG_02190,peve,Porites evermanni,1173.6842105263158,665.5,1380.7575105670066,38
OG_02190,ptua,Pocillopora tuahiniensis,3316.9230769230767,2573,2476.938160677788,39
OG_02219,apul,Acropora pulchra,508.55,502.5,165.61121447225233,40
OG_02219,peve,Porites evermanni,260.2894736842106,244.5,143.32912566739662,38
OG_02219,ptua,Pocillopora tuahiniensis,452.1794871794872,408,232.3954062181717,39
OG_02220,apul,Acropora pulchra,587.225,461,365.10023123267644,40
OG_02220,peve,Porites evermanni,272.5526315789474,208.5,175.46951646683203,38
OG_02220,ptua,Pocillopora tuahiniensis,1009.5897435897435,1045,581.4178096392664,39
OG_02260,apul,Acropora pulchra,499.80000000000007,402.5,380.84118771006143,40
OG_02260,peve,Porites evermanni,149.1578947368421,114.5,113.75472103438274,38
OG_02260,ptua,Pocillopora tuahiniensis,369.0769230769231,300,269.503674871477,39
OG_02316,apul,Acropora pulchra,1463.2999999999997,1310,903.0354282171792,40
OG_02316,peve,Porites evermanni,112.15789473684212,0,223.00751730340045,38
OG_02316,ptua,Pocillopora tuahiniensis,533.5384615384615,441,398.4102518070278,39
OG_02317,apul,Acropora pulchra,5936,5722.5,3111.6888975075567,40
OG_02317,peve,Porites evermanni,985.0263157894736,765,739.4246662957628,38
OG_02317,ptua,Pocillopora tuahiniensis,7404.25641025641,5584,5416.596458633549,39
OG_02358,apul,Acropora pulchra,352.125,349,205.24022041725416,40
OG_02358,peve,Porites evermanni,178.3947368421053,123.5,182.74417792680865,38
OG_02358,ptua,Pocillopora tuahiniensis,756.025641025641,734,456.09362422870845,39
OG_02408,apul,Acropora pulchra,183.325,81,213.91483897414255,40
OG_02408,peve,Porites evermanni,22.789473684210527,19,19.318326118994612,38
OG_02408,ptua,Pocillopora tuahiniensis,34.74358974358974,20,47.11057426764463,39
OG_02439,apul,Acropora pulchra,130.69999999999996,43,207.96365560184321,40
OG_02439,peve,Porites evermanni,427.65789473684214,36,1063.5879682881616,38
OG_02439,ptua,Pocillopora tuahiniensis,1341.4358974358975,720,1807.2815991641876,39
OG_02537,apul,Acropora pulchra,375.375,297.5,260.5175999271352,40
OG_02537,peve,Porites evermanni,17.23684210526316,7,31.15387634596698,38
OG_02537,ptua,Pocillopora tuahiniensis,138.64102564102564,63,159.4065453287826,39
OG_02619,apul,Acropora pulchra,11.975,6.5,13.799828129736124,40
OG_02619,peve,Porites evermanni,14.263157894736842,11,11.797123356475888,38
OG_02619,ptua,Pocillopora tuahiniensis,31.82051282051282,25,25.539311076385953,39
OG_02666,apul,Acropora pulchra,1896.725,1262.5,1639.3311485918853,40
OG_02666,peve,Porites evermanni,497.02631578947364,360,385.5154840962313,38
OG_02666,ptua,Pocillopora tuahiniensis,2396.6153846153848,1938,1827.8606363924123,39
OG_02690,apul,Acropora pulchra,260.2,226.5,175.39219056965024,40
OG_02690,peve,Porites evermanni,52.55263157894737,34,54.12582805978948,38
OG_02690,ptua,Pocillopora tuahiniensis,585.4102564102565,540,376.27185846271465,39
OG_02924,apul,Acropora pulchra,22.05,18.5,20.900190159851388,40
OG_02924,peve,Porites evermanni,0.23684210526315794,0,1.0763856067392608,38
OG_02924,ptua,Pocillopora tuahiniensis,3.1025641025641026,0,6.916018293919947,39
OG_02935,apul,Acropora pulchra,29.975,28.5,21.44341091792236,40
OG_02935,peve,Porites evermanni,67.26315789473685,57,39.17368408630103,38
OG_02935,ptua,Pocillopora tuahiniensis,253.82051282051282,203,194.2648587820886,39
OG_02967,apul,Acropora pulchra,44.025,33,34.653217928794334,40
OG_02967,peve,Porites evermanni,6.868421052631579,3,10.423909762504763,38
OG_02967,ptua,Pocillopora tuahiniensis,3897.0769230769233,2923,3012.495454328218,39
OG_03267,apul,Acropora pulchra,420.25,314.5,312.60811463129573,40
OG_03267,peve,Porites evermanni,86.13157894736841,66,70.90731333174335,38
OG_03267,ptua,Pocillopora tuahiniensis,122.30769230769229,97,94.27958249861611,39
OG_03268,apul,Acropora pulchra,267.475,125,632.9019848569741,40
OG_03268,peve,Porites evermanni,64.34210526315789,40,63.68939676518331,38
OG_03268,ptua,Pocillopora tuahiniensis,36.94871794871794,30,26.319843142578424,39
OG_03269,apul,Acropora pulchra,1488.6,883,1773.3234885016875,40
OG_03269,peve,Porites evermanni,340.92105263157885,222,322.7143646732039,38
OG_03269,ptua,Pocillopora tuahiniensis,1547.2051282051282,1230,1367.6694964617573,39
OG_03270,apul,Acropora pulchra,220.9,170,213.17174970383596,40
OG_03270,peve,Porites evermanni,36.28947368421053,26.5,43.97721024959548,38
OG_03270,ptua,Pocillopora tuahiniensis,595,537,457.4024486160956,39
OG_03288,apul,Acropora pulchra,280.1,267,142.51168193232263,40
OG_03288,peve,Porites evermanni,13.447368421052632,12,14.091779026470283,38
OG_03288,ptua,Pocillopora tuahiniensis,499.61538461538464,430,280.8252514685034,39
OG_03289,apul,Acropora pulchra,94.925,82.5,52.29570139710705,40
OG_03289,peve,Porites evermanni,11.947368421052632,8.5,12.403023538138774,38
OG_03289,ptua,Pocillopora tuahiniensis,134.28205128205127,103,133.29981022570072,39
OG_03291,apul,Acropora pulchra,410.125,385.5,248.3183634276463,40
OG_03291,peve,Porites evermanni,413.7105263157895,348,221.79755901158896,38
OG_03291,ptua,Pocillopora tuahiniensis,1184.4871794871794,900,916.129038020842,39
OG_03298,apul,Acropora pulchra,1244,1250.5,568.1016972880282,40
OG_03298,peve,Porites evermanni,130.5263157894737,121.5,77.54884662641199,38
OG_03298,ptua,Pocillopora tuahiniensis,218.6153846153846,185,162.38819884925772,39
OG_03330,apul,Acropora pulchra,1517.875,1365,527.3791118010862,40
OG_03330,peve,Porites evermanni,429.8157894736842,353.5,240.63562847155535,38
OG_03330,ptua,Pocillopora tuahiniensis,932.7692307692308,930,596.0447908610146,39
OG_03429,apul,Acropora pulchra,239.6,158,220.9572182746975,40
OG_03429,peve,Porites evermanni,19.18421052631579,6.5,36.72826090845966,38
OG_03429,ptua,Pocillopora tuahiniensis,591.9230769230769,471,424.18189895469345,39
OG_03451,apul,Acropora pulchra,721.775,591,461.6445789865752,40
OG_03451,peve,Porites evermanni,5829.184210526316,5400.5,2283.423589585096,38
OG_03451,ptua,Pocillopora tuahiniensis,1606.2051282051282,1637,896.3869048189539,39
OG_03484,apul,Acropora pulchra,268,205.5,206.75862304902353,40
OG_03484,peve,Porites evermanni,30.526315789473685,26,19.490450665411128,38
OG_03484,ptua,Pocillopora tuahiniensis,28.153846153846153,26,21.34002720554974,39
OG_03626,apul,Acropora pulchra,257.125,215.5,145.6559323921468,40
OG_03626,peve,Porites evermanni,35.39473684210526,27.5,27.66941864780058,38
OG_03626,ptua,Pocillopora tuahiniensis,370.35897435897436,273,431.3585934780265,39
OG_03628,apul,Acropora pulchra,357.3,322,178.68927334973526,40
OG_03628,peve,Porites evermanni,434.6578947368421,388,173.82303463126243,38
OG_03628,ptua,Pocillopora tuahiniensis,375.3076923076923,391,220.91760238725752,39
OG_03671,apul,Acropora pulchra,10543.15,9081.5,6605.234146551447,40
OG_03671,peve,Porites evermanni,9637.473684210527,8717.5,5875.542099138446,38
OG_03671,ptua,Pocillopora tuahiniensis,1982.3076923076928,161,4147.939495789294,39
OG_03673,apul,Acropora pulchra,205.025,177,140.76758213270264,40
OG_03673,peve,Porites evermanni,555.4473684210526,484,342.17023559629314,38
OG_03673,ptua,Pocillopora tuahiniensis,1685.5384615384617,1098,1692.7064259742187,39
OG_03780,apul,Acropora pulchra,573.825,420.5,533.0502399711806,40
OG_03780,peve,Porites evermanni,90.71052631578947,30,202.78052413208496,38
OG_03780,ptua,Pocillopora tuahiniensis,1627.2564102564102,832,2425.1976231785693,39
OG_03850,apul,Acropora pulchra,2.475,0,3.876209488662861,40
OG_03850,peve,Porites evermanni,51.76315789473684,13,97.73141192188247,38
OG_03850,ptua,Pocillopora tuahiniensis,36.15384615384615,29,26.46699877756255,39
OG_03856,apul,Acropora pulchra,9.1,4.5,10.784128889133136,40
OG_03856,peve,Porites evermanni,4.473684210526316,0,7.217609254943168,38
OG_03856,ptua,Pocillopora tuahiniensis,31.435897435897438,26,27.495257841647486,39
OG_03857,apul,Acropora pulchra,42.925,40,30.49370468868986,40
OG_03857,peve,Porites evermanni,26.368421052631582,18,21.966093100235042,38
OG_03857,ptua,Pocillopora tuahiniensis,68.07692307692308,51,55.169778442923764,39
OG_04115,apul,Acropora pulchra,1200.225,1009.5,844.5756782444373,40
OG_04115,peve,Porites evermanni,83.94736842105263,77.5,45.68869241408914,38
OG_04115,ptua,Pocillopora tuahiniensis,163.33333333333334,154,70.48304511811907,39
OG_04165,apul,Acropora pulchra,555.3,495,210.12062469704614,40
OG_04165,peve,Porites evermanni,781.8947368421052,675,474.2407182965941,38
OG_04165,ptua,Pocillopora tuahiniensis,600.025641025641,395,577.1309477962375,39
OG_04209,apul,Acropora pulchra,2.275,0,4.79843724560403,40
OG_04209,peve,Porites evermanni,61.76315789473685,51.5,40.885095553353274,38
OG_04209,ptua,Pocillopora tuahiniensis,264,201,185.49336773503308,39
OG_04238,apul,Acropora pulchra,794.3,607,543.7528284630237,40
OG_04238,peve,Porites evermanni,5250.631578947368,1216.5,10270.360717423846,38
OG_04238,ptua,Pocillopora tuahiniensis,894.2307692307692,681,664.0916812711955,39
OG_04243,apul,Acropora pulchra,437.45,348,268.2156566301424,40
OG_04243,peve,Porites evermanni,120.5263157894737,89.5,96.04580462497955,38
OG_04243,ptua,Pocillopora tuahiniensis,1080.3076923076924,833,824.6536483131043,39
OG_04247,apul,Acropora pulchra,1253.55,1134.5,747.6021823650082,40
OG_04247,peve,Porites evermanni,757.578947368421,621,533.882294527242,38
OG_04247,ptua,Pocillopora tuahiniensis,348.64102564102564,187,364.55260880755475,39
OG_04327,apul,Acropora pulchra,2614.1,2481,853.5101219113504,40
OG_04327,peve,Porites evermanni,1095.0263157894738,917,561.4088690140916,38
OG_04327,ptua,Pocillopora tuahiniensis,2405.230769230769,2215,1096.0877908927412,39
OG_04331,apul,Acropora pulchra,133.475,94.5,108.29423061555671,40
OG_04331,peve,Porites evermanni,29.26315789473684,21,32.688277269370744,38
OG_04331,ptua,Pocillopora tuahiniensis,96.23076923076923,77,82.20496256580466,39
OG_04372,apul,Acropora pulchra,73.2,69.5,48.36145954404984,40
OG_04372,peve,Porites evermanni,20.02631578947368,14,30.391576750986374,38
OG_04372,ptua,Pocillopora tuahiniensis,368.7692307692308,298,263.7128084567179,39
OG_04443,apul,Acropora pulchra,655.9,513.5,417.6493928938667,40
OG_04443,peve,Porites evermanni,206.94736842105263,207.5,66.34795557591688,38
OG_04443,ptua,Pocillopora tuahiniensis,159.94871794871796,110,123.68634965273392,39
OG_04467,apul,Acropora pulchra,3.3250000000000006,0,5.613114223143092,40
OG_04467,peve,Porites evermanni,0.868421052631579,0,2.6423888928706973,38
OG_04467,ptua,Pocillopora tuahiniensis,50.717948717948715,42,38.62161156518508,39
OG_04514,apul,Acropora pulchra,2253.1,1400,2411.628355090586,40
OG_04514,peve,Porites evermanni,72.92105263157895,69.5,45.0479513761319,38
OG_04514,ptua,Pocillopora tuahiniensis,1027.5641025641025,505,1173.9259546915705,39
OG_04515,apul,Acropora pulchra,74.625,55.5,56.32355589553938,40
OG_04515,peve,Porites evermanni,29.157894736842103,17,28.630475461958525,38
OG_04515,ptua,Pocillopora tuahiniensis,304.6923076923077,291,124.34378359298316,39
