group_id,gene_id,species,TP1,TP2,TP3,TP4,FC_T1_to_T2,FC_T1_to_T3,FC_T4_to_T2,FC_T4_to_T3
OG_00030,Peve_00033366,peve,6.885333504703363,6.0845414445757395,5.8929659923885716,5.888303389253351,-0.8007920601276233,-0.9923675123147913,0.19623805532238858,0.0046626031352206
OG_00171,Peve_00004526,peve,9.800393612122992,8.955718347837593,8.841887402644279,9.053054066454267,-0.8446752642853994,-0.9585062094787133,-0.09733571861667478,-0.21116666380998872
OG_00176,Peve_00021321,peve,3.3749794222876646,3.179387613032401,1.7591440754166539,2.1392671476415726,-0.19559180925526354,-1.6158353468710107,1.0401204653908285,-0.3801230722249187
OG_00246,Peve_00041033,peve,7.413965048382375,6.880292460949713,6.535938897151906,5.444671237157482,-0.5336725874326618,-0.8780261512304683,1.4356212237922312,1.0912676599944247
OG_00297,Peve_00003176,peve,4.875288188235503,4.594540616444691,3.66726447061308,3.635751277503093,-0.2807475717908119,-1.208023717622423,0.9587893389415982,0.031513193109987014
OG_00298,Peve_00003177,peve,4.2416090681159595,4.592270411072616,1.878960303385514,2.520383571181151,0.3506613429566565,-2.3626487647304453,2.071886839891465,-0.6414232677956371
OG_00302,Peve_00003157,peve,0.4247927513443585,0.7977279923499916,0.3333333333333333,0.0,0.3729352410056331,-0.0914594180110252,0.7977279923499916,0.3333333333333333
OG_00305,Peve_00029366,peve,7.04443751733447,6.4508142741230445,6.415479306745018,6.300086665960425,-0.5936232432114252,-0.6289582105894516,0.15072760816261965,0.11539264078459333
OG_00314,Peve_00029370,peve,9.928926418612676,10.613211452392601,10.734430593849986,10.515403533075009,0.6842850337799256,0.80550417523731,0.09780791931759225,0.2190270607749767
OG_00355,Peve_00040986,peve,8.466737656039795,7.758148250922711,7.086373084678082,8.060942280871942,-0.7085894051170838,-1.3803645713617128,-0.3027940299492302,-0.9745691961938592
OG_00378,Peve_00034577,peve,4.268208147167387,2.975674520874454,2.783881130225507,1.486356725598728,-1.2925336262929332,-1.4843270169418803,1.489317795275726,1.2975244046267789
OG_00430,Peve_00036941,peve,10.21381917950654,9.028610175931897,8.379034995247387,9.685498604932441,-1.1852090035746432,-1.8347841842591528,-0.6568884290005439,-1.3064636096850535
OG_00460,Peve_00019358,peve,6.6674085760138,6.364981341821415,5.314171431918546,4.854387180902439,-0.30242723419238526,-1.353237144095254,1.5105941609189761,0.4597842510161074
OG_00466,Peve_00008766,peve,10.890571759925173,10.222554711288488,9.893201087986965,10.04578487912814,-0.6680170486366848,-0.9973706719382083,0.17676983216034792,-0.1525837911411756
OG_00510,Peve_00012117,peve,9.072340680979066,9.267261893225896,8.99371362566625,9.028530370925088,0.19492121224683068,-0.07862705531281478,0.2387315223008084,-0.034816745258837045
OG_00514,Peve_00012118,peve,5.6245972835667395,5.319771120670136,4.981693761323612,4.75713648408304,-0.30482616289660314,-0.6429035222431274,0.562634636587096,0.22455727724057173
OG_00572,Peve_00029327,peve,8.344338491392836,7.929198562810429,8.120563837688296,7.515041487512535,-0.41513992858240734,-0.22377465370453997,0.4141570752978936,0.605522350175761
OG_00632,Peve_00023234,peve,1.0754887502163468,0.9754887502163468,0.3843812909596997,0.31192832467306714,-0.09999999999999998,-0.6911074592566471,0.6635604255432797,0.07245296628663256
OG_00643,Peve_00030489,peve,5.792119010446853,5.828565486708284,4.165863742628521,4.823225013962373,0.03644647626143094,-1.6262552678183315,1.0053404727459103,-0.6573612713338521
OG_00752,Peve_00044262,peve,11.173945526974247,10.258403607156861,10.577889035906582,10.530732758719484,-0.915541919817386,-0.5960564910676656,-0.27232915156262294,0.04715627718709747
OG_00807,Peve_00044933,peve,10.624616601637873,9.503015332268554,9.258997143216058,9.993480300575444,-1.1216012693693198,-1.3656194584218149,-0.49046496830689,-0.7344831573593851
OG_00842,Peve_00003956,peve,3.4080215468440307,3.513852430171146,3.4436327750985116,2.793676024003561,0.1058308833271151,0.03561122825448093,0.7201764061675848,0.6499567510949507
OG_00843,Peve_00003934,peve,12.228438882263344,11.843518954850435,11.492195319699112,11.57233661973519,-0.38491992741290915,-0.7362435625642316,0.27118233511524537,-0.08014130003607711
OG_01023,Peve_00024319,peve,8.048473424005156,7.7499226302850825,7.634819824325922,7.34336698754586,-0.2985507937200733,-0.41365359967923343,0.40655564273922273,0.2914528367800626
OG_01117,Peve_00035114,peve,8.307360087455322,7.656307364197697,8.333340593324015,7.537052881610943,-0.6510527232576253,0.02598050586869327,0.1192544825867543,0.7962877117130729
OG_01121,Peve_00035122,peve,9.899809300957791,9.332607663653153,9.490227019019649,9.004031613669966,-0.5672016373046382,-0.4095822819381425,0.32857604998318735,0.4861954053496831
OG_01147,Peve_00007775,peve,7.379725116217509,6.642353777639369,6.258848733840469,6.848112440151223,-0.7373713385781402,-1.1208763823770402,-0.2057586625118537,-0.5892637063107538
OG_01155,Peve_00019319,peve,10.398493286350206,9.524626001134303,9.39509994852122,9.883158378972716,-0.8738672852159031,-1.0033933378289852,-0.3585323778384133,-0.48805843045149544
OG_01177,Peve_00023831,peve,11.330132016107687,10.381938101628801,9.870568028267408,9.606434688516805,-0.9481939144788853,-1.4595639878402782,0.7755034131119967,0.2641333397506038
OG_01223,Peve_00028658,peve,7.011865686531914,6.614940018145907,5.711657198375448,6.069878234965031,-0.3969256683860074,-1.300208488156466,0.5450617831808762,-0.3582210365895824
OG_01277,Peve_00016734,peve,5.675852711409268,5.228011372463735,4.817412459342297,5.132082042568363,-0.44784133894553335,-0.8584402520669716,0.09592932989537228,-0.314669583226066
OG_01312,Peve_00011874,peve,9.238504813782603,8.488563424812957,8.985257969366922,7.89964709658815,-0.7499413889696456,-0.25324684441568124,0.5889163282248076,1.0856108727787719
OG_01317,Peve_00023411,peve,8.959906349772007,8.881803390517964,8.920852201049902,8.36857736296164,-0.07810295925404276,-0.039054148722105,0.5132260275563247,0.5522748380882625
OG_01353,Peve_00003353,peve,8.852434248333804,8.178028731198248,7.403531739586553,8.200566843512188,-0.6744055171355559,-1.448902508747251,-0.022538112313940317,-0.7970351039256354
OG_01354,Peve_00003352,peve,9.071818498275714,8.167215869659104,8.355198439861454,8.805485008404053,-0.90460262861661,-0.7166200584142608,-0.6382691387449491,-0.45028656854259985
OG_01384,Peve_00016030,peve,7.067161812388399,6.2967984414094555,5.979631921737152,6.073586894838673,-0.7703633709789433,-1.087529890651247,0.22321154657078246,-0.09395497310152123
