gene_id,group_id,species,TP1,TP2,TP3,TP4,mean_cv_baseline,mean_cv_stress,cv_ratio,cv_diff,high_var_T2T3
gene-Peve_00001303,OG_15759,peve,0.448112432142413,0.45053782178890767,0.4380812178296631,0.43335005575588015,0.44073124394914653,0.44430951980928535,1.0081189521034994,0.003578275860138813,False
gene-Peve_00001368,OG_15761,peve,1.3640998070337718,1.7266908103792549,1.6636240424795516,1.8548646951994328,1.6094822511166023,1.6951574264294034,1.0532315129622354,0.08567517531280111,False
gene-Peve_00001435,OG_10002,peve,0.15462249684815227,0.14752442725842344,0.15408496052483392,0.16219151466806514,0.1584070057581087,0.15080469389162868,0.9520077295186746,-0.007602311866480027,False
gene-Peve_00001436,OG_10007,peve,0.24839910460966272,0.2601355714010446,0.17827036369284233,0.2639435898745641,0.25617134724211343,0.21920296754694346,0.855688857894672,-0.03696837969516997,False
gene-Peve_00001438,OG_10004,peve,0.13373546604169448,0.1515683375578931,0.19187467375806097,0.21472698699774526,0.17423122651971987,0.17172150565797703,0.9855954589089759,-0.002509720861742837,False
gene-Peve_00001453,OG_10008,peve,0.032275883634973516,0.026629425886575662,0.03462100565320893,0.0270737432607501,0.029674813447861808,0.030625215769892293,1.0320272383076756,0.0009504023220304851,False
gene-Peve_00001484,OG_11360,peve,0.33639207332977983,0.34592839466472214,0.39772744081954203,0.4555239771642933,0.3959580252470366,0.3718279177421321,0.9390589255266393,-0.02413010750490452,False
gene-Peve_00001489,OG_03484,peve,1.306485293737987,1.6243679313985004,1.8503549467276754,1.448616866378271,1.377551080058129,1.737361439063088,1.2611956567082623,0.35981035900495906,True
gene-Peve_00001492,OG_11359,peve,1.1561833304207152,0.7068217632563348,0.947853982967852,1.6305799285136955,1.3933816294672052,0.8273378731120934,0.5937625813456769,-0.5660437563551118,False
gene-Peve_00001588,OG_04331,peve,0.28590036030311666,0.3491337504735392,0.451289453006591,0.3326851404296011,0.3092927503663589,0.4002116017400651,1.2939572662663847,0.0909188513737062,False
gene-Peve_00001593,OG_04327,peve,0.05965525618275722,0.058972990423014834,0.05316870192356694,0.09134463084986873,0.07549994351631298,0.05607084617329089,0.7426607698213162,-0.01942909734302209,False
gene-Peve_00001749,OG_13681,peve,1.414213562373095,0.3452751365615324,0.367069436655796,0.4353438593832137,0.9247787108781543,0.3561722866086642,0.385143259051075,-0.5686064242694902,False
gene-Peve_00001974,OG_15796,peve,0.415543812602052,0.3949978546873502,0.4195201923640645,0.4362411841382858,0.42589249837016885,0.40725902352570736,0.956248407953253,-0.018633474844461484,False
gene-Peve_00002115,OG_02102,peve,0.19892728516350464,0.22157129685264496,0.2554556191161681,0.21648540977765282,0.20770634747057873,0.23851345798440654,1.1483205057957682,0.030807110513827812,False
gene-Peve_00002188,OG_09596,peve,0.2696442533674222,0.29912581720649395,0.2545134456920781,0.30383576389496997,0.2867400086311961,0.276819631449286,0.9654028845529204,-0.009920377181910078,False
gene-Peve_00002251,OG_15815,peve,0.9239957147425498,0.9000658646753688,0.7353493640561745,0.8095033762926487,0.8667495455175993,0.8177076143657716,0.9434185672141988,-0.049041931151827756,False
gene-Peve_00002255,OG_15816,peve,0.025515667651665144,0.039896034851088204,0.015596764193891293,0.06319211562437704,0.044353891638021094,0.027746399522489747,0.625568546474622,-0.016607492115531346,False
gene-Peve_00002488,OG_15831,peve,0.2281219391290155,0.25587859662713686,0.2053723432330245,0.22004904940856287,0.22408549426878918,0.23062546993008068,1.0291851807839325,0.006539975661291497,False
gene-Peve_00002583,OG_05303,peve,,0.8660254037844387,,,,,,,False
gene-Peve_00002765,OG_09174,peve,0.15709898668802566,0.21157661221728652,0.13221574780399725,0.16895729160249454,0.1630281391452601,0.17189618001064189,1.0543957681899334,0.008868040865381788,False
gene-Peve_00002807,OG_09024,peve,0.3162392308866895,0.33450898713082255,0.324602314019675,0.37605663437255227,0.34614793262962085,0.32955565057524877,0.9520659218492983,-0.016592282054372076,False
gene-Peve_00002926,OG_04694,peve,0.16191045459929088,0.1367082479871622,0.1512843757325862,0.18860273262267807,0.17525659361098447,0.14399631185987422,0.8216313514543229,-0.03126028175111026,False
gene-Peve_00003034,OG_13066,peve,0.07570396602969005,0.07637862684790911,0.06981437072973366,0.0841812093953238,0.07994258771250692,0.07309649878882138,0.9143624303443146,-0.006846088923685545,False
gene-Peve_00003079,OG_10205,peve,0.2095145994757491,0.1454803274755206,0.15135065683746926,0.18721059949162544,0.19836259948368729,0.1484154921564949,0.7482030006805801,-0.049947107327192375,False
gene-Peve_00003118,OG_06384,peve,0.37803213958599147,0.3859087020236167,0.3530302972513428,0.45277202531744193,0.4154020824517167,0.36946949963747977,0.8894262095578787,-0.045932582814236955,False
gene-Peve_00003124,OG_11644,peve,0.5553832767171741,0.38611192717035314,0.7507927391154862,0.6876975204577976,0.6215403985874859,0.5684523331429197,0.914586299514538,-0.053088065444566235,False
gene-Peve_00003157,OG_00302,peve,0.230408723875237,0.6027397756651947,0.8571998374902453,1.4747140910782885,0.8525614074767628,0.72996980657772,0.8562078932685162,-0.12259160089904275,False
gene-Peve_00003176,OG_00297,peve,0.258706064933655,0.2683321118084416,0.3438817888117381,0.2833403009926806,0.2710231829631678,0.30610695031008983,1.1294493222437356,0.035083767346922035,False
gene-Peve_00003177,OG_00298,peve,0.48880473465610075,0.420842248447709,0.5557695257913773,0.5336113353527954,0.5112080350044481,0.48830588711954315,0.9551999453907142,-0.022902147884904966,False
gene-Peve_00003205,OG_15877,peve,0.8069023417864335,0.7424970182528088,0.9521090298110365,0.810472769432286,0.8086875556093598,0.8473030240319226,1.0477507884902042,0.038615468422562804,False
gene-Peve_00003236,OG_07000,peve,0.47381113074576237,0.4734974801790396,0.44558990876624327,0.4692243950865152,0.4715177629161388,0.45954369447264143,0.9746052654104846,-0.011974068443497354,False
gene-Peve_00003257,OG_12972,peve,0.3030051454025633,0.3005670457692375,0.24298956235991404,0.23922546307213413,0.2711153042373487,0.27177830406457576,1.0024454533435214,0.0006629998272270621,False
gene-Peve_00003282,OG_04243,peve,0.26232002734484233,0.2661108836163551,0.23759976608772979,0.2474957992066074,0.2549079132757249,0.25185532485204243,0.988024740446639,-0.003052588423682445,False
gene-Peve_00003352,OG_01354,peve,0.09098671412007386,0.10387533860887874,0.07914461945487622,0.09717526437980532,0.0940809892499396,0.09150997903187748,0.9726723726168327,-0.0025710102180621225,False
gene-Peve_00003353,OG_01353,peve,0.5828242217513646,0.6815582340877259,0.6164033011447313,0.6233808721030336,0.6031025469271991,0.6489807676162286,1.0760703481070981,0.04587822068902947,False
gene-Peve_00003523,OG_03671,peve,0.284634243363964,0.24542551929725154,0.25536012437662,0.316871550078484,0.30075289672122396,0.2503928218369358,0.832553317247121,-0.050360074884288175,False
gene-Peve_00003601,OG_12286,peve,0.5639157122167048,0.45317414974185366,0.5021061045887263,0.4776272547958025,0.5207714835062536,0.47764012716529,0.917177960570021,-0.0431313563409636,False
gene-Peve_00003739,OG_15906,peve,0.38131402557016775,0.40340233960125116,0.9851937116020864,0.6366711285449403,0.5089925770575541,0.6942980256016688,1.364063164958811,0.18530544854411468,False
gene-Peve_00003740,OG_12102,peve,0.7906960633126698,0.8977935594666429,1.052095532136077,0.6256050051020273,0.7081505342073486,0.9749445458013599,1.3767475963181202,0.2667940115940113,True
gene-Peve_00003748,OG_11831,peve,0.4280496424272988,0.4079350534195423,0.4338349121263955,0.4331750878069156,0.4306123651171072,0.42088498277296893,0.9774103506259212,-0.00972738234413828,False
gene-Peve_00003753,OG_15907,peve,0.6602937672608272,0.8424379324403777,0.6218768226214704,0.5969410568652312,0.6286174120630292,0.732157377530924,1.1647106228382889,0.10353996546789479,False
gene-Peve_00003920,OG_15920,peve,1.7320508075688774,1.7320508075688774,,1.7320508075688774,1.7320508075688774,,,,False
gene-Peve_00003934,OG_00843,peve,0.06200319218801697,0.06163869838656512,0.06954621824288887,0.07539556959824038,0.06869938089312867,0.06559245831472699,0.9547751007649555,-0.0031069225784016857,False
gene-Peve_00003937,OG_12406,peve,0.5737236325204838,0.6489793433903854,0.2705818115142826,0.41548099149487067,0.49460231200767724,0.459780577452334,0.9295964986212949,-0.03482173455534321,False
gene-Peve_00003956,OG_00842,peve,0.4282000478573587,0.21921789649259724,0.45801764730267325,0.4867014623957327,0.4574507551265457,0.33861777189763526,0.7402278127269953,-0.11883298322891045,False
gene-Peve_00004122,OG_13032,peve,1.1456439237389602,0.45719810717856946,1.4522890174407088,0.8796500740102629,1.0126469988746116,0.9547435623096392,0.9428197223422156,-0.05790343656497243,False
gene-Peve_00004180,OG_06004,peve,0.24652984314798398,0.25600258655837754,0.2716896384846106,0.24050486120735895,0.24351735217767145,0.26384611252149404,1.083479719872244,0.020328760343822583,False
gene-Peve_00004260,OG_06198,peve,0.1168306355943175,0.12299855246159812,0.14395999514973196,0.11318083386143797,0.11500573472787773,0.13347927380566504,1.1606314600006575,0.018473539077787315,False
gene-Peve_00004283,OG_05087,peve,0.36860799793346516,0.3362084919148589,0.38926748991723,0.3191770779264562,0.34389253792996066,0.3627379909160444,1.054800412650774,0.018845452986083755,False
gene-Peve_00004413,OG_12990,peve,0.2603180755069609,0.23426956487066442,0.17114967980426157,0.2360170395863908,0.24816755754667585,0.20270962233746298,0.8168256332189471,-0.045457935209212874,False
gene-Peve_00004526,OG_00171,peve,0.21264051256171598,0.2524207800449828,0.23217886809952107,0.2940988114556003,0.2533696620086581,0.24229982407225192,0.9563095366325747,-0.011069837936406202,False
gene-Peve_00004712,OG_13201,peve,0.34373149121476365,0.37395206434170836,0.36049545900699154,0.37029674437060833,0.357014117792686,0.36722376167434995,1.0285973113466413,0.010209643881663955,False
gene-Peve_00004859,OG_05952,peve,0.31555189662681493,0.3097631065913696,0.22944243476320528,0.24757676070343568,0.2815643286651253,0.26960277067728744,0.9575174950443947,-0.011961557987837879,False
gene-Peve_00004945,OG_13190,peve,0.11671747321621934,0.16109168834141882,0.15049468351437945,0.16656168949519412,0.14163958135570673,0.15579318592789915,1.0999269020475833,0.014153604572192419,False
gene-Peve_00004974,OG_01414,peve,0.4274459415585499,0.5623944422194177,0.61461364543573,0.7097261131772237,0.5685860273678868,0.5885040438275739,1.0350307877805092,0.01991801645968716,False
gene-Peve_00005199,OG_16000,peve,0.1761684072890688,0.18406382716117553,0.16649541671832407,0.17822182077284104,0.17719511403095492,0.1752796219397498,0.9891899271507537,-0.0019154920912051177,False
gene-Peve_00005215,OG_10522,peve,0.7534312121861082,0.7486246134764619,0.6438353143099554,0.6994678253402672,0.7264495187631876,0.6962299638932087,0.9584010256880215,-0.03021955486997896,False
gene-Peve_00005547,OG_10265,peve,0.17102636619310183,0.19636429843343975,0.1457781235387325,0.17848995516443342,0.17475816067876762,0.17107121098608613,0.9789025606680614,-0.0036869496926814904,False
gene-Peve_00005707,OG_10509,peve,0.3355784698448078,0.287913520856246,0.3587400556939035,0.2025060994555422,0.269042284650175,0.3233267882750748,1.2017694121780291,0.05428450362489978,False
gene-Peve_00005899,OG_12805,peve,1.1949873628940708,0.9757953765413873,0.8862227678895681,0.8354373170572262,1.0152123399756485,0.9310090722154777,0.9170584670373583,-0.08420326776017084,False
gene-Peve_00006192,OG_08497,peve,0.1701859420802313,0.15156733072377818,0.17878616065446928,0.18571977075473192,0.1779528564174816,0.16517674568912372,0.9282050820337223,-0.012776110728357881,False
gene-Peve_00006268,OG_03673,peve,0.14974475478437901,0.15081930693190226,0.16062035113378353,0.15441286354511533,0.15207880916474717,0.1557198290328429,1.0239416647729758,0.0036410198680957295,False
gene-Peve_00006347,OG_08842,peve,0.4666232022618738,0.44237899952191956,0.5963474546276013,0.5249567843068192,0.49578999328434653,0.5193632270747605,1.0475468123796805,0.023573233790413928,False
gene-Peve_00006527,OG_08331,peve,0.49012279641693435,0.3580519812428707,0.4379619364647005,0.38074717688252524,0.4354349866497298,0.39800695885378556,0.9140445096432918,-0.03742802779594423,False
gene-Peve_00006537,OG_01999,peve,0.44472755329743335,0.8823287859149807,0.6881425745103158,0.6941580759931661,0.5694428146452998,0.7852356802126482,1.3789544094989832,0.21579286556734845,True
gene-Peve_00006728,OG_08145,peve,0.6333164697969662,0.8267158779028645,0.5624345210616285,0.8825065413471285,0.7579115055720473,0.6945751994822464,0.9164331117496406,-0.0633363060898009,False
gene-Peve_00006733,OG_08143,peve,0.7138425054519475,0.6486018687563512,0.7061722162047112,0.7366626413961882,0.7252525734240678,0.6773870424805312,0.9340015703528586,-0.04786553094353663,False
gene-Peve_00006734,OG_08144,peve,0.2912893833176614,0.2996980154400653,0.3344124632171164,0.40976084685574327,0.35052511508670237,0.3170552393285908,0.9045150423819623,-0.033469875758111556,False
gene-Peve_00006922,OG_16092,peve,0.8935357464257753,1.112032297562305,0.960796768412858,0.9398097073395921,0.9166727268826838,1.0364145329875813,1.1306265612506023,0.1197418061048976,False
gene-Peve_00006948,OG_02358,peve,0.5349531339298792,0.5718360875897237,0.6106874058657269,0.5602824321558151,0.5476177830428471,0.5912617467277252,1.0796978568562359,0.043643963684878107,False
gene-Peve_00006965,OG_08347,peve,0.23893737129681772,0.26883516847224503,0.28126166139547065,0.2801421939627447,0.2595397826297812,0.27504841493385784,1.059754354985335,0.01550863230407662,False
gene-Peve_00007257,OG_10523,peve,0.8531703743028548,0.8933902664113395,1.1090708424363163,0.8013248665846657,0.8272476204437602,1.0012305544238278,1.210315423919549,0.1739829339800676,False
gene-Peve_00007258,OG_10525,peve,0.5037261187104989,0.7237232104776211,0.7925033046411482,0.6963373450491028,0.6000317318798009,0.7581132575593846,1.263455276247375,0.15808152567958378,False
gene-Peve_00007495,OG_10039,peve,0.19173945057714115,0.2193284669106366,0.26883028036219125,0.32101231878767844,0.2563758846824098,0.2440793736364139,0.9520371775167996,-0.012296511045995884,False
gene-Peve_00007506,OG_16122,peve,0.9335219958801239,1.012398663032347,1.5862363990882475,1.069785616333959,1.0016538061070415,1.2993175310602973,1.2971722596553945,0.2976637249532559,True
gene-Peve_00007613,OG_10183,peve,0.21898213397361002,0.24282421492976197,0.18095834600714575,0.20337899411832333,0.2111805640459667,0.21189128046845385,1.0033654442855473,0.0007107164224871565,False
gene-Peve_00007681,OG_08639,peve,0.08005885430195119,0.09464266755213897,0.08260342868944325,0.08581476833991397,0.08293681132093259,0.08862304812079111,1.0685610732953674,0.005686236799858524,False
gene-Peve_00007746,OG_16139,peve,,1.4142135623730951,,,,,,,False
gene-Peve_00007775,OG_01147,peve,0.11344775054777897,0.13416970945217316,0.14406425691444602,0.11245312512827631,0.11295043783802763,0.1391169831833096,1.231663956741851,0.026166545345281955,False
gene-Peve_00007777,OG_10675,peve,0.06109848751819585,0.07381447807313898,0.07796327471088843,0.068827038784692,0.06496276315144392,0.07588887639201371,1.1681904018629623,0.010926113240569787,False
gene-Peve_00007857,OG_16145,peve,0.6341004114915801,0.6335050216567507,0.5765450982693897,0.5942023781859843,0.6141513948387822,0.6050250599630702,0.9851399264865177,-0.009126334875712017,False
gene-Peve_00007908,OG_06998,peve,0.09033154362084327,0.08718900922298743,0.08105062255973818,0.09032836052277604,0.09032995207180966,0.0841198158913628,0.9312505316563217,-0.006210136180446857,False
gene-Peve_00007969,OG_12645,peve,1.7486209934071402,1.3779323950503797,1.5400684402588107,1.535680936084823,1.6421509647459815,1.4590004176545952,0.8884691170158541,-0.18315054709138634,False
gene-Peve_00008004,OG_12007,peve,0.4653623158853143,0.5513762206862124,0.3633469709744014,0.5164614406492513,0.4909118782672828,0.4573615958303069,0.9316572201198419,-0.03355028243697589,False
gene-Peve_00008042,OG_02619,peve,0.6614658325516573,0.6114856859159377,0.7755447295550386,0.8400518989712236,0.7507588657614404,0.6935152077354881,0.9237522716859372,-0.057243658025952215,False
gene-Peve_00008075,OG_12568,peve,0.1680144213593943,0.2219539504502108,0.30681417719740506,0.18193089716247143,0.17497265926093286,0.2643840638238079,1.511002147081378,0.08941140456287505,True
gene-Peve_00008076,OG_16158,peve,0.3394588566839991,0.17913737360369986,0.26029754037454156,0.39883758062490215,0.36914821865445063,0.2197174569891207,0.595201184472712,-0.14943076166532993,False
gene-Peve_00008079,OG_16159,peve,0.47266167404776765,0.46964230254692485,0.466415353660958,0.46091831700212854,0.4667899955249481,0.4680288281039414,1.002653939867756,0.0012388325789933208,False
gene-Peve_00008198,OG_10450,peve,0.5196651977386957,0.7504833955833371,1.1588213790858748,0.6504745957534837,0.5850698967460897,0.954652387334606,1.6316894658979675,0.36958249058851633,True
gene-Peve_00008285,OG_10758,peve,0.2902672326269408,0.20710008623264092,0.2528596472946144,0.27685010375972613,0.2835586681933335,0.22997986676362767,0.8110486208336428,-0.05357880142970581,False
gene-Peve_00008464,OG_12318,peve,0.2673553360016705,0.039155340772959984,0.28820262136131936,0.14768624083436768,0.20752078841801908,0.16367898106713968,0.7887353470218765,-0.04384180735087939,False
gene-Peve_00008766,OG_00466,peve,0.21606471310529826,0.2476140806226775,0.2805401824049685,0.22695663170980668,0.22151067240755246,0.264077131513823,1.1921643713308472,0.04256645910627055,False
gene-Peve_00008841,OG_16192,peve,1.060194304213928,0.9635374356660599,0.9540361392576119,1.0361861831841965,1.0481902436990622,0.9587867874618359,0.9147068418403499,-0.08940345623722634,False
gene-Peve_00008846,OG_11215,peve,1.4286920788476831,1.0567048937410035,0.8635104378434881,1.302453381626597,1.36557273023714,0.9601076657922458,0.7030805789637563,-0.4054650644448943,False
gene-Peve_00008925,OG_12371,peve,0.9024832151960563,0.7137582096696352,0.8783994459948478,0.7326603452490084,0.8175717802225324,0.7960788278322415,0.9737112350129785,-0.02149295239029092,False
gene-Peve_00009023,OG_11839,peve,0.4804887075067597,0.43545610120689365,0.31169989598458725,0.3948802053860278,0.43768445644639375,0.3735779985957405,0.8535327062534037,-0.06410645785065328,False
gene-Peve_00009060,OG_12019,peve,0.7895598502170695,0.7172263691531158,2.0,1.1293086246982167,0.9594342374576431,1.3586131845765579,1.416056600373861,0.3991789471189148,True
gene-Peve_00009080,OG_11234,peve,1.1504359779429436,0.6513483128040721,1.6776901367666412,0.7098987030323981,0.9301673404876709,1.1645192247853566,1.2519459392917611,0.23435188429768572,True
gene-Peve_00009143,OG_16209,peve,1.104748412053791,0.7814341963480851,1.1278802368437126,0.7561107073515079,0.9304295597026494,0.9546572165958989,1.0260392166613796,0.02422765689324946,False
gene-Peve_00009294,OG_07772,peve,0.9758631824232451,1.0868325462541206,0.7154746101451531,0.6820646609650671,0.8289639216941561,0.9011535781996369,1.0870841958452746,0.07218965650548081,False
gene-Peve_00009371,OG_10815,peve,0.3993213660624184,0.519227965697734,0.39294220970105875,0.36933331404978825,0.38432734005610336,0.4560850876993964,1.186709973932164,0.07175774764329301,False
gene-Peve_00009442,OG_12163,peve,0.866950618048899,0.8552977557072285,0.8971854083788225,0.7958623212318313,0.8314064696403651,0.8762415820430256,1.0539268264559625,0.04483511240266047,False
gene-Peve_00009537,OG_05718,peve,0.22901185320818412,0.22607836466908302,0.26674382651215117,0.23838602054450986,0.233698936876347,0.24641109559061708,1.0543954494794996,0.012712158714270089,False
gene-Peve_00009794,OG_02124,peve,0.12393348602145016,0.12075528895806603,0.11347398277122601,0.13605617625648425,0.1299948311389672,0.11711463586464602,0.9009176352515741,-0.012880195274321188,False
gene-Peve_00009908,OG_10811,peve,0.5713836710814351,0.5879027337728298,0.8174287339709416,0.6877283956443383,0.6295560333628867,0.7026657338718857,1.1161289807969441,0.07310970050899901,False
gene-Peve_00010012,OG_13647,peve,0.44965516701657704,0.591018578426515,0.3463444731705932,0.7888538109885945,0.6192544890025857,0.46868152579855404,0.7568480069534014,-0.15057296320403168,False
gene-Peve_00010254,OG_12927,peve,0.32811179621514863,0.183379572976364,0.2673771111976675,0.27809114984419175,0.30310147302967017,0.22537834208701574,0.7435738923807664,-0.07772313094265443,False
gene-Peve_00010264,OG_16270,peve,0.7109385320023835,0.783524294244162,1.1085945165957471,0.9921344081133777,0.8515364700578807,0.9460594054199546,1.1110028033862707,0.0945229353620739,False
gene-Peve_00010355,OG_02439,peve,0.24611793255686495,0.3362245153187369,0.18583366971812926,0.2989333364233962,0.27252563449013056,0.2610290925184331,0.957814823573546,-0.011496541971697471,False
gene-Peve_00010372,OG_16279,peve,2.0696015008400455,1.9001671389313215,2.555180014401884,2.075603953959647,2.072602727399846,2.2276735766666027,1.0748193791394354,0.15507084926675674,False
gene-Peve_00010406,OG_08874,peve,0.5316413138554208,0.5019073347758984,0.5003399643621065,0.5289319675868241,0.5302866407211224,0.5011236495690025,0.9450052312981863,-0.029162991152119955,False
gene-Peve_00010574,OG_16289,peve,1.0129338063042956,0.8597581767972452,0.8371928497722103,1.082944206556076,1.0479390064301857,0.8484755132847277,0.8096611616501114,-0.19946349314545797,False
gene-Peve_00010577,OG_02163,peve,0.5743027018254613,0.6533216690374276,0.6317395470681053,1.0824838978293367,0.8283932998273991,0.6425306080527664,0.7756347234902089,-0.18586269177463266,False
gene-Peve_00010684,OG_12369,peve,0.23891305474339414,0.23023776608832489,0.26344898430060715,0.25081313776294656,0.24486309625317035,0.24684337519446603,1.0080872902924016,0.0019802789412956823,False
gene-Peve_00010985,OG_13702,peve,1.4142135623730951,0.4563322750331733,0.49787071100762814,1.414213562373095,1.414213562373095,0.4771014930204007,0.33736170102895163,-0.9371120693526942,False
gene-Peve_00011002,OG_16307,peve,1.1128328979052027,1.1711872526852911,1.0766540270863436,0.6787186930823044,0.8957757954937535,1.1239206398858173,1.254689672951377,0.22814484439206373,True
gene-Peve_00011003,OG_10936,peve,0.6712664827707753,0.6513389231940429,0.7637049387184204,0.6460321155234382,0.6586492991471067,0.7075219309562316,1.0742012963080818,0.04887263180912493,False
gene-Peve_00011006,OG_02148,peve,0.3121237126154521,0.3740334657068411,0.46627992730622136,0.28633299282162794,0.29922835271854,0.4201566965065312,1.4041339755719564,0.12092834378799122,False
gene-Peve_00011012,OG_10937,peve,0.7770985259303016,0.9978125391012871,0.7136873019635792,0.6605052622490839,0.7188018940896928,0.8557499205324332,1.1905226287921438,0.1369480264427404,False
gene-Peve_00011023,OG_11171,peve,0.916859662412005,0.924829329852129,1.5531219390697082,1.0291566488055186,0.9730081556087617,1.2389756344609186,1.273345580218446,0.2659674788521569,True
gene-Peve_00011097,OG_08192,peve,0.9100209547741135,1.1134843923540234,1.041348356005509,1.055018806504156,0.9825198806391346,1.0774163741797662,1.0965848075042521,0.09489649354063157,False
gene-Peve_00011271,OG_03850,peve,0.28641471249044687,0.2062156383909629,0.38742846427745475,0.2054131508133551,0.24591393165190098,0.2968220513342088,1.2070160049100833,0.05090811968230782,False
gene-Peve_00011299,OG_06152,peve,0.3636934758924686,0.3573991329422029,0.31700152309162705,0.3669474207199776,0.3653204483062231,0.33720032801691496,0.9230261530125546,-0.02812012028930816,False
gene-Peve_00011388,OG_09969,peve,0.25169408732127196,0.2450132433355953,0.21146765883205162,0.23759893701854995,0.24464651216991096,0.22824045108382346,0.9329397303048685,-0.016406061086087498,False
gene-Peve_00011446,OG_07892,peve,0.29712403356035455,0.30976503553093887,0.313852830459173,0.31720723469720946,0.307165634128782,0.31180893299505597,1.0151165962281028,0.004643298866273959,False
gene-Peve_00011686,OG_13481,peve,0.15428046696645084,0.1805614018323895,0.12690000159090747,0.1676967004296522,0.16098858369805152,0.1537307017116485,0.9549167908699921,-0.007257881986403036,False
gene-Peve_00011732,OG_13191,peve,0.6453413802685022,0.7140149324605835,0.5762003796105476,0.6342701284845752,0.6398057543765387,0.6451076560355655,1.0082867364395514,0.005301901659026775,False
gene-Peve_00011812,OG_11429,peve,0.4854204388352648,0.5430906955828231,0.5094605879648539,0.5084704524028918,0.4969454456190783,0.5262756417738386,1.0590209577597027,0.02933019615476029,False
gene-Peve_00011819,OG_16359,peve,0.294175609369217,0.4662872657531602,0.6395329010196589,0.3744414417771173,0.33430852557316715,0.5529100833864096,1.653891663212756,0.21860155781324242,True
gene-Peve_00011874,OG_01312,peve,0.3736999996684371,0.3942972450086559,0.3499084214462592,0.41838797829369045,0.39604398898106374,0.3721028332274576,0.9395492510435479,-0.02394115575360617,False
gene-Peve_00012086,OG_16380,peve,0.38034691929875214,0.3422888412696655,0.3524160706524405,0.4056760416782245,0.39301148048848833,0.347352455961053,0.8838226698347742,-0.04565902452743531,False
