gene_id,timepoint,n_exons,mean_exon_expr,sd_exon_expr,max_exon,min_exon,cv_exon,exon_range,group_id,species
gene-Peve_00000415,TP1,26,4.096211915043952,1.256646700962544,5.328882321042987,0.0,0.306782638941926,5.328882321042987,OG_13197,peve
gene-Peve_00000415,TP2,26,4.051445875175539,1.309911886614503,5.583764362978182,0.0,0.32331960662259807,5.583764362978182,OG_13197,peve
gene-Peve_00000415,TP3,26,3.4475370198029576,1.1409209632375015,5.049504064347471,0.1111111111111111,0.3309379875209318,4.93839295323636,OG_13197,peve
gene-Peve_00000415,TP4,26,3.7208063730782692,1.1532648220278077,5.194462425899809,0.1761069445245729,0.3099502383064608,5.018355481375236,OG_13197,peve
gene-Peve_00000442,TP1,10,2.7420822777077243,2.335690757427207,5.7262235163092114,0.0,0.8517945564272984,5.7262235163092114,OG_11291,peve
gene-Peve_00000442,TP2,10,2.797058546961487,2.41684648374176,5.622879071237163,0.0,0.8640671774165183,5.622879071237163,OG_11291,peve
gene-Peve_00000442,TP3,10,2.6180461174562453,2.4360860001042317,5.386491978526106,0.0,0.9304977417552864,5.386491978526106,OG_11291,peve
gene-Peve_00000442,TP4,10,2.3367006932119256,2.0245527948621014,4.605788181276187,0.0,0.8664151128740586,4.605788181276187,OG_11291,peve
gene-Peve_00000455,TP1,10,6.976819499609569,2.6681204429552414,10.980474806298261,0.3584962500721156,0.3824264685512579,10.621978556226146,OG_05749,peve
gene-Peve_00000455,TP2,10,6.365573280426375,2.3858919915447605,10.001039039989145,0.4169925001442312,0.3748118019285374,9.584046539844914,OG_05749,peve
gene-Peve_00000455,TP3,10,7.129621389043107,2.570149326513593,10.6234963714036,0.4802142327652624,0.36048889362672626,10.143282138638337,OG_05749,peve
gene-Peve_00000455,TP4,10,6.2035515144907665,2.4357069966136047,10.087270096501546,0.28721805563568403,0.39263105834199646,9.800052040865863,OG_05749,peve
gene-Peve_00000656,TP1,26,1.2384263563925755,1.217982588884858,4.8184942906009125,0.0,0.9834921411336333,4.8184942906009125,OG_10814,peve
gene-Peve_00000656,TP2,26,1.0816101348232379,0.933362723900949,3.7976400601749916,0.0,0.8629382194661885,3.7976400601749916,OG_10814,peve
gene-Peve_00000656,TP3,26,1.318185482168347,1.1880851933351573,4.037855101053877,0.0,0.9013035034954402,4.037855101053877,OG_10814,peve
gene-Peve_00000656,TP4,26,1.0095612795762772,0.8038912162551064,3.573875318389966,0.0,0.7962777817632898,3.573875318389966,OG_10814,peve
gene-Peve_00000682,TP1,53,2.1846769067756213,0.921310409102763,6.211919329264213,0.25849625007211563,0.42171471957495577,5.953423079192097,OG_07153,peve
gene-Peve_00000682,TP2,53,1.6807622181876818,0.7470554245486583,4.877808066172665,0.0,0.4444741894270963,4.877808066172665,OG_07153,peve
gene-Peve_00000682,TP3,53,1.3898861919604233,0.7808826785129498,4.378426449653935,0.0,0.5618321003761618,4.378426449653935,OG_07153,peve
gene-Peve_00000682,TP4,53,1.0917837284811782,0.666242191041343,4.0296267510053285,0.0,0.6102327536683275,4.0296267510053285,OG_07153,peve
gene-Peve_00000776,TP1,3,5.035572600896967,2.194581316972945,7.113973293418667,2.7408344902495987,0.4358156441994368,4.373138803169068,OG_05637,peve
gene-Peve_00000776,TP2,3,4.395963300125934,1.8666077353528314,6.2928527798229235,2.5611878296581123,0.4246185893543191,3.731664950164811,OG_05637,peve
gene-Peve_00000776,TP3,3,4.18186816957292,1.810233253173901,6.053141874629552,2.4395743444290545,0.43287669045740723,3.6135675302004975,OG_05637,peve
gene-Peve_00000776,TP4,3,3.6700857085812295,2.756196847695976,6.300337761884227,0.8032020767217645,0.7509897769557698,5.497135685162462,OG_05637,peve
gene-Peve_00000861,TP1,5,0.48343106204197844,0.2635479766955536,0.7339850002884625,0.1584962500721156,0.5451614457340529,0.5754887502163468,OG_06234,peve
gene-Peve_00000861,TP2,5,0.5856582842209326,0.3527269835139388,0.8977279923499916,0.0,0.6022743859640799,0.8977279923499916,OG_06234,peve
gene-Peve_00000861,TP3,5,0.2439395538555537,0.18176452993836203,0.48803526919763995,0.0,0.7451211870543637,0.48803526919763995,OG_06234,peve
gene-Peve_00000861,TP4,5,0.54415677617393,0.2684411091542905,0.9974755470555462,0.3333333333333333,0.4933157518348868,0.6641422137222128,OG_06234,peve
gene-Peve_00001069,TP1,5,5.019156874534022,0.36397418753875266,5.389444640789451,4.417945162323012,0.07251699770243662,0.9714994784664386,OG_15738,peve
gene-Peve_00001069,TP2,5,4.672531592591414,0.39252803673850506,5.182439935906952,4.172565301404649,0.08400757254608665,1.009874634502303,OG_15738,peve
gene-Peve_00001069,TP3,5,3.8838798109133434,0.3609158581358565,4.440208898640073,3.4935891335573714,0.09292662896563285,0.9466197650827013,OG_15738,peve
gene-Peve_00001069,TP4,5,4.736324343022992,0.23888050326387208,5.011878697851433,4.498723875318587,0.05043584137470723,0.5131548225328455,OG_15738,peve
gene-Peve_00001191,TP1,17,4.016220168497963,0.4799456900692148,4.978272966050431,3.078288762354677,0.11950183753215675,1.8999842036957544,OG_03298,peve
gene-Peve_00001191,TP2,17,3.857100474379712,0.5171716396075112,4.969843153091472,3.230049257932542,0.13408300951524507,1.7397938951589298,OG_03298,peve
gene-Peve_00001191,TP3,17,3.854364537332362,0.6020035448887628,4.976076578830846,2.8504970081842878,0.15618749577470287,2.1255795706465586,OG_03298,peve
gene-Peve_00001191,TP4,17,3.5001508700891586,0.3794317021657646,4.2212863941980014,2.845598742048959,0.10840438491044228,1.3756876521490424,OG_03298,peve
gene-Peve_00001222,TP1,25,0.7667521007246058,0.39361996891271195,1.3637077657143664,0.0,0.513360144094458,1.3637077657143664,OG_11983,peve
gene-Peve_00001222,TP2,25,0.3763877008232277,0.27357901622393327,0.93151495622563,0.0,0.7268542931279813,0.93151495622563,OG_11983,peve
gene-Peve_00001222,TP3,25,0.4381739136249255,0.3295375702601602,1.1056983016629969,0.0,0.7520702625447542,1.1056983016629969,OG_11983,peve
gene-Peve_00001222,TP4,25,0.39911588169666024,0.238298489255979,0.7505430557959409,0.0,0.5970659154002116,0.7505430557959409,OG_11983,peve
gene-Peve_00001250,TP1,8,0.34344449111236275,0.12089365184089214,0.5584962500721156,0.23219280948873622,0.35200346772002833,0.32630344058337934,OG_15754,peve
gene-Peve_00001250,TP2,8,0.37016328515923697,0.22857185079058628,0.662935662007961,0.0,0.6174892539444023,0.662935662007961,OG_15754,peve
gene-Peve_00001250,TP3,8,0.09828910551459487,0.15729100805626053,0.43409895506761315,0.0,1.600289342676992,0.43409895506761315,OG_15754,peve
gene-Peve_00001250,TP4,8,0.32060892866589996,0.23811105336565508,0.6238566493461343,0.0,0.7426837872434481,0.6238566493461343,OG_15754,peve
gene-Peve_00001297,TP1,15,2.595018318863862,1.0422568989952317,4.690604707452235,0.8,0.4016375882277191,3.890604707452235,OG_06236,peve
gene-Peve_00001297,TP2,15,2.5177462407088873,0.8127249807393443,4.106602158685756,1.1366322214245816,0.32279860757949796,2.9699699372611743,OG_06236,peve
gene-Peve_00001297,TP3,15,2.0435226655352468,0.7430044169523393,3.1855155573494187,0.8681979101352263,0.36359000537815367,2.3173176472141925,OG_06236,peve
gene-Peve_00001297,TP4,15,2.0993207935406004,0.6728774707624462,3.3910461131547938,0.9143131878328757,0.320521510020204,2.476732925321918,OG_06236,peve
gene-Peve_00001303,TP1,18,5.275069682531835,2.3638243051600467,8.522325249621577,0.0,0.448112432142413,8.522325249621577,OG_15759,peve
gene-Peve_00001303,TP2,18,5.099876600538266,2.2976872949987297,8.140453317422171,0.0,0.45053782178890767,8.140453317422171,OG_15759,peve
gene-Peve_00001303,TP3,18,4.340887317408405,1.9016612024716133,6.992082706258348,0.0,0.4380812178296631,6.992082706258348,OG_15759,peve
gene-Peve_00001303,TP4,18,5.348748931664283,2.3178806477609215,8.67705851518777,0.0,0.43335005575588015,8.67705851518777,OG_15759,peve
gene-Peve_00001368,TP1,16,0.300162211318129,0.40945121453788996,1.351422090935813,0.0,1.3640998070337718,1.351422090935813,OG_15761,peve
gene-Peve_00001368,TP2,16,0.25139792661575894,0.43408648963582924,1.568414591080044,0.0,1.7266908103792549,1.568414591080044,OG_15761,peve
gene-Peve_00001368,TP3,16,0.30437956295536517,0.5063731589719638,1.6180269360245636,0.0,1.6636240424795516,1.6180269360245636,OG_15761,peve
gene-Peve_00001368,TP4,16,0.1469833599706093,0.2726342451912727,0.9945871905518858,0.0,1.8548646951994328,0.9945871905518858,OG_15761,peve
gene-Peve_00001435,TP1,70,5.9079354542479505,0.9134997311535408,6.889619746711096,0.0,0.15462249684815227,6.889619746711096,OG_10002,peve
gene-Peve_00001435,TP2,70,5.473884704454179,0.8075317059032473,6.364292343117098,0.0,0.14752442725842344,6.364292343117098,OG_10002,peve
gene-Peve_00001435,TP3,70,5.207279568291451,0.8023634667219625,6.1363457193617155,0.0,0.15408496052483392,6.1363457193617155,OG_10002,peve
gene-Peve_00001435,TP4,70,4.997880098525632,0.810613743309251,5.968654705859212,0.0,0.16219151466806514,5.968654705859212,OG_10002,peve
gene-Peve_00001436,TP1,39,5.005900360706718,1.2434611673647364,8.25178727473731,2.618195294939465,0.24839910460966272,5.6335919797978455,OG_10007,peve
gene-Peve_00001436,TP2,39,4.705677037359778,1.2241139849423606,7.815491857542251,2.2224497524821305,0.2601355714010446,5.593042105060121,OG_10007,peve
gene-Peve_00001436,TP3,39,5.7339353674304805,1.0221907433430832,8.22951898720718,3.86488022472438,0.17827036369284233,4.364638762482801,OG_10007,peve
gene-Peve_00001436,TP4,39,5.099952100993852,1.346099665724643,8.321614885031519,1.9969977540073656,0.2639435898745641,6.324617131024153,OG_10007,peve
gene-Peve_00001438,TP1,6,5.3363999668071775,0.7136659365458408,6.082032588960287,4.137282095663744,0.13373546604169448,1.9447504932965423,OG_10004,peve
gene-Peve_00001438,TP2,6,5.095451584415253,0.7723091257565522,6.020671341616472,3.927827142275956,0.1515683375578931,2.092844199340516,OG_10004,peve
gene-Peve_00001438,TP3,6,4.317899887459476,0.8284956322262552,5.16896506578345,3.2831938649658357,0.19187467375806097,1.8857712008176142,OG_10004,peve
gene-Peve_00001438,TP4,6,4.8213469511493505,1.0352733040910653,5.838126280821711,2.9635291318160677,0.21472698699774526,2.874597149005643,OG_10004,peve
gene-Peve_00001453,TP1,5,9.999720074622005,0.3227498015108085,10.355247293419428,9.52219874970919,0.032275883634973516,0.8330485437102375,OG_10008,peve
gene-Peve_00001453,TP2,5,9.290179198781395,0.24739213844695604,9.470364835563977,8.881674131205475,0.026629425886575662,0.5886907043585019,OG_10008,peve
gene-Peve_00001453,TP3,5,9.727520639355026,0.33677654704681687,10.02064427769395,9.180249464936985,0.03462100565320893,0.8403948127569656,OG_10008,peve
gene-Peve_00001453,TP4,5,9.633464978701976,0.26081395754480474,9.839702558906684,9.201724835421729,0.0270737432607501,0.6379777234849549,OG_10008,peve
gene-Peve_00001484,TP1,9,1.7820310843434453,0.5994611312004073,2.40134535360534,0.5169925001442313,0.33639207332977983,1.884352853461109,OG_11360,peve
gene-Peve_00001484,TP2,9,1.2467792928779557,0.4312963592864887,2.0813922072525766,0.7169925001442312,0.34592839466472214,1.3643997071083453,OG_11360,peve
gene-Peve_00001484,TP3,9,1.071080891429019,0.4259982618587775,2.0336622392498205,0.4802142327652624,0.39772744081954203,1.5534480064845582,OG_11360,peve
gene-Peve_00001484,TP4,9,0.7848774037883918,0.3575304765600732,1.2583047900549351,0.3522138890491458,0.4555239771642933,0.9060909010057894,OG_11360,peve
gene-Peve_00001489,TP1,11,1.2850315832783357,1.6788748655419867,5.4271303339607835,0.1,1.306485293737987,5.327130333960784,OG_03484,peve
gene-Peve_00001489,TP2,11,0.7159985741244749,1.163045122734849,4.016247315055939,0.0,1.6243679313985004,4.016247315055939,OG_03484,peve
gene-Peve_00001489,TP3,11,0.7283971133000509,1.347793201776908,4.526676529974416,0.0,1.8503549467276754,4.526676529974416,OG_03484,peve
gene-Peve_00001489,TP4,11,0.9885442154425454,1.4320218236507467,5.073624331789271,0.0,1.448616866378271,5.073624331789271,OG_03484,peve
gene-Peve_00001492,TP1,19,0.3922833779218236,0.45355150235434205,1.5498880363223644,0.0,1.1561833304207152,1.5498880363223644,OG_11359,peve
gene-Peve_00001492,TP2,19,0.2758960610410928,0.19500934034054263,0.6977279923499916,0.0,0.7068217632563348,0.6977279923499916,OG_11359,peve
gene-Peve_00001492,TP3,19,0.3389414433994818,0.3212669971190716,1.4057471592342294,0.0,0.947853982967852,1.4057471592342294,OG_11359,peve
gene-Peve_00001492,TP4,19,0.12127832570071821,0.19775400365133777,0.6394319446848298,0.0,1.6305799285136955,0.6394319446848298,OG_11359,peve
gene-Peve_00001588,TP1,16,2.2707173535094665,0.649198909514896,3.662009007963293,1.4273212809854334,0.28590036030311666,2.2346877269778593,OG_04331,peve
gene-Peve_00001588,TP2,16,1.6802823404210272,0.5866432753656493,2.983482892842594,0.707681559705083,0.3491337504735392,2.275801333137511,OG_04331,peve
gene-Peve_00001588,TP3,16,0.9696933788596763,0.43761239452969636,1.5517538094068986,0.28721805563568403,0.451289453006591,1.2645357537712145,OG_04331,peve
gene-Peve_00001588,TP4,16,1.4274684411087009,0.4748975387890719,2.4772867358758655,0.7505430557959409,0.3326851404296011,1.7267436800799245,OG_04331,peve
gene-Peve_00001593,TP1,16,7.822020283556702,0.46662462388229836,8.911370536272937,7.173522209757985,0.05965525618275722,1.7378483265149516,OG_04327,peve
gene-Peve_00001593,TP2,16,7.2761533997032215,0.42909652475708493,8.319598622647122,6.792539034794737,0.058972990423014834,1.527059587852385,OG_04327,peve
gene-Peve_00001593,TP3,16,7.310299792852544,0.38867915065809006,8.109817705631293,6.769038762113457,0.05316870192356694,1.3407789435178366,OG_04327,peve
gene-Peve_00001593,TP4,16,6.912326911249814,0.6314039500217276,8.241818042088592,6.228513992698409,0.09134463084986873,2.0133040493901833,OG_04327,peve
gene-Peve_00001749,TP1,2,0.36699250014423124,0.5190057709931818,0.7339850002884625,0.0,1.414213562373095,0.7339850002884625,OG_13681,peve
gene-Peve_00001749,TP2,2,0.6491853096329674,0.22414754643726353,0.807681559705083,0.4906890595608518,0.3452751365615324,0.31699250014423125,OG_13681,peve
gene-Peve_00001749,TP3,2,0.47568013467894843,0.17460763906495477,0.5991463803087511,0.3522138890491458,0.367069436655796,0.2469324912596053,OG_13681,peve
gene-Peve_00001749,TP4,2,0.7050847467314466,0.30695431483430374,0.9221342242652533,0.48803526919763995,0.4353438593832137,0.4340989550676133,OG_13681,peve
gene-Peve_00001820,TP1,1,0.23219280948873622,,0.23219280948873622,0.23219280948873622,,0.0,OG_13673,peve
gene-Peve_00001820,TP2,1,0.1584962500721156,,0.1584962500721156,0.1584962500721156,,0.0,OG_13673,peve
gene-Peve_00001820,TP3,1,0.42303943578417824,,0.42303943578417824,0.42303943578417824,,0.0,OG_13673,peve
gene-Peve_00001820,TP4,1,0.7863128441167588,,0.7863128441167588,0.7863128441167588,,0.0,OG_13673,peve
gene-Peve_00001974,TP1,14,1.6507177598568017,0.6859455514608138,2.5390872143094514,0.25849625007211563,0.415543812602052,2.280590964237336,OG_15796,peve
gene-Peve_00001974,TP2,14,1.150764158613552,0.45454937390344663,1.8765065906184009,0.0,0.3949978546873502,1.8765065906184009,OG_15796,peve
gene-Peve_00001974,TP3,14,2.1067267833039125,0.8838144253901842,3.0299972394821255,0.3333333333333333,0.4195201923640645,2.696663906148792,OG_15796,peve
gene-Peve_00001974,TP4,14,1.3992047548312434,0.6103907390995015,2.4115289330653997,0.0,0.4362411841382858,2.4115289330653997,OG_15796,peve
gene-Peve_00002115,TP1,9,3.323975718849075,0.6612294657000553,4.491200244771166,2.469434045677309,0.19892728516350464,2.021766199093857,OG_02102,peve
gene-Peve_00002115,TP2,9,2.89768312257658,0.6420434073373146,3.802483056516388,1.6791061114716954,0.22157129685264496,2.1233769450446927,OG_02102,peve
gene-Peve_00002115,TP3,9,2.601053608907566,0.6644537600178256,3.5606656997468966,1.4529795107834256,0.2554556191161681,2.107686188963471,OG_02102,peve
gene-Peve_00002115,TP4,9,2.707612850577613,0.5861586774765332,3.5840413803993485,2.0443048546597993,0.21648540977765282,1.5397365257395492,OG_02102,peve
gene-Peve_00002188,TP1,5,6.060236736928606,1.6341080101589371,7.4825135544048305,3.5205746350524167,0.2696442533674222,3.9619389193524137,OG_09596,peve
gene-Peve_00002188,TP2,5,5.18814918316948,1.5519093642047748,6.582491760444391,2.9001256989390027,0.29912581720649395,3.6823660615053884,OG_09596,peve
gene-Peve_00002188,TP3,5,5.273251171132538,1.3421133255647284,6.384138085831556,3.388695050653409,0.2545134456920781,2.9954430351781474,OG_09596,peve
gene-Peve_00002188,TP4,5,5.353985441839539,1.6267322566038647,6.608080711796533,2.889563778409756,0.30383576389496997,3.718516933386777,OG_09596,peve
gene-Peve_00002251,TP1,3,2.8478785310931785,2.6314275588374043,5.189206428307339,0.0,0.9239957147425498,5.189206428307339,OG_15815,peve
gene-Peve_00002251,TP2,3,2.397782593605431,2.1581622634170206,4.184588280935702,0.0,0.9000658646753688,4.184588280935702,OG_15815,peve
gene-Peve_00002251,TP3,3,2.6807117936898237,1.9712597127076987,4.120898190197072,0.43409895506761315,0.7353493640561745,3.6867992351294587,OG_15815,peve
gene-Peve_00002251,TP4,3,2.5739455490484855,2.0836176123481844,4.189705382534486,0.2222222222222222,0.8095033762926487,3.9674831603122636,OG_15815,peve
gene-Peve_00002255,TP1,2,5.668187477567068,0.1446275878649315,5.770454625693014,5.565920329441122,0.025515667651665144,0.20453429625189212,OG_15816,peve
gene-Peve_00002255,TP2,2,4.698961424700924,0.18746992876378715,4.831522682598356,4.566400166803491,0.039896034851088204,0.26512251579486534,OG_15816,peve
gene-Peve_00002255,TP3,2,5.44057817671864,0.08485541490071166,5.500580016015331,5.380576337421949,0.015596764193891293,0.12000367859338201,OG_15816,peve
gene-Peve_00002255,TP4,2,4.9544076728768704,0.313079502514736,5.175788312155551,4.73302703359819,0.06319211562437704,0.44276127855736114,OG_15816,peve
gene-Peve_00002488,TP1,4,5.404411489803663,1.2328648289051432,6.545498230913969,3.9160603084379155,0.2281219391290155,2.6294379224760536,OG_15831,peve
gene-Peve_00002488,TP2,4,4.590554909576178,1.1746247480021657,5.6921135679606065,3.470942488225063,0.25587859662713686,2.2211710797355435,OG_15831,peve
gene-Peve_00002488,TP3,4,5.156050765859207,1.0589102276129359,6.363641037080992,4.163549781715183,0.2053723432330245,2.200091255365809,OG_15831,peve
gene-Peve_00002488,TP4,4,4.349039222568795,0.9570019467668186,5.359347705546922,3.3744863391441076,0.22004904940856287,1.9848613664028143,OG_15831,peve
gene-Peve_00002583,TP1,3,0.0,0.0,0.0,0.0,,0.0,OG_05303,peve
gene-Peve_00002583,TP2,3,0.06666666666666667,0.05773502691896258,0.1,0.0,0.8660254037844387,0.1,OG_05303,peve
gene-Peve_00002583,TP3,3,0.0,0.0,0.0,0.0,,0.0,OG_05303,peve
gene-Peve_00002583,TP4,3,0.0,0.0,0.0,0.0,,0.0,OG_05303,peve
gene-Peve_00002765,TP1,12,3.6888162705525924,0.5795092981821142,4.837168455256328,2.9290782454379967,0.15709898668802566,1.9080902098183312,OG_09174,peve
gene-Peve_00002765,TP2,12,3.2600055109444566,0.6897409218153123,4.356513814020244,2.3352125347740746,0.21157661221728652,2.021301279246169,OG_09174,peve
gene-Peve_00002765,TP3,12,3.676898173844085,0.48614384165394753,4.604183809847456,3.0656707229343287,0.13221574780399725,1.538513086913127,OG_09174,peve
gene-Peve_00002765,TP4,12,3.3966305186521737,0.5738854930058476,4.523555425101606,2.399824004086062,0.16895729160249454,2.1237314210155445,OG_09174,peve
gene-Peve_00002807,TP1,28,3.098809611877123,0.9799651683243021,5.8648895835123005,1.68317030992143,0.3162392308866895,4.18171927359087,OG_09024,peve
gene-Peve_00002807,TP2,28,2.512451340902975,0.8404375532609312,4.862567384013742,1.1813781191217037,0.33450898713082255,3.6811892648920383,OG_09024,peve
gene-Peve_00002807,TP3,28,2.618583078722556,0.8499981268061065,4.720720001005666,1.3126423545796708,0.324602314019675,3.408077646425995,OG_09024,peve
gene-Peve_00002807,TP4,28,2.1754992204423917,0.818110914919677,4.55742548581554,0.9682495019629026,0.37605663437255227,3.5891759838526376,OG_09024,peve
gene-Peve_00002926,TP1,15,5.458990023074494,0.8838675562889847,7.7667456481278325,3.8906186068665263,0.16191045459929088,3.8761270412613062,OG_04694,peve
gene-Peve_00002926,TP2,15,4.9579563724978195,0.6777935292809629,6.827379654946654,3.8324390847022785,0.1367082479871622,2.9949405702443754,OG_04694,peve
gene-Peve_00002926,TP3,15,4.636720461840877,0.7014633605161059,6.493934599569137,3.291080727002219,0.1512843757325862,3.202853872566918,OG_04694,peve
gene-Peve_00002926,TP4,15,4.708332788357895,0.8880044299812524,6.656065819555625,2.6001731897272498,0.18860273262267807,4.055892629828375,OG_04694,peve
gene-Peve_00003034,TP1,3,12.61952926913988,0.9553484151016448,13.536931272329847,11.630290080752935,0.07570396602969005,1.9066411915769113,OG_13066,peve
gene-Peve_00003034,TP2,3,12.52127723129239,0.9563579613081019,13.435294130275546,11.527565529120803,0.07637862684790911,1.9077286011547425,OG_13066,peve
gene-Peve_00003034,TP3,3,12.79100551626109,0.89299600111832,13.611440626662507,11.839856791475219,0.06981437072973366,1.771583835187288,OG_13066,peve
gene-Peve_00003034,TP4,3,12.43060327152626,1.0464232169105492,13.487762161229094,11.395256759541306,0.0841812093953238,2.092505401687788,OG_13066,peve
gene-Peve_00003079,TP1,5,6.2942525775720295,1.3187378077892051,7.468165185029596,4.042389147492438,0.2095145994757491,3.425776037537158,OG_10205,peve
gene-Peve_00003079,TP2,5,6.3997970511494255,0.9310445707780893,7.246914471307512,4.815652076288441,0.1454803274755206,2.431262395019071,OG_10205,peve
gene-Peve_00003079,TP3,5,6.430050395428424,0.9731923508461209,7.132268435692628,4.724385990831242,0.15135065683746926,2.407882444861386,OG_10205,peve
gene-Peve_00003079,TP4,5,5.9184798034014126,1.1080021520738559,6.876684981035196,4.0057769884607115,0.18721059949162544,2.8709079925744847,OG_10205,peve
gene-Peve_00003118,TP1,17,3.6239623045694307,1.3699742237753623,5.215870843969105,0.6491853096329674,0.37803213958599147,4.566685534336138,OG_06384,peve
gene-Peve_00003118,TP2,17,3.3458522913518114,1.2911935149183214,4.848358093269119,0.6321928094887361,0.3859087020236167,4.2161652837803825,OG_06384,peve
gene-Peve_00003118,TP3,17,3.6524584422819313,1.2894284895769665,5.265421298591977,0.7674322884009465,0.3530302972513428,4.497989010191031,OG_06384,peve
gene-Peve_00003118,TP4,17,3.0572068379771813,1.3842177318452609,4.9994298211976025,0.0,0.45277202531744193,4.9994298211976025,OG_06384,peve
gene-Peve_00003124,TP1,10,0.9561827691126776,0.5310479194503,2.000162810065661,0.25849625007211563,0.5553832767171741,1.7416665599935457,OG_11644,peve
gene-Peve_00003124,TP2,10,0.7554473644624978,0.2916872377683792,1.1550746785383244,0.47548875021634684,0.38611192717035314,0.6795859283219775,OG_11644,peve
gene-Peve_00003124,TP3,10,0.3939661702329019,0.2957869400679983,0.7633738577314895,0.0,0.7507927391154862,0.7633738577314895,OG_11644,peve
gene-Peve_00003124,TP4,10,0.6484567834650032,0.4459421221129217,1.5673958822716536,0.1111111111111111,0.6876975204577976,1.4562847711605424,OG_11644,peve
gene-Peve_00003157,TP1,9,0.256611858906745,0.05912561094195548,0.3807354922057604,0.2,0.230408723875237,0.1807354922057604,OG_00302,peve
gene-Peve_00003157,TP2,9,0.2883276719702381,0.17378655632140916,0.5321928094887362,0.0,0.6027397756651947,0.5321928094887362,OG_00302,peve
gene-Peve_00003157,TP3,9,0.2746974411525216,0.23547060191492775,0.64237330150274,0.0,0.8571998374902453,0.64237330150274,OG_00302,peve
gene-Peve_00003157,TP4,9,0.08527025426677183,0.12574924551703698,0.3691031216541514,0.0,1.4747140910782885,0.3691031216541514,OG_00302,peve
