gene_id,group_id,species,TP1,TP2,TP3,TP4,delta_meth_T1_T2,delta_meth_T1_T3,delta_meth_T4_T2,delta_meth_T4_T3,abs_delta_T2,abs_delta_T3
gene-Pocillopora_meandrina_HIv1___RNAseq.g4292.t1,OG_04694,ptua,17.913531108566467,18.10093457282986,18.17075137175595,17.55756750330357,0.18740346426339372,0.25722026318948465,0.5433670695262904,0.6131838684523814,0.18740346426339372,0.25722026318948465
gene-Pocillopora_meandrina_HIv1___RNAseq.g4364.t1b,OG_14615,ptua,0.3865100780176975,0.40608928493431856,0.43973262943623426,0.4274645708648057,0.019579206916621072,0.05322255141853677,-0.021375285930487153,0.012268058571428542,0.019579206916621072,0.05322255141853677
gene-Pocillopora_meandrina_HIv1___RNAseq.g438.t1,OG_04238,ptua,0.791603983484044,0.8631594795738621,0.9225164992326199,0.8394846407292185,0.07155549608981804,0.13091251574857588,0.02367483884464361,0.08303185850340145,0.07155549608981804,0.13091251574857588
gene-Pocillopora_meandrina_HIv1___RNAseq.g4434.t2,OG_04723,ptua,13.963554515726903,13.957931616503952,13.961643661954573,14.12473998086272,-0.0056228992229510055,-0.0019108537723298014,-0.16680836435876856,-0.16309631890814735,0.0056228992229510055,0.0019108537723298014
gene-Pocillopora_meandrina_HIv1___RNAseq.g446.t1,OG_04243,ptua,8.020821575683422,7.741393194780143,8.14193862144661,7.7934113534752285,-0.2794283809032798,0.12111704576318694,-0.05201815869508586,0.3485272679713809,0.2794283809032798,0.12111704576318694
gene-Pocillopora_meandrina_HIv1___RNAseq.g4467.t1,OG_16192,ptua,0.7873343631139027,0.7400158476401467,0.9364261039390398,0.8445344951407148,-0.047318515473755984,0.1490917408251371,-0.10451864750056805,0.09189160879832503,0.047318515473755984,0.1490917408251371
gene-Pocillopora_meandrina_HIv1___RNAseq.g448.t1,OG_04247,ptua,1.5273890427487011,1.7148947993350494,1.2589499356499356,1.2095065001358503,0.18750575658634827,-0.2684391070987655,0.5053882991991991,0.049443435514085365,0.18750575658634827,0.2684391070987655
gene-Pocillopora_meandrina_HIv1___RNAseq.g4597.t1,OG_04514,ptua,0.430857354820316,0.3972192686730456,0.5307300280540721,0.44206216868046283,-0.03363808614727043,0.09987267323375609,-0.04484290000741725,0.08866785937360927,0.03363808614727043,0.09987267323375609
gene-Pocillopora_meandrina_HIv1___RNAseq.g4598.t1,OG_04515,ptua,0.40095448250162047,0.4558731387909073,0.5222428808596753,0.4423493359336137,0.05491865628928683,0.12128839835805483,0.013523802857293599,0.0798935449260616,0.05491865628928683,0.12128839835805483
gene-Pocillopora_meandrina_HIv1___RNAseq.g4779.t1,OG_04547,ptua,11.325795774752683,11.18621499179801,10.88085633701375,10.791193465291752,-0.13958078295467224,-0.44493943773893285,0.3950215265062589,0.08966287172199827,0.13958078295467224,0.44493943773893285
gene-Pocillopora_meandrina_HIv1___RNAseq.g4798.t1,OG_04560,ptua,12.842503008397577,11.634501729486647,11.577552951435093,11.328769708957482,-1.2080012789109293,-1.2649500569624834,0.3057320205291649,0.24878324247761086,1.2080012789109293,1.2649500569624834
gene-Pocillopora_meandrina_HIv1___RNAseq.g4823.t1,OG_04789,ptua,4.3021502236733005,4.35176506778607,4.3384595707178395,5.242376404051173,0.04961484411276995,0.03630934704453903,-0.8906113362651027,-0.9039168333333336,0.04961484411276995,0.03630934704453903
gene-Pocillopora_meandrina_HIv1___RNAseq.g4970.t1,OG_01023,ptua,0.5067270335743251,0.5889606507281892,0.5107925662843239,0.5737610858255127,0.08223361715386401,0.004065532709998765,0.015199564902676488,-0.06296851954118876,0.08223361715386401,0.004065532709998765
gene-Pocillopora_meandrina_HIv1___RNAseq.g5072.t1,OG_06754,ptua,10.303144935780134,10.285413372227422,10.224436111644833,10.215245508400915,-0.01773156355271155,-0.07870882413530111,0.07016786382650686,0.009190603243917295,0.01773156355271155,0.07870882413530111
