gene_id_exon,group_id,species,TP1_exon,TP2_exon,TP3_exon,TP4_exon,mean_cv_baseline,mean_cv_stress,cv_ratio,cv_diff,high_var_T2T3,gene_id_cpg,TP1_cpg,TP2_cpg,TP3_cpg,TP4_cpg,delta_meth_T1_T2,delta_meth_T1_T3,delta_meth_T4_T2,delta_meth_T4_T3,abs_delta_T2,abs_delta_T3,var_category
gene-Peve_00000682,OG_07153,peve,0.42171471957495577,0.4444741894270963,0.5618321003761618,0.6102327536683275,0.5159737366216417,0.5031531449016291,0.9751526273334067,-0.012820591720012597,False,gene-Peve_00000682,1.4148562546792813,1.357790841880051,1.4172151675591604,1.409880514563056,-0.057065412799230275,0.002358912879879105,-0.052089672683004906,0.007334652996104474,0.057065412799230275,0.002358912879879105,Medium Variability
gene-Peve_00000776,OG_05637,peve,0.4358156441994368,0.4246185893543191,0.43287669045740723,0.7509897769557698,0.5934027105776033,0.4287476399058632,0.7225238986329048,-0.16465507067174012,False,gene-Peve_00000776,0.25379610737942615,0.3351331958409646,0.664054219345238,0.4485620149496337,0.08133708846153848,0.41025811196581186,-0.11342881910866909,0.2154922043956043,0.08133708846153848,0.41025811196581186,Medium Variability
gene-Peve_00000861,OG_06234,peve,0.5451614457340529,0.6022743859640799,0.7451211870543637,0.4933157518348868,0.5192385987844699,0.6736977865092217,1.2974724685074235,0.15445918772475187,False,gene-Peve_00000861,0.48807352151472433,0.30359375245927317,0.5178494558114035,0.5826061545373851,-0.18447976905545116,0.029775934296679185,-0.2790124020781119,-0.06475669872598155,0.18447976905545116,0.029775934296679185,Medium Variability
gene-Peve_00001191,OG_03298,peve,0.11950183753215675,0.13408300951524507,0.15618749577470287,0.10840438491044228,0.11395311122129952,0.14513525264497396,1.273640105912668,0.03118214142367444,False,gene-Peve_00001191,5.812814606433637,4.950632065433974,5.357809999459642,5.47488328529776,-0.8621825409996626,-0.45500460697399525,-0.5242512198637854,-0.11707328583811805,0.8621825409996626,0.45500460697399525,Medium Variability
gene-Peve_00001222,OG_11983,peve,0.513360144094458,0.7268542931279813,0.7520702625447542,0.5970659154002116,0.5552130297473348,0.7394622778363678,1.3318532495047546,0.18424924808903298,False,gene-Peve_00001222,0.9545037504167717,1.083906648596414,1.035407544175695,1.2565593214453683,0.12940289817964223,0.0809037937589232,-0.17265267284895436,-0.2211517772696734,0.12940289817964223,0.0809037937589232,Medium Variability
gene-Peve_00001250,OG_15754,peve,0.35200346772002833,0.6174892539444023,1.600289342676992,0.7426837872434481,0.5473436274817383,1.108889298310697,2.0259472160342167,0.5615456708289588,True,gene-Peve_00001250,6.427882713772327,7.436845022456203,7.3110512474793445,7.212148265532758,1.0089623086838762,0.8831685337070176,0.22469675692344548,0.09890298194658698,1.0089623086838762,0.8831685337070176,High Variability
gene-Peve_00001297,OG_06236,peve,0.4016375882277191,0.32279860757949796,0.36359000537815367,0.320521510020204,0.36107954912396156,0.3431943064788258,0.9504673064743536,-0.017885242645135746,False,gene-Peve_00001297,0.8571221690183887,1.0141833490353955,0.8386819496448058,1.1500041860287344,0.15706118001700686,-0.018440219373582867,-0.1358208369933389,-0.31132223638392864,0.15706118001700686,0.018440219373582867,Medium Variability
gene-Peve_00001303,OG_15759,peve,0.448112432142413,0.45053782178890767,0.4380812178296631,0.43335005575588015,0.44073124394914653,0.44430951980928535,1.0081189521034994,0.003578275860138813,False,gene-Peve_00001303,0.5445370528190764,0.6821257742985228,0.5732962855856018,0.5723785612918671,0.13758872147944645,0.028759232766525367,0.10974721300665569,0.0009177242937346008,0.13758872147944645,0.028759232766525367,Medium Variability
gene-Peve_00001368,OG_15761,peve,1.3640998070337718,1.7266908103792549,1.6636240424795516,1.8548646951994328,1.6094822511166023,1.6951574264294034,1.0532315129622354,0.08567517531280111,False,gene-Peve_00001368,0.6506621243293091,0.31899743789403084,0.5168673257042253,0.49453443608875475,-0.3316646864352783,-0.1337947986250838,-0.1755369981947239,0.022332889615470586,0.3316646864352783,0.1337947986250838,Medium Variability
gene-Peve_00001435,OG_10002,peve,0.15462249684815227,0.14752442725842344,0.15408496052483392,0.16219151466806514,0.1584070057581087,0.15080469389162868,0.9520077295186746,-0.007602311866480027,False,gene-Peve_00001435,4.16327782101923,4.4090757956033215,4.238778065300559,4.42811775694665,0.24579797458409125,0.0755002442813284,-0.01904196134332814,-0.189339691646091,0.24579797458409125,0.0755002442813284,Medium Variability
gene-Peve_00001436,OG_10007,peve,0.24839910460966272,0.2601355714010446,0.17827036369284233,0.2639435898745641,0.25617134724211343,0.21920296754694346,0.855688857894672,-0.03696837969516997,False,gene-Peve_00001436,2.0679916508870213,2.256673187204882,2.134556277256458,2.1567939572295587,0.18868153631786067,0.06656462636943683,0.09987922997532328,-0.022237679973100555,0.18868153631786067,0.06656462636943683,Medium Variability
gene-Peve_00001438,OG_10004,peve,0.13373546604169448,0.1515683375578931,0.19187467375806097,0.21472698699774526,0.17423122651971987,0.17172150565797703,0.9855954589089759,-0.002509720861742837,False,gene-Peve_00001438,44.83476226738946,44.15897489422478,44.323428855598074,44.1969243511763,-0.6757873731646811,-0.5113334117913837,-0.037949456951523075,0.1265045044217743,0.6757873731646811,0.5113334117913837,Medium Variability
gene-Peve_00001453,OG_10008,peve,0.032275883634973516,0.026629425886575662,0.03462100565320893,0.0270737432607501,0.029674813447861808,0.030625215769892293,1.0320272383076756,0.0009504023220304851,False,gene-Peve_00001453,0.857939816483061,0.9751896050373136,0.9758696633528784,0.9364793299307037,0.11724978855425261,0.11792984686981745,0.03871027510660985,0.039390333422174684,0.11724978855425261,0.11792984686981745,Medium Variability
gene-Peve_00001484,OG_11360,peve,0.33639207332977983,0.34592839466472214,0.39772744081954203,0.4555239771642933,0.3959580252470366,0.3718279177421321,0.9390589255266393,-0.02413010750490452,False,gene-Peve_00001484,0.6640051638412017,0.3365957549100756,0.4275271175097078,0.38695478756216367,-0.3274094089311261,-0.23647804633149389,-0.050359032652088076,0.04057232994754412,0.3274094089311261,0.23647804633149389,Medium Variability
gene-Peve_00001489,OG_03484,peve,1.306485293737987,1.6243679313985004,1.8503549467276754,1.448616866378271,1.377551080058129,1.737361439063088,1.2611956567082623,0.35981035900495906,True,gene-Peve_00001489,0.6664165822258298,0.6706943907010582,0.5846439881758057,0.5552822169252044,0.004277808475228406,-0.08177259405002413,0.11541217377585378,0.029361771250601243,0.004277808475228406,0.08177259405002413,Medium Variability
gene-Peve_00001492,OG_11359,peve,1.1561833304207152,0.7068217632563348,0.947853982967852,1.6305799285136955,1.3933816294672052,0.8273378731120934,0.5937625813456769,-0.5660437563551118,False,gene-Peve_00001492,0.5137973326563959,0.6757184528338002,0.4518588405392157,0.42043143703197944,0.16192112017740423,-0.06193849211718022,0.2552870158018207,0.03142740350723627,0.16192112017740423,0.06193849211718022,Low Variability
gene-Peve_00001588,OG_04331,peve,0.28590036030311666,0.3491337504735392,0.451289453006591,0.3326851404296011,0.3092927503663589,0.4002116017400651,1.2939572662663847,0.0909188513737062,False,gene-Peve_00001588,2.00815389354944,1.949238361002886,1.7759224949254449,2.008354606502096,-0.058915532546553795,-0.232231398623995,-0.059116245499209796,-0.232432111576651,0.058915532546553795,0.232231398623995,Medium Variability
gene-Peve_00001593,OG_04327,peve,0.05965525618275722,0.058972990423014834,0.05316870192356694,0.09134463084986873,0.07549994351631298,0.05607084617329089,0.7426607698213162,-0.01942909734302209,False,gene-Peve_00001593,40.57440124282555,39.24178183341033,39.51127561340322,39.86191635045408,-1.3326194094152228,-1.0631256294223306,-0.620134517043752,-0.35064073705085974,1.3326194094152228,1.0631256294223306,Medium Variability
gene-Peve_00001749,OG_13681,peve,1.414213562373095,0.3452751365615324,0.367069436655796,0.4353438593832137,0.9247787108781543,0.3561722866086642,0.385143259051075,-0.5686064242694902,False,gene-Peve_00001749,90.66120878043597,87.88677210769733,89.08631556881932,91.0027890605512,-2.774436672738645,-1.5748932116166543,-3.116016952853869,-1.9164734917318782,2.774436672738645,1.5748932116166543,Low Variability
gene-Peve_00001974,OG_15796,peve,0.415543812602052,0.3949978546873502,0.4195201923640645,0.4362411841382858,0.42589249837016885,0.40725902352570736,0.956248407953253,-0.018633474844461484,False,gene-Peve_00001974,0.0877193,0.78333335,0.37412587999999997,0.7575899107142857,0.6956140500000001,0.28640657999999997,0.02574343928571432,-0.38346403071428575,0.6956140500000001,0.28640657999999997,Medium Variability
gene-Peve_00002115,OG_02102,peve,0.19892728516350464,0.22157129685264496,0.2554556191161681,0.21648540977765282,0.20770634747057873,0.23851345798440654,1.1483205057957682,0.030807110513827812,False,gene-Peve_00002115,67.60718093022552,65.76601172875412,66.54537128190712,67.71982268692832,-1.841169201471402,-1.0618096483184019,-1.953810958174202,-1.1744514050212018,1.841169201471402,1.0618096483184019,Medium Variability
gene-Peve_00002188,OG_09596,peve,0.2696442533674222,0.29912581720649395,0.2545134456920781,0.30383576389496997,0.2867400086311961,0.276819631449286,0.9654028845529204,-0.009920377181910078,False,gene-Peve_00002188,0.8246101668452381,0.47036586673115083,0.8533664330059525,0.7185200262698412,-0.3542443001140873,0.02875626616071436,-0.2481541595386904,0.13484640673611126,0.3542443001140873,0.02875626616071436,Medium Variability
gene-Peve_00002251,OG_15815,peve,0.9239957147425498,0.9000658646753688,0.7353493640561745,0.8095033762926487,0.8667495455175993,0.8177076143657716,0.9434185672141988,-0.049041931151827756,False,gene-Peve_00002251,22.304020327335415,21.612254086586,21.741176382588474,21.61784330743885,-0.6917662407494163,-0.5628439447469411,-0.005589220852851184,0.123333075149624,0.6917662407494163,0.5628439447469411,Medium Variability
gene-Peve_00002255,OG_15816,peve,0.025515667651665144,0.039896034851088204,0.015596764193891293,0.06319211562437704,0.044353891638021094,0.027746399522489747,0.625568546474622,-0.016607492115531346,False,gene-Peve_00002255,3.062140706914894,2.531720689614995,1.9336174768237084,1.9476056496960488,-0.5304200172998992,-1.1285232300911856,0.5841150399189461,-0.013988172872340332,0.5304200172998992,1.1285232300911856,Low Variability
gene-Peve_00002488,OG_15831,peve,0.2281219391290155,0.25587859662713686,0.2053723432330245,0.22004904940856287,0.22408549426878918,0.23062546993008068,1.0291851807839325,0.006539975661291497,False,gene-Peve_00002488,0.7384724892484287,0.4088475739773091,0.5457530439144561,0.4067932477948226,-0.3296249152711196,-0.19271944533397256,0.0020543261824864656,0.1389597961196335,0.3296249152711196,0.19271944533397256,Medium Variability
gene-Peve_00002583,OG_05303,peve,,0.8660254037844387,,,,,,,False,gene-Peve_00002583,0.7718228700702076,2.119929375686813,1.6775114332722831,1.54042677257326,1.3481065056166055,0.9056885632020756,0.5795026031135531,0.13708466069902303,1.3481065056166055,0.9056885632020756,Medium Variability
gene-Peve_00002765,OG_09174,peve,0.15709898668802566,0.21157661221728652,0.13221574780399725,0.16895729160249454,0.1630281391452601,0.17189618001064189,1.0543957681899334,0.008868040865381788,False,gene-Peve_00002765,13.745579171805048,13.677271693250576,13.362881903815628,14.167782614494302,-0.0683074785544715,-0.3826972679894194,-0.4905109212437253,-0.8049007106786732,0.0683074785544715,0.3826972679894194,Medium Variability
gene-Peve_00002807,OG_09024,peve,0.3162392308866895,0.33450898713082255,0.324602314019675,0.37605663437255227,0.34614793262962085,0.32955565057524877,0.9520659218492983,-0.016592282054372076,False,gene-Peve_00002807,0.8739637656259601,0.8369823840284177,0.7265543370647721,0.8508921208179724,-0.036981381597542384,-0.147409428561188,-0.01390973678955465,-0.12433778375320026,0.036981381597542384,0.147409428561188,Medium Variability
gene-Peve_00002926,OG_04694,peve,0.16191045459929088,0.1367082479871622,0.1512843757325862,0.18860273262267807,0.17525659361098447,0.14399631185987422,0.8216313514543229,-0.03126028175111026,False,gene-Peve_00002926,68.9258239710226,66.7690225568315,67.61540649876069,69.73995229887973,-2.1568014141910936,-1.3104174722619035,-2.9709297420482272,-2.124545800119037,2.1568014141910936,1.3104174722619035,Medium Variability
gene-Peve_00003034,OG_13066,peve,0.07570396602969005,0.07637862684790911,0.06981437072973366,0.0841812093953238,0.07994258771250692,0.07309649878882138,0.9143624303443146,-0.006846088923685545,False,gene-Peve_00003034,0.5322213216463414,0.5696343916739257,0.6779409620596206,0.7531051052361595,0.037413070027584316,0.14571964041327923,-0.18347071356223377,-0.07516414317653886,0.037413070027584316,0.14571964041327923,Medium Variability
gene-Peve_00003079,OG_10205,peve,0.2095145994757491,0.1454803274755206,0.15135065683746926,0.18721059949162544,0.19836259948368729,0.1484154921564949,0.7482030006805801,-0.049947107327192375,False,gene-Peve_00003079,0.4389176388038549,0.6506009717018951,0.454783507920311,0.5769711076469873,0.2116833328980402,0.0158658691164561,0.07362986405490779,-0.12218759972667631,0.2116833328980402,0.0158658691164561,Medium Variability
gene-Peve_00003118,OG_06384,peve,0.37803213958599147,0.3859087020236167,0.3530302972513428,0.45277202531744193,0.4154020824517167,0.36946949963747977,0.8894262095578787,-0.045932582814236955,False,gene-Peve_00003118,0.28523431979166664,0.23281059151785713,0.6699587518849207,0.15248914248511905,-0.052423728273809506,0.3847244320932541,0.08032144903273808,0.5174696093998017,0.052423728273809506,0.3847244320932541,Medium Variability
gene-Peve_00003124,OG_11644,peve,0.5553832767171741,0.38611192717035314,0.7507927391154862,0.6876975204577976,0.6215403985874859,0.5684523331429197,0.914586299514538,-0.053088065444566235,False,gene-Peve_00003124,0.5277946483007733,0.6733392127085877,0.6116097905168906,0.7096132068477818,0.14554456440781438,0.0838151422161173,-0.03627399413919419,-0.09800341633089127,0.14554456440781438,0.0838151422161173,Medium Variability
gene-Peve_00003157,OG_00302,peve,0.230408723875237,0.6027397756651947,0.8571998374902453,1.4747140910782885,0.8525614074767628,0.72996980657772,0.8562078932685162,-0.12259160089904275,False,gene-Peve_00003157,0.3823748568364997,0.4011493926186364,0.4735066924541492,0.44408485182375196,0.018774535782136725,0.09113183561764954,-0.042935459205115545,0.029421840630397267,0.018774535782136725,0.09113183561764954,Medium Variability
gene-Peve_00003176,OG_00297,peve,0.258706064933655,0.2683321118084416,0.3438817888117381,0.2833403009926806,0.2710231829631678,0.30610695031008983,1.1294493222437356,0.035083767346922035,False,gene-Peve_00003176,0.4227869150365541,0.46649383634163205,0.5062695597395113,0.4722038879750379,0.04370692130507797,0.08348264470295719,-0.0057100516334058216,0.03406567176447339,0.04370692130507797,0.08348264470295719,Medium Variability
gene-Peve_00003177,OG_00298,peve,0.48880473465610075,0.420842248447709,0.5557695257913773,0.5336113353527954,0.5112080350044481,0.48830588711954315,0.9551999453907142,-0.022902147884904966,False,gene-Peve_00003177,0.7104563896221532,0.3709400897026685,0.5319505710748793,0.30075874124971247,-0.3395162999194847,-0.17850581854727388,0.07018134845295604,0.23119182982516684,0.3395162999194847,0.17850581854727388,Medium Variability
gene-Peve_00003205,OG_15877,peve,0.8069023417864335,0.7424970182528088,0.9521090298110365,0.810472769432286,0.8086875556093598,0.8473030240319226,1.0477507884902042,0.038615468422562804,False,gene-Peve_00003205,0.6799525758210181,1.0304302906814449,1.1714108574986315,0.7816247903188287,0.3504777148604268,0.4914582816776134,0.24880550036261617,0.3897860671798028,0.3504777148604268,0.4914582816776134,Medium Variability
gene-Peve_00003236,OG_07000,peve,0.47381113074576237,0.4734974801790396,0.44558990876624327,0.4692243950865152,0.4715177629161388,0.45954369447264143,0.9746052654104846,-0.011974068443497354,False,gene-Peve_00003236,0.39370189748015877,0.5763439330952381,0.6453789909523809,0.3474513621825397,0.18264203561507936,0.25167709347222217,0.22889257091269843,0.29792762876984125,0.18264203561507936,0.25167709347222217,Medium Variability
gene-Peve_00003257,OG_12972,peve,0.3030051454025633,0.3005670457692375,0.24298956235991404,0.23922546307213413,0.2711153042373487,0.27177830406457576,1.0024454533435214,0.0006629998272270621,False,gene-Peve_00003257,82.51090499848485,81.86941013149865,81.83832788238507,82.28988876177077,-0.6414948669861928,-0.6725771160997738,-0.42047863027211463,-0.45156087938569556,0.6414948669861928,0.6725771160997738,Medium Variability
gene-Peve_00003282,OG_04243,peve,0.26232002734484233,0.2661108836163551,0.23759976608772979,0.2474957992066074,0.2549079132757249,0.25185532485204243,0.988024740446639,-0.003052588423682445,False,gene-Peve_00003282,63.05330505868348,60.69977751834734,63.28003959033613,63.3530730894958,-2.353527540336138,0.226734531652653,-2.653295571148462,-0.07303349915967061,2.353527540336138,0.226734531652653,Medium Variability
gene-Peve_00003352,OG_01354,peve,0.09098671412007386,0.10387533860887874,0.07914461945487622,0.09717526437980532,0.0940809892499396,0.09150997903187748,0.9726723726168327,-0.0025710102180621225,False,gene-Peve_00003352,3.6967494695850913,3.8929649864309157,3.1237791033102273,3.423513538426763,0.1962155168458244,-0.572970366274864,0.4694514480041527,-0.29973443511653564,0.1962155168458244,0.572970366274864,Medium Variability
gene-Peve_00003353,OG_01353,peve,0.5828242217513646,0.6815582340877259,0.6164033011447313,0.6233808721030336,0.6031025469271991,0.6489807676162286,1.0760703481070981,0.04587822068902947,False,gene-Peve_00003353,0.5181040004254933,0.6978782455534432,0.6867019798433822,0.6715806412834209,0.17977424512794993,0.1685979794178889,0.026297604270022368,0.01512133855996134,0.17977424512794993,0.1685979794178889,Medium Variability
gene-Peve_00003523,OG_03671,peve,0.284634243363964,0.24542551929725154,0.25536012437662,0.316871550078484,0.30075289672122396,0.2503928218369358,0.832553317247121,-0.050360074884288175,False,gene-Peve_00003523,0.5732244754319333,0.5034152380228946,0.5724505439731478,0.3419509635963232,-0.06980923740903877,-0.0007739314587855706,0.16146427442657135,0.23049958037682455,0.06980923740903877,0.0007739314587855706,Medium Variability
gene-Peve_00003739,OG_15906,peve,0.38131402557016775,0.40340233960125116,0.9851937116020864,0.6366711285449403,0.5089925770575541,0.6942980256016688,1.364063164958811,0.18530544854411468,False,gene-Peve_00003739,0.7709629965380406,0.46289761551724135,0.6102951477832512,0.8029724595648605,-0.3080653810207992,-0.16066784875478934,-0.3400748440476192,-0.1926773117816093,0.3080653810207992,0.16066784875478934,Medium Variability
gene-Peve_00003740,OG_12102,peve,0.7906960633126698,0.8977935594666429,1.052095532136077,0.6256050051020273,0.7081505342073486,0.9749445458013599,1.3767475963181202,0.2667940115940113,True,gene-Peve_00003740,0.48618948859572403,0.5073908543019112,0.5389992682896015,0.5539349530482669,0.021201365706187192,0.05280977969387751,-0.04654409874635568,-0.014935684758665357,0.021201365706187192,0.05280977969387751,Medium Variability
gene-Peve_00003748,OG_11831,peve,0.4280496424272988,0.4079350534195423,0.4338349121263955,0.4331750878069156,0.4306123651171072,0.42088498277296893,0.9774103506259212,-0.00972738234413828,False,gene-Peve_00003748,8.168817263240507,7.865997051296762,8.079858124347105,8.4730535907774,-0.30282021194374575,-0.08895913889340257,-0.6070565394806389,-0.3931954664302957,0.30282021194374575,0.08895913889340257,Medium Variability
gene-Peve_00003753,OG_15907,peve,0.6602937672608272,0.8424379324403777,0.6218768226214704,0.5969410568652312,0.6286174120630292,0.732157377530924,1.1647106228382889,0.10353996546789479,False,gene-Peve_00003753,1.0282439632812501,1.2457816042658731,0.8929423019097222,1.0968805245535713,0.21753764098462303,-0.13530166137152788,0.14890107971230182,-0.2039382226438491,0.21753764098462303,0.13530166137152788,Medium Variability
gene-Peve_00003920,OG_15920,peve,1.7320508075688774,1.7320508075688774,,1.7320508075688774,1.7320508075688774,,,,False,gene-Peve_00003920,44.71835815984341,41.286882350377525,46.17039505401759,41.89482698802874,-3.431475809465887,1.452036894174178,-0.6079446376512152,4.27556806598885,3.431475809465887,1.452036894174178,Medium Variability
gene-Peve_00003934,OG_00843,peve,0.06200319218801697,0.06163869838656512,0.06954621824288887,0.07539556959824038,0.06869938089312867,0.06559245831472699,0.9547751007649555,-0.0031069225784016857,False,gene-Peve_00003934,10.576750394595019,10.560610930552418,10.266324591421984,10.529375291734896,-0.016139464042600693,-0.31042580317303425,0.031235638817522116,-0.26305070031291145,0.016139464042600693,0.31042580317303425,Medium Variability
gene-Peve_00003956,OG_00842,peve,0.4282000478573587,0.21921789649259724,0.45801764730267325,0.4867014623957327,0.4574507551265457,0.33861777189763526,0.7402278127269953,-0.11883298322891045,False,gene-Peve_00003956,0.9159611215122557,0.6672606737474355,0.7368801863999568,0.8030725736772487,-0.24870044776482025,-0.17908093511229894,-0.13581189992981324,-0.06619238727729193,0.24870044776482025,0.17908093511229894,Medium Variability
gene-Peve_00004122,OG_13032,peve,1.1456439237389602,0.45719810717856946,1.4522890174407088,0.8796500740102629,1.0126469988746116,0.9547435623096392,0.9428197223422156,-0.05790343656497243,False,gene-Peve_00004122,0.3001725995046924,0.6889621895898506,0.5282189157021203,0.506936798951454,0.3887895900851582,0.22804631619742793,0.1820253906383965,0.02128211675066627,0.3887895900851582,0.22804631619742793,Medium Variability
gene-Peve_00004180,OG_06004,peve,0.24652984314798398,0.25600258655837754,0.2716896384846106,0.24050486120735895,0.24351735217767145,0.26384611252149404,1.083479719872244,0.020328760343822583,False,gene-Peve_00004180,9.41619240621106,9.455280310922898,9.797084374278668,9.558316395196373,0.039087904711838206,0.3808919680676084,-0.10303608427347477,0.2387679790822954,0.039087904711838206,0.3808919680676084,Medium Variability
gene-Peve_00004260,OG_06198,peve,0.1168306355943175,0.12299855246159812,0.14395999514973196,0.11318083386143797,0.11500573472787773,0.13347927380566504,1.1606314600006575,0.018473539077787315,False,gene-Peve_00004260,1.0417246317781448,0.7951509198871456,0.8781543671460684,0.8044217078378751,-0.2465737118909992,-0.16357026463207636,-0.009270787950729553,0.07373265930819328,0.2465737118909992,0.16357026463207636,Medium Variability
gene-Peve_00004283,OG_05087,peve,0.36860799793346516,0.3362084919148589,0.38926748991723,0.3191770779264562,0.34389253792996066,0.3627379909160444,1.054800412650774,0.018845452986083755,False,gene-Peve_00004283,0.147186145,0.16579911904761904,0.11965812499999999,0.6860066095238095,0.018612974047619052,-0.02752802,-0.5202074904761905,-0.5663484845238096,0.018612974047619052,0.02752802,Medium Variability
gene-Peve_00004413,OG_12990,peve,0.2603180755069609,0.23426956487066442,0.17114967980426157,0.2360170395863908,0.24816755754667585,0.20270962233746298,0.8168256332189471,-0.045457935209212874,False,gene-Peve_00004413,1.1717152201342842,1.3929469500946403,1.286784359512187,1.3130745794896062,0.22123172996035612,0.11506913937790286,0.07987237060503416,-0.026290219977419094,0.22123172996035612,0.11506913937790286,Medium Variability
gene-Peve_00004526,OG_00171,peve,0.21264051256171598,0.2524207800449828,0.23217886809952107,0.2940988114556003,0.2533696620086581,0.24229982407225192,0.9563095366325747,-0.011069837936406202,False,gene-Peve_00004526,22.39283174653098,21.189198860675884,21.419355111136714,22.87139453936252,-1.2036328858550966,-0.9734766353942668,-1.6821956786866359,-1.452039428225806,1.2036328858550966,0.9734766353942668,Medium Variability
gene-Peve_00004712,OG_13201,peve,0.34373149121476365,0.37395206434170836,0.36049545900699154,0.37029674437060833,0.357014117792686,0.36722376167434995,1.0285973113466413,0.010209643881663955,False,gene-Peve_00004712,2.384066382798735,2.382023143047309,2.552026187773444,2.4629561520598053,-0.0020432397514262846,0.16795980497470886,-0.08093300901249645,0.0890700357136387,0.0020432397514262846,0.16795980497470886,Medium Variability
