gene_id,cor,pval,padj
Pocillopora_meandrina_HIv1___RNAseq.g7269.t1,0.7283299927251496,2.2968767957425592e-06,0.002385361239921404
Pocillopora_meandrina_HIv1___RNAseq.g17705.t1,0.7428203869926138,2.590309258264426e-06,0.002456176287542994
Pocillopora_meandrina_HIv1___RNAseq.g18093.t1,0.7343222167249244,2.5725241455704874e-06,0.002456176287542994
Pocillopora_meandrina_HIv1___RNAseq.g27090.t1,0.7247724135765465,2.7187623751720884e-06,0.002470562026672003
Pocillopora_meandrina_HIv1___RNAseq.g28936.t1,0.7394640641030017,3.0354313071907014e-06,0.00264798885514088
Pocillopora_meandrina_HIv1___RNAseq.g4101.t1,0.7205586999610737,3.3088687756438138e-06,0.0027755045818467663
Pocillopora_meandrina_HIv1___RNAseq.g1996.t2,0.7181457663478584,3.6969853670383607e-06,0.002815345440058852
Pocillopora_meandrina_HIv1___RNAseq.g16199.t1,-0.7531606802939844,3.7436387620572567e-06,0.002815345440058852
Pocillopora_meandrina_HIv1___RNAseq.g6561.t1b,0.7185064442512006,3.6364601955472887e-06,0.002815345440058852
Pocillopora_meandrina_HIv1___RNAseq.g19722.t1,-0.7146150452878729,4.339651093216389e-06,0.003154781689731874
Pocillopora_meandrina_HIv1___RNAseq.g15577.t1,0.7283718985902362,5.042734772323111e-06,0.0034464975517984695
Pocillopora_meandrina_HIv1___RNAseq.g27043.t1,0.7111959187984109,5.056991226445551e-06,0.0034464975517984695
Pocillopora_meandrina_HIv1___TS.g25186.t1,-0.7261223668212353,5.572977798285877e-06,0.003598627315379459
Pocillopora_meandrina_HIv1___RNAseq.g7470.t1,0.7088476775239398,5.610221868169179e-06,0.003598627315379459
Pocillopora_meandrina_HIv1___RNAseq.g8717.t1,0.7075871211881359,5.929317302695982e-06,0.003627931440737359
Pocillopora_meandrina_HIv1___TS.g26467.t1,0.7073597025006202,5.988607082697277e-06,0.003627931440737359
Pocillopora_meandrina_HIv1___TS.g23180.t1,-0.7064033809098909,6.243854300709296e-06,0.003680330228220785
Pocillopora_meandrina_HIv1___RNAseq.g16318.t1,-0.702489740621869,7.39442654937115e-06,0.004243817068821984
Pocillopora_meandrina_HIv1___RNAseq.g14703.t1,0.7062502990659355,9.019601824380457e-06,0.0050438075945618815
Pocillopora_meandrina_HIv1___RNAseq.g15650.t1,0.6960865902970457,9.696354973314684e-06,0.00515775135641512
Pocillopora_meandrina_HIv1___RNAseq.g19736.t1c,0.6966693214050862,9.462825787702652e-06,0.00515775135641512
Pocillopora_meandrina_HIv1___TS.g25731.t1,-0.6947652823462211,1.0245302269310399e-05,0.005196274353288151
Pocillopora_meandrina_HIv1___RNAseq.g19231.t1,0.6950870293323228,1.01091014644657e-05,0.005196274353288151
Pocillopora_meandrina_HIv1___RNAseq.g4332.t1,0.693610970909947,1.074771324837604e-05,0.00532720177804166
Pocillopora_meandrina_HIv1___RNAseq.g20982.t1b,0.6922559913113009,1.1365828148444805e-05,0.005388637958465929
Pocillopora_meandrina_HIv1___RNAseq.g4423.t1,-0.6926650869057873,1.1175903039651917e-05,0.005388637958465929
Pocillopora_meandrina_HIv1___TS.g23606.t1,0.6908986813896091,1.201706069300695e-05,0.005576171843697629
Pocillopora_meandrina_HIv1___RNAseq.g4031.t1,0.6946251203011922,1.4552166070156938e-05,0.006611837288001097
Pocillopora_meandrina_HIv1___TS.g16453.t1,0.6840127238818836,1.5870752390992956e-05,0.0070250779682151845
Pocillopora_meandrina_HIv1___RNAseq.g27652.t1,0.6835515670894832,1.6164887789515893e-05,0.0070250779682151845
Pocillopora_meandrina_HIv1___RNAseq.g3177.t1,-0.6915907693395734,1.642803321468084e-05,0.0070250779682151845
Pocillopora_meandrina_HIv1___TS.g9632.t1,0.6816820785041151,1.7408384903977563e-05,0.007301143584054743
Pocillopora_meandrina_HIv1___RNAseq.g22113.t1,0.6977528928964364,1.8193707538128404e-05,0.007486539013189478
Pocillopora_meandrina_HIv1___RNAseq.g25814.t1,0.6872772377209723,1.9470235996251233e-05,0.007737951224853758
Pocillopora_meandrina_HIv1___TS.g4593.t1,-0.678774884808677,1.9514297646244975e-05,0.007737951224853758
Pocillopora_meandrina_HIv1___RNAseq.g17002.t1,0.7117086049930306,2.169325973927926e-05,0.008157039683688645
Pocillopora_meandrina_HIv1___RNAseq.g12176.t1,0.684772978223437,2.1460652601271225e-05,0.008157039683688645
Pocillopora_meandrina_HIv1___RNAseq.g3784.t1,0.6764219051439604,2.138412906022203e-05,0.008157039683688645
Pocillopora_meandrina_HIv1___RNAseq.g22983.t2a,-0.673121526846473,2.427927839984825e-05,0.008974691230886279
Pocillopora_meandrina_HIv1___RNAseq.g1249.t1,-0.6947398092338863,2.8939554911310175e-05,0.010141043936377842
Pocillopora_meandrina_HIv1___RNAseq.g6499.t1,0.6681641954035209,2.9294592507304512e-05,0.010141043936377842
Pocillopora_meandrina_HIv1___RNAseq.g1876.t1,0.6689659680627518,2.8424981475908925e-05,0.010141043936377842
Pocillopora_meandrina_HIv1___RNAseq.g10783.t1a,-0.6768147692380238,2.9060495526026858e-05,0.010141043936377842
Pocillopora_meandrina_HIv1___RNAseq.g17956.t1,-0.6655000470446696,3.2358945271251435e-05,0.01069267026395034
Pocillopora_meandrina_HIv1___RNAseq.g7121.t1,0.6657916827943073,3.2009985233104876e-05,0.01069267026395034
Pocillopora_meandrina_HIv1___RNAseq.g9167.t1a,0.6742748397910431,3.1951367857852035e-05,0.01069267026395034
Pocillopora_meandrina_HIv1___RNAseq.g7319.t1,0.6644701472433612,3.3618853143989064e-05,0.010943187585332201
Pocillopora_meandrina_HIv1___RNAseq.g19290.t1,0.6633004096919664,3.510324179141697e-05,0.01125833235630901
Pocillopora_meandrina_HIv1___RNAseq.g1587.t1,-0.6705434344651999,3.666781781120671e-05,0.01158968751658851
Pocillopora_meandrina_HIv1___RNAseq.g13567.t1,0.6588238543154068,4.1344262606798716e-05,0.012881100331309618
Pocillopora_meandrina_HIv1___RNAseq.g1741.t1,0.658364461257173,4.203804832616983e-05,0.012912785858386448
Pocillopora_meandrina_HIv1___RNAseq.g3982.t1,-0.6659530169056271,4.332212142030635e-05,0.013122390917436961
Pocillopora_meandrina_HIv1___RNAseq.g51.t1,0.6652630150619219,4.441090343139569e-05,0.013267909492264501
Pocillopora_meandrina_HIv1___RNAseq.g17255.t1,0.663989126722506,4.6485696543772055e-05,0.01370008859355574
Pocillopora_meandrina_HIv1___TS.g2367.t2a,0.6633308515674426,4.7591536667777694e-05,0.013838984309167517
Pocillopora_meandrina_HIv1___RNAseq.g2222.t1,0.6525343114119049,5.179890410637872e-05,0.014864240784947545
Pocillopora_meandrina_HIv1___RNAseq.g20996.t1,0.6511525767150994,5.439156663617897e-05,0.015208021497031118
Pocillopora_meandrina_HIv1___RNAseq.g17099.t1,-0.6597442768842142,5.404155000789948e-05,0.015208021497031118
Pocillopora_meandrina_HIv1___RNAseq.g14669.t1,0.7169768334640915,5.513191016771406e-05,0.0152198965676921
Pocillopora_meandrina_HIv1___RNAseq.g2982.t1,0.663997901341848,6.315646373860919e-05,0.017217241470941596
Pocillopora_meandrina_HIv1___RNAseq.g14412.t1,-0.6460830655569878,6.493170362770161e-05,0.017482660795265982
Pocillopora_meandrina_HIv1___RNAseq.g21286.t1,0.6715602998359801,6.648598741306333e-05,0.017682840237701194
Pocillopora_meandrina_HIv1___RNAseq.g2234.t1,0.6450365284714273,6.732307273973236e-05,0.01768974570338341
Pocillopora_meandrina_HIv1___RNAseq.g6099.t1,0.7216814166171143,6.878653380053486e-05,0.017790365098968506
Pocillopora_meandrina_HIv1___TS.g15052.t1,0.6441805169111903,6.933747688625443e-05,0.017790365098968506
Pocillopora_meandrina_HIv1___TS.g1067.t1,0.6407070720791268,7.807745055630105e-05,0.019799896734678718
Pocillopora_meandrina_HIv1___TS.g10539.t1a,0.6400636525537675,7.980069938051654e-05,0.02000429256080098
Pocillopora_meandrina_HIv1___RNAseq.g29405.t1,-0.6380596116609168,8.538853720989352e-05,0.021161802363756452
Pocillopora_meandrina_HIv1___RNAseq.g17500.t1,0.6456908802164834,8.753974593938992e-05,0.021451172125754547
Pocillopora_meandrina_HIv1___RNAseq.g14884.t1b,0.6434690680538205,9.426843495272354e-05,0.022843336643154973
Pocillopora_meandrina_HIv1___RNAseq.g7727.t1a,0.6336132594636891,9.905559674225291e-05,0.02335371283731091
Pocillopora_meandrina_HIv1___RNAseq.g4019.t1a,-0.6414867006109307,0.00010065793969036753,0.02335371283731091
Pocillopora_meandrina_HIv1___RNAseq.g11099.t1,0.6420546665981857,9.878890864532377e-05,0.02335371283731091
Pocillopora_meandrina_HIv1___RNAseq.g14191.t1,0.6415078571980756,0.0001005877566919958,0.02335371283731091
Pocillopora_meandrina_HIv1___RNAseq.g25555.t2,0.6409203170585379,0.00010255313651733459,0.023542961624279476
Pocillopora_meandrina_HIv1___RNAseq.g16420.t1,0.707654929039067,0.00010981198632789749,0.024946766769011627
Pocillopora_meandrina_HIv1___RNAseq.g448.t1,0.6377902042899496,0.00011361297770978166,0.02554417969971782
Pocillopora_meandrina_HIv1___TS.g12808.t1,0.627346463783666,0.0001216401117645489,0.02706988977013313
Pocillopora_meandrina_HIv1___RNAseq.g7989.t1,-0.6266484560331271,0.00012442065867007075,0.027408991362985587
Pocillopora_meandrina_HIv1___RNAseq.g20887.t2,0.6341737409219008,0.00012770652667574054,0.027851516402712252
Pocillopora_meandrina_HIv1___RNAseq.g10321.t1,0.6504107553129342,0.0001336640217151709,0.028862164847387742
Pocillopora_meandrina_HIv1___RNAseq.g20152.t1,0.6220723360313261,0.00014409969214742148,0.030810492020030538
Pocillopora_meandrina_HIv1___RNAseq.g22366.t1,0.6216413961173253,0.0001460888246803199,0.030932535703428125
Pocillopora_meandrina_HIv1___RNAseq.g29945.t1,-0.6266740630576347,0.00016199941006939588,0.03397158782887937
Pocillopora_meandrina_HIv1___TS.g10659.t1,0.6172101643943602,0.00016800968538578876,0.03489641170074921
Pocillopora_meandrina_HIv1___TS.g26555.t1,0.6334956079509934,0.00017138530553299045,0.03517739440935666
Pocillopora_meandrina_HIv1___RNAseq.g11557.t1,-0.6163502193381496,0.00017258843604939074,0.03517739440935666
Pocillopora_meandrina_HIv1___TS.g17826.t3,0.6511068191964962,0.00017522640624131707,0.03538437679367486
Pocillopora_meandrina_HIv1___RNAseq.g8902.t1,-0.650564008516276,0.00017816887050913099,0.03564848529296915
Pocillopora_meandrina_HIv1___TS.g991.t1,0.6137761768072655,0.00018696593523792498,0.03706854619639915
Pocillopora_meandrina_HIv1___RNAseq.g289.t1,-0.6184610582940401,0.00020874732659600096,0.041014148159749415
Pocillopora_meandrina_HIv1___RNAseq.g12414.t1,-0.6177176865471787,0.00021351850455195417,0.041577009515835435
Pocillopora_meandrina_HIv1___RNAseq.g26487.t1,0.6085543114690017,0.00021945220950984114,0.04235427643539934
Pocillopora_meandrina_HIv1___RNAseq.g3590.t1,-0.6052571410594416,0.00024246486451650877,0.04624396115617499
Pocillopora_meandrina_HIv1___TS.g9245.t1,-0.6133105708900674,0.0002438468308019682,0.04624396115617499
Pocillopora_meandrina_HIv1___RNAseq.g5314.t1,-0.6033294739427747,0.00025689119930140814,0.048297760047969054
Pocillopora_meandrina_HIv1___RNAseq.g30098.t1,0.610572749241715,0.00026455818059687754,0.04848528874485128
Pocillopora_meandrina_HIv1___RNAseq.g25725.t1,0.6105747216024663,0.00026454271519432845,0.04848528874485128
Pocillopora_meandrina_HIv1___RNAseq.g11330.t1a,0.6681142101516272,0.0002623998036745164,0.04848528874485128
Pocillopora_meandrina_HIv1___TS.g3209.t1,-0.610051111340259,0.00026867663329403383,0.04862235970824552
Pocillopora_meandrina_HIv1___RNAseq.g29212.t1,0.6016888504086552,0.0002697650293318221,0.04862235970824552
Pocillopora_meandrina_HIv1___RNAseq.g17438.t1,0.6087324833070669,0.00027934208415543487,0.04993583207660557
Pocillopora_meandrina_HIv1___RNAseq.g23221.t1,-0.5992479030535456,0.0002899803550265264,0.05020321492698367
Pocillopora_meandrina_HIv1___RNAseq.g10158.t1,0.5995382897711958,0.0002875069744942994,0.05020321492698367
Pocillopora_meandrina_HIv1___RNAseq.g23095.t2,0.5992402696314597,0.00029004562707138994,0.05020321492698367
Pocillopora_meandrina_HIv1___RNAseq.g14981.t1,0.6076480391125201,0.0002883928722424693,0.05020321492698367
Pocillopora_meandrina_HIv1___RNAseq.g5527.t1,-0.5983360217419522,0.00029787061980854937,0.0511516562787768
Pocillopora_meandrina_HIv1___RNAseq.g4134.t1,0.6055323347187067,0.0003068017281794418,0.0522737413270738
Pocillopora_meandrina_HIv1___RNAseq.g16015.t2,0.5967199438195545,0.0003123233699657131,0.052395849042940285
Pocillopora_meandrina_HIv1___RNAseq.g15070.t1,0.6136230037810522,0.0003108166632220816,0.052395849042940285
Pocillopora_meandrina_HIv1___RNAseq.g27172.t1,0.5958315950252124,0.00032053014162885434,0.05331523400251322
Pocillopora_meandrina_HIv1___RNAseq.g11825.t1,-0.6037945615275968,0.0003226929656715918,0.05331523400251322
Pocillopora_meandrina_HIv1___RNAseq.g12494.t1,0.6025904886133242,0.0003341269620589096,0.05478928507926887
Pocillopora_meandrina_HIv1___RNAseq.g12174.t1,0.6021934999797095,0.00033797463391143967,0.05500663276846707
Pocillopora_meandrina_HIv1___RNAseq.g23215.t1,0.6097286364243673,0.00034766084852640584,0.05582613823419932
Pocillopora_meandrina_HIv1___RNAseq.g212.t1,-0.6009424382099882,0.00035035790249750775,0.05582613823419932
Pocillopora_meandrina_HIv1___RNAseq.g7270.t1,0.6009095076463826,0.00035068920803729226,0.05582613823419932
Pocillopora_meandrina_HIv1___RNAseq.g11100.t1,0.6003130275427687,0.00035673840972271387,0.05637759404088889
Pocillopora_meandrina_HIv1___RNAseq.g22917.t1,0.5912543285664712,0.00036592448340520535,0.05669526822372404
Pocillopora_meandrina_HIv1___RNAseq.g1866.t1,0.5915769043128529,0.00036254826676024727,0.05669526822372404
Pocillopora_meandrina_HIv1___RNAseq.g4890.t1,-0.5993645667877567,0.00036654742627103903,0.05669526822372404
Pocillopora_meandrina_HIv1___RNAseq.g11361.t1,0.5903488823244817,0.0003755506273278226,0.0573128841824407
Pocillopora_meandrina_HIv1___RNAseq.14149_t,0.59032604040896,0.0003757963427066358,0.0573128841824407
Pocillopora_meandrina_HIv1___RNAseq.g22888.t1,0.5891039140517241,0.0003891525233588856,0.05813032453379408
Pocillopora_meandrina_HIv1___RNAseq.g10012.t1,0.633826618105387,0.000385789214682655,0.05813032453379408
Pocillopora_meandrina_HIv1___RNAseq.g28040.t1,0.5892519091899054,0.00038751307331316167,0.05813032453379408
Pocillopora_meandrina_HIv1___RNAseq.g21716.t1,-0.5885254311395166,0.000395619897807822,0.058694383342114215
Pocillopora_meandrina_HIv1___RNAseq.g29991.t1,0.5939346757241477,0.0004274333508492751,0.06214595965781227
Pocillopora_meandrina_HIv1___RNAseq.g17827.t1,0.6302947276416696,0.00042537884955921553,0.06214595965781227
Pocillopora_meandrina_HIv1___RNAseq.g17254.t1,0.5939627949170341,0.0004270963397761821,0.06214595965781227
Pocillopora_meandrina_HIv1___TS.g17558.t1,-0.5929247495478692,0.00043969420123203545,0.0635052373156918
Pocillopora_meandrina_HIv1___RNAseq.g6600.t1,0.5841473462936646,0.0004477333274294385,0.0638210205092067
Pocillopora_meandrina_HIv1___RNAseq.g5484.t1,-0.5843049410594738,0.00044575697125524133,0.0638210205092067
Pocillopora_meandrina_HIv1___RNAseq.g25784.t1,0.5917838729019266,0.00045391753547307595,0.06428238656579424
Pocillopora_meandrina_HIv1___TS.g6988.t2,-0.5904805788077756,0.0004706614786047553,0.06579907812109685
Pocillopora_meandrina_HIv1___RNAseq.g21429.t1,0.6583498323998997,0.00046981954977266544,0.06579907812109685
Pocillopora_meandrina_HIv1___RNAseq.g22351.t1,0.5808347566011778,0.0004911096303264513,0.0682204453999336
Pocillopora_meandrina_HIv1___RNAseq.g12535.t1,-0.5852915742632129,0.0005428585688094154,0.07493166156433254
Pocillopora_meandrina_HIv1___RNAseq.g11812.t1,-0.5847484740301748,0.0005509516533338257,0.07557046922992078
Pocillopora_meandrina_HIv1___RNAseq.g17185.t1,-0.5843780199348774,0.0005565328479794316,0.0758589055098964
Pocillopora_meandrina_HIv1___RNAseq.g23172.t2,0.5754637103012987,0.000569362898352852,0.07712568602594627
Pocillopora_meandrina_HIv1___RNAseq.g15450.t1,-0.599030133166624,0.0005958812060143131,0.08021958778991453
Pocillopora_meandrina_HIv1___TS.g3619.t1,-0.5815656824203184,0.0006005531886314508,0.08035254288873198
Pocillopora_meandrina_HIv1___RNAseq.g30065.t1,-0.5889571049328666,0.0006170191610490205,0.08205226148364687
Pocillopora_meandrina_HIv1___RNAseq.g18979.t1,-0.5722666363338484,0.0006209961574991798,0.08208063756908855
Pocillopora_meandrina_HIv1___TS.g15656.t1,0.6158994814861298,0.000625883011679979,0.08210997900504041
Pocillopora_meandrina_HIv1___RNAseq.g26192.t1,0.6257445453873246,0.0006287480624440254,0.08210997900504041
Pocillopora_meandrina_HIv1___RNAseq.g22207.t1,-0.5704577003617908,0.0006520038238538098,0.08464018687159368
Pocillopora_meandrina_HIv1___RNAseq.g25580.t1,-0.5780472074416712,0.0006599243721061044,0.08516148302521911
Pocillopora_meandrina_HIv1___RNAseq.g30276.t1,-0.5855391319597131,0.0006756125965153764,0.08667314774943438
Pocillopora_meandrina_HIv1___RNAseq.g21005.t1,0.5849454076184889,0.0006862736901615487,0.08722942615556509
Pocillopora_meandrina_HIv1___RNAseq.g19654.t2,0.5676802246957868,0.000702272331655922,0.08722942615556509
Pocillopora_meandrina_HIv1___RNAseq.g26651.t1,0.5676439829569907,0.0007029502103474286,0.08722942615556509
Pocillopora_meandrina_HIv1___TS.g1697.t1,0.5675907497571555,0.0007039469486624538,0.08722942615556509
Pocillopora_meandrina_HIv1___RNAseq.g8496.t1,-0.5677443094243205,0.0007010750768804205,0.08722942615556509
Pocillopora_meandrina_HIv1___RNAseq.g3523.t1,0.5679163399770987,0.0006978700256568977,0.08722942615556509
Pocillopora_meandrina_HIv1___TS.g26816.t1,0.566971063666402,0.0007156418848455994,0.08817759246665355
Pocillopora_meandrina_HIv1___RNAseq.g12689.t1,0.574682153775273,0.0007214763736051062,0.08839706871884136
Pocillopora_meandrina_HIv1___TS.g6461.t1,0.5655102205599409,0.0007438911140642625,0.09063419724372905
Pocillopora_meandrina_HIv1___RNAseq.g29091.t1,0.5615528488598782,0.0008254087075434122,0.09730453244764474
Pocillopora_meandrina_HIv1___TS.g15028.t1,0.5620684649850631,0.0008143609637427195,0.09730453244764474
Pocillopora_meandrina_HIv1___RNAseq.g30386.t1,0.5703453971291854,0.0008082100477956265,0.09730453244764474
Pocillopora_meandrina_HIv1___RNAseq.g28667.t1,0.5620835714945307,0.0008140392579510568,0.09730453244764474
Pocillopora_meandrina_HIv1___RNAseq.g15365.t1,-0.5619023966675871,0.0008179049068130958,0.09730453244764474
Pocillopora_meandrina_HIv1___RNAseq.g6297.t1,0.5697381050118436,0.0008210585512785681,0.09730453244764474
Pocillopora_meandrina_HIv1___RNAseq.g30341.t1,0.5677410677326886,0.0008645831413470339,0.10137469747116917
Pocillopora_meandrina_HIv1___RNAseq.g9974.t1,-0.5594024514776865,0.0008729178792560185,0.10180463116948935
Pocillopora_meandrina_HIv1___RNAseq.g14122.t1,0.5670236070926686,0.0008807069311334833,0.10216668862281988
Pocillopora_meandrina_HIv1___RNAseq.g3737.t1,0.5587336649672157,0.0008881754782815653,0.10231424931919794
Pocillopora_meandrina_HIv1___TS.g20858.t1,-0.6332109689075693,0.0008960530799196116,0.10231424931919794
Pocillopora_meandrina_HIv1___RNAseq.g28908.t1,0.5584462136304545,0.00089480503622607,0.10231424931919794
Pocillopora_meandrina_HIv1___TS.g24631.t1,0.5578710871315645,0.0009081999734435006,0.10316111052515262
Pocillopora_meandrina_HIv1___RNAseq.g20481.t1,-0.5566171721802862,0.0009380165047576547,0.10579983110898719
Pocillopora_meandrina_HIv1___RNAseq.g23888.t1,-0.556488143344963,0.0009411328917026693,0.10579983110898719
Pocillopora_meandrina_HIv1___RNAseq.g11485.t1,0.5695184154953618,0.0010202665425162439,0.11361836857717555
Pocillopora_meandrina_HIv1___RNAseq.23622_t,0.5611181858391032,0.0010237574030938917,0.11361836857717555
Pocillopora_meandrina_HIv1___RNAseq.g16528.t1,0.5610195072764591,0.0010263110921960468,0.11361836857717555
Pocillopora_meandrina_HIv1___TS.g9151.t2,0.559968087114729,0.0010538689632023392,0.11607994049737282
Pocillopora_meandrina_HIv1___RNAseq.g22836.t1,0.5506426721755593,0.0010922058823538742,0.11801199259794022
Pocillopora_meandrina_HIv1___RNAseq.g20734.t1,0.558627473017938,0.0010899447625282235,0.11801199259794022
Pocillopora_meandrina_HIv1___RNAseq.g27864.t1,0.5506118998927846,0.0010930543585118036,0.11801199259794022
Pocillopora_meandrina_HIv1___TS.g8466.t1,0.5588514289395146,0.0010838439836445373,0.11801199259794022
Pocillopora_meandrina_HIv1___TS.g7612.t1a,-0.5501132647205915,0.0011068838793151785,0.11891640652209226
Pocillopora_meandrina_HIv1___RNAseq.g29723.t1,-0.5575547437939533,0.0011195855588986233,0.119691379676569
Pocillopora_meandrina_HIv1___RNAseq.g27391.t1,0.5491299855889888,0.0011346050155173863,0.12070536967521306
Pocillopora_meandrina_HIv1___RNAseq.g22815.t1,-0.5483423970227351,0.001157246117047259,0.12251641051788191
Pocillopora_meandrina_HIv1___TS.g1627.t1,-0.5478267847323465,0.0011722821470404278,0.12350870214881493
Pocillopora_meandrina_HIv1___RNAseq.g9218.t1,0.5554725825531945,0.0011791366253072054,0.12363360894867713
Pocillopora_meandrina_HIv1___RNAseq.g920.t1,-0.5552525316253138,0.0011855891251353846,0.1237153743065914
Pocillopora_meandrina_HIv1___TS.g18553.t2,0.5548397108895341,0.0011977774849996402,0.1243920436683674
Pocillopora_meandrina_HIv1___RNAseq.g3328.t1,0.5454639317317195,0.0012433974291238326,0.12629181364754213
Pocillopora_meandrina_HIv1___RNAseq.g18556.t1,0.5455014907143185,0.0012422381183101096,0.12629181364754213
Pocillopora_meandrina_HIv1___TS.g21099.t1,0.5534154063524932,0.001240674452886091,0.12629181364754213
Pocillopora_meandrina_HIv1___RNAseq.g13543.t1,-0.5453308601800373,0.001247512496206952,0.12629181364754213
Pocillopora_meandrina_HIv1___RNAseq.g18205.t1,-0.553932495642322,0.0012249481396011692,0.12629181364754213
Pocillopora_meandrina_HIv1___RNAseq.g26528.t1,0.5452243317181353,0.0012508153398995414,0.12629181364754213
Pocillopora_meandrina_HIv1___RNAseq.g7055.t1,0.5447430478446381,0.001265832828168567,0.1272191158964437
Pocillopora_meandrina_HIv1___RNAseq.g1814.t1,-0.5439885430905728,0.0012896933097876777,0.1290225751979792
Pocillopora_meandrina_HIv1___RNAseq.g22433.t1,0.543073336931298,0.001319163350011872,0.13110506840663363
Pocillopora_meandrina_HIv1___RNAseq.g3557.t1,0.5429698435327033,0.001322532672266468,0.13110506840663363
Pocillopora_meandrina_HIv1___TS.g20601.t1,-0.5424325344262794,0.0013401465465489332,0.13141320306570495
Pocillopora_meandrina_HIv1___RNAseq.23069_t,-0.5499789220026906,0.001349743568559673,0.13141320306570495
Pocillopora_meandrina_HIv1___RNAseq.g17749.t1,-0.6161785886054421,0.0013456935836943101,0.13141320306570495
Pocillopora_meandrina_HIv1___RNAseq.g7369.t1,0.5424467986124698,0.0013396763050180702,0.13141320306570495
Pocillopora_meandrina_HIv1___RNAseq.g4712.t1,0.5418513521914406,0.0013594293372910522,0.13149459040453687
Pocillopora_meandrina_HIv1___RNAseq.g717.t1,-0.5495888282832383,0.0013626382425340608,0.13149459040453687
Pocillopora_meandrina_HIv1___RNAseq.g5092.t1,-0.5407512702288285,0.0013965936761507797,0.13359144136468495
Pocillopora_meandrina_HIv1___RNAseq.g14643.t1,0.5835753585074727,0.001396618305797981,0.13359144136468495
Pocillopora_meandrina_HIv1___RNAseq.g19875.t1,0.540514146597604,0.0014047198484159439,0.1337796295812372
Pocillopora_meandrina_HIv1___RNAseq.g19925.t1,-0.5400699431711897,0.0014200538956308907,0.13465198004266998
Pocillopora_meandrina_HIv1___RNAseq.g12544.t1,0.5475921463907104,0.001430336958969936,0.13503990795746898
Pocillopora_meandrina_HIv1___RNAseq.g7368.t1,0.5394561917428192,0.0014414814434223994,0.13550546896378926
Pocillopora_meandrina_HIv1___RNAseq.g16901.t2,0.5469192319371196,0.0014538042259361924,0.13607732344825074
Pocillopora_meandrina_HIv1___TS.g15812.t1a,0.5384762033073124,0.0014762811590546881,0.13759066580266535
Pocillopora_meandrina_HIv1___RNAseq.g13997.t1,-0.5458576200638394,0.0014915098303223148,0.13783194020974307
Pocillopora_meandrina_HIv1___RNAseq.g22270.t1,-0.5380841883132899,0.0014904059260567426,0.13783194020974307
Pocillopora_meandrina_HIv1___RNAseq.g25733.t1,0.5454302561114455,0.0015069276528529095,0.1380743477860708
Pocillopora_meandrina_HIv1___RNAseq.g26613.t1,-0.5373889458198207,0.0015157468587301054,0.1380743477860708
Pocillopora_meandrina_HIv1___RNAseq.g3781.t1,-0.5376416562924425,0.0015064926065857338,0.1380743477860708
