gene_id,cor,pval,padj,direction
FUN_028089,0.5891727321709166,7.944400594464635e-05,0.011108105197669011,positive
FUN_028279,0.5897304563244388,7.791208748545198e-05,0.011108105197669011,positive
FUN_013454,0.6248607974601269,7.80160513257151e-05,0.011108105197669011,positive
FUN_001051,0.5885413428021773,8.121114187149657e-05,0.011255638676884226,positive
FUN_042270,0.5944374491636741,8.311932057832145e-05,0.011362297260973557,positive
FUN_006565,0.5879303295703625,8.295505697248964e-05,0.011362297260973557,positive
FUN_026231,0.6286990023530848,8.918560614736827e-05,0.012026799510061999,positive
FUN_040694,0.585915348524002,8.894902360779784e-05,0.012026799510061999,positive
FUN_018014,0.5855248318901901,9.015504721400382e-05,0.01207593578722878,positive
FUN_014702,0.5852000884266615,9.116919147315024e-05,0.01213036482280755,positive
FUN_004447,0.5844213817480294,9.364320340374492e-05,0.012377026844582391,positive
FUN_006562,0.5773664128209828,9.598018485506207e-05,0.012520081891093653,positive
FUN_022869,0.5837323653005936,9.588273366160154e-05,0.012520081891093653,positive
FUN_027937,0.5815235218978421,0.00010339264681814276,0.013399418475301903,positive
FUN_029565,0.5802502611993406,0.00010795941990867195,0.013900994209917902,positive
FUN_020944,0.5856992949791435,0.00011194749487156562,0.014293629829102619,positive
FUN_042833,0.5790471970520695,0.00011244112051152977,0.014293629829102619,positive
FUN_008484,-0.5781389154089713,0.00011593531823324667,0.01455243447357948,negative
FUN_006262,0.5719181291680743,0.00011559308566978113,0.01455243447357948,positive
FUN_034229,0.5779497253193759,0.0001166753687332368,0.014553793807362126,positive
FUN_011410,0.5764494630267758,0.00012269670763065063,0.014642449143244451,positive
FUN_033886,0.575783974574053,0.0001254563986118249,0.014642449143244451,positive
FUN_012430,-0.6439411383901209,0.00012324918340577852,0.014642449143244451,negative
FUN_017214,0.5775711369902036,0.000118169112183402,0.014642449143244451,positive
FUN_032534,0.5823903575428944,0.00012503212389302376,0.014642449143244451,positive
FUN_035132,-0.5771562137753234,0.00011982604009223181,0.014642449143244451,negative
FUN_023633,0.5763182126516775,0.00012323660513921577,0.014642449143244451,positive
FUN_029840,0.575992617256039,0.00012458521402126992,0.014642449143244451,positive
FUN_035033,0.5770213199427693,0.00012036921913507067,0.014642449143244451,positive
FUN_042213,0.590424473295841,0.00011972413547276082,0.014642449143244451,positive
FUN_042271,0.6036516351621375,0.0001234936767919137,0.014642449143244451,positive
FUN_002575,0.5867711070775555,0.0001350661810331852,0.014893098569393979,positive
FUN_006417,-0.5749315411429111,0.00012907315875525528,0.014893098569393979,negative
FUN_014553,-0.573677865361772,0.0001345634896153516,0.014893098569393979,negative
FUN_017832,0.5739007957236797,0.00013357204653028872,0.014893098569393979,positive
FUN_037929,0.5744093246283478,0.00013133508386356464,0.014893098569393979,positive
FUN_013550,0.594709619434925,0.00013074971805247787,0.014893098569393979,positive
FUN_022185,0.574101329291191,0.00013268584720431073,0.014893098569393979,positive
FUN_024576,0.5737181955595768,0.00013438363764887334,0.014893098569393979,positive
FUN_042838,0.5748523236073383,0.00012941400233575798,0.014893098569393979,positive
FUN_016189,0.5745922248487944,0.00013053883195628636,0.014893098569393979,positive
FUN_006582,0.5731371405717275,0.00013699591675520053,0.01502288190439721,positive
FUN_022710,0.5728140419434697,0.00013846823069252196,0.01510136037246641,positive
FUN_026248,0.6314354600300747,0.0001393932918684661,0.01511962673429808,positive
FUN_025658,0.5719899077617959,0.0001422885677663628,0.015350244516113887,positive
FUN_001310,0.5714902705816298,0.00014465071960011937,0.01552117775150098,positive
FUN_015293,0.5707706175879003,0.0001481152380148299,0.015674001587504614,positive
FUN_015455,0.5771834472099499,0.00014843102014422147,0.015674001587504614,positive
FUN_028839,0.5708196299109016,0.00014787693170833927,0.015674001587504614,positive
FUN_023814,0.5766773179181973,0.00015090362585756524,0.015686117525340035,positive
FUN_013393,0.5704618594406597,0.00014962445388043424,0.015686117525340035,positive
FUN_028286,0.5702588575731227,0.00015062427355320716,0.015686117525340035,positive
FUN_043499,0.5698662575563876,0.00015257500852523315,0.015777678860863228,positive
FUN_034989,-0.5685049824102439,0.00015951657406723896,0.016410473119762656,negative
FUN_022080,0.5681128013990581,0.0001615685767858356,0.016536336694829266,positive
FUN_004099,-0.5678849079150303,0.00016277188164271844,0.016574495988904973,negative
FUN_018736,0.5671827506135522,0.0001665303131435777,0.016701567787535298,positive
FUN_022642,-0.5672836847501467,0.00016598527470379482,0.016701567787535298,negative
FUN_040888,0.6257972486820719,0.00016650094981095066,0.016701567787535298,positive
FUN_041876,0.5667547432079304,0.00016885949409427492,0.016850488915667695,positive
FUN_018305,0.566066791351182,0.0001726648382847418,0.017085487188038963,positive
FUN_027128,0.5660199783291008,0.0001729265663886096,0.017085487188038963,positive
FUN_023801,0.5596051176652257,0.00017389524262436854,0.017096557893089396,positive
FUN_027267,0.5647760636032605,0.00018001347388270152,0.01716267018576284,positive
FUN_026638,0.5777038610520339,0.00018106770273840247,0.01716267018576284,positive
FUN_038103,0.564571357317426,0.00018120448417383803,0.01716267018576284,positive
FUN_035756,0.564917110364397,0.0001791969515570316,0.01716267018576284,positive
FUN_006678,0.5645297873084869,0.00018144720959995789,0.01716267018576284,positive
FUN_035279,0.5715980650802585,0.00017785165856452315,0.01716267018576284,positive
FUN_043463,0.5646522745709317,0.00018073285044588265,0.01716267018576284,positive
FUN_006236,0.5653934221494408,0.00017646416965371665,0.01716267018576284,positive
FUN_004446,0.5640679715361996,0.00018416349669950387,0.017262681259514384,positive
FUN_025701,0.5640559910443361,0.00018423444775411183,0.017262681259514384,positive
FUN_004076,0.5768265830580481,0.00018619123258815405,0.017311406875905714,positive
FUN_008499,0.5632455783895877,0.0001890914269439546,0.017311406875905714,positive
FUN_041999,0.5634823670145018,0.00018766051600624913,0.017311406875905714,positive
FUN_009653,0.5632751695098469,0.00018891207262901016,0.017311406875905714,positive
FUN_014657,0.5633199657257005,0.00018864085037738598,0.017311406875905714,positive
FUN_006200,0.5629991003296252,0.00019059131922384735,0.01736904816926733,positive
FUN_037686,0.5610059930208585,0.00020311906806638118,0.0182000768913352,positive
FUN_016340,0.5610179518075056,0.00020304174218084678,0.0182000768913352,positive
FUN_026673,-0.5676941157440399,0.00020142639424098734,0.0182000768913352,negative
FUN_005119,0.5609690810870037,0.00020335790894717657,0.0182000768913352,positive
FUN_025116,0.5603474164470851,0.00020741858294140905,0.018480625349752866,positive
FUN_000257,0.6102120323437742,0.00020863360823113623,0.018506264680342298,positive
FUN_001903,0.6100601115337754,0.00020960491999119201,0.018510154837098277,positive
FUN_040350,0.6172592085326172,0.00021650921472598828,0.01903564276432279,positive
FUN_018315,0.5585999861640211,0.00021922639405488797,0.01919000163398006,positive
FUN_038114,0.5776036810818368,0.00022544535516377397,0.019478088304582687,positive
FUN_005479,0.557876662118539,0.00022428848612802453,0.019478088304582687,positive
FUN_026004,0.5777057053218332,0.0002247340365821117,0.019478088304582687,positive
FUN_000867,-0.5552135848817437,0.00024384428656138834,0.020114202266615946,negative
FUN_028120,-0.5558440802468105,0.0002390808236005902,0.020114202266615946,negative
FUN_028152,-0.5558016630699791,0.0002393986461113978,0.020114202266615946,negative
FUN_035667,0.5563797874361223,0.0002350994012222429,0.020114202266615946,positive
FUN_025923,0.555659055373777,0.00024046996050441954,0.020114202266615946,positive
FUN_024463,0.5553394221401111,0.00024288681514557557,0.020114202266615946,positive
FUN_013145,0.5551953290423534,0.0002439834731056524,0.020114202266615946,positive
FUN_042873,0.5555855118552903,0.00024102412516555688,0.020114202266615946,positive
FUN_037013,0.5555347765026243,0.0002414070946482072,0.020114202266615946,positive
FUN_012094,0.5550751077493786,0.00024490185142738124,0.020114202266615946,positive
FUN_038822,0.5750804323377438,0.00024369173084107208,0.020114202266615946,positive
FUN_004208,0.6049471480434636,0.0002447350405119514,0.020114202266615946,positive
FUN_037204,-0.554506854070377,0.00024928496341380854,0.020390284015626193,negative
FUN_031763,0.5672875724159113,0.000250921211932618,0.020440349174494655,positive
FUN_014984,0.5537478440986249,0.00025524936211481386,0.02055300648620798,positive
FUN_008117,0.6116246041033683,0.00025642341993515315,0.02055300648620798,positive
FUN_027502,0.5808715859533254,0.0002535533683915378,0.02055300648620798,positive
FUN_035832,0.5536119673200791,0.0002563305275116079,0.02055300648620798,positive
FUN_023557,0.5528900606665265,0.0002621440013581664,0.020880841550584714,positive
FUN_008869,0.5528333049901946,0.0002626060341315143,0.020880841550584714,positive
FUN_041354,-0.5587995058868512,0.00026594313953161547,0.021046152738901848,negative
FUN_033987,0.5523228983756113,0.00026679409975659724,0.021046152738901848,positive
FUN_008214,0.551674933103661,0.00027219725085200227,0.021166485071013163,positive
FUN_032288,0.5515059658432654,0.00027362226417082855,0.021166485071013163,positive
FUN_026147,0.5645188700787136,0.000273156343858067,0.021166485071013163,positive
FUN_022978,0.5517502863553757,0.00027156389813093464,0.021166485071013163,positive
FUN_022991,0.5515074583030205,0.00027360964799878144,0.021166485071013163,positive
FUN_022437,0.5510903191182562,0.0002771562375764029,0.021274939190576346,positive
FUN_024566,0.5511009400364834,0.0002770654270776913,0.021274939190576346,positive
FUN_034144,0.5502421644381356,0.0002844949491030524,0.021671565626712668,positive
FUN_034985,0.5770960434037109,0.00028421081171258307,0.021671565626712668,positive
FUN_001238,0.5500026639516608,0.00028659858276303796,0.02174880043644377,positive
FUN_008345,0.54972429206108,0.00028906117690790745,0.02185258700275764,positive
FUN_009243,0.5831582943092368,0.0002951261559982284,0.022034136939564675,positive
FUN_012639,0.5489645862000909,0.0002958787804290677,0.022034136939564675,positive
FUN_038213,0.549088758729433,0.0002947546848498864,0.022034136939564675,positive
FUN_043367,0.5429347309296494,0.00029484820692218095,0.022034136939564675,positive
FUN_010630,0.5486831539292347,0.00029844075191024356,0.022142306790426176,positive
FUN_012460,0.5672519650133269,0.0003090128407853968,0.02284177139405537,positive
FUN_038204,0.5469179362513953,0.00031496912930062426,0.02310940711429027,positive
FUN_018004,0.5469430267805011,0.0003147285598820209,0.02310940711429027,positive
FUN_017272,-0.5664933296791603,0.0003161072322978878,0.02310940711429027,negative
FUN_024615,0.546563787313904,0.0003183823668544592,0.023163130940481523,positive
FUN_022626,0.5463952199422036,0.00032001861717238805,0.023163130940481523,positive
FUN_019118,-0.566049599768505,0.00032032388714164244,0.023163130940481523,negative
FUN_011179,0.5589283940584134,0.00032350586816493905,0.023232840523627965,positive
FUN_041851,0.5460273087615993,0.00032361607704021317,0.023232840523627965,positive
FUN_032167,0.545216733469146,0.00033167019392726097,0.023725712295341483,positive
FUN_025730,0.544860961194261,0.0003352616496665246,0.023811928840016008,positive
FUN_004624,0.544902167851699,0.0003348438985793941,0.023811928840016008,positive
FUN_012766,-0.5442417591830628,0.0003415955983024122,0.02383763968852987,negative
FUN_022886,0.5508761261801934,0.00033841698783979,0.02383763968852987,positive
FUN_006264,0.5444094164442489,0.00033987009432459207,0.02383763968852987,positive
FUN_001023,0.5445474404054712,0.00033845543951392974,0.02383763968852987,positive
FUN_005273,0.5443175819203894,0.00034081427166530196,0.02383763968852987,positive
FUN_032345,0.5441048466040788,0.00034301050199243453,0.02385297421172477,positive
FUN_002122,0.5563939671312869,0.0003489499826846588,0.024171227044574136,positive
FUN_036258,0.5434349703059206,0.00035000925021955734,0.024171227044574136,positive
FUN_014531,0.5494440232218737,0.000353257900383565,0.02431145233053514,positive
FUN_042656,0.5418254727825947,0.00036735086821716056,0.025194462638756326,positive
FUN_005908,0.5406375647587792,0.00038063952701038834,0.025968505692524967,positive
FUN_012454,0.5466550808582576,0.0003838415261696996,0.025968505692524967,positive
FUN_041980,0.5403705454808239,0.0003836851738017568,0.025968505692524967,positive
FUN_033296,0.5466956577837152,0.0003833801032308563,0.025968505692524967,positive
FUN_026712,0.5735442330140668,0.0003911394551370037,0.02637284204602811,positive
FUN_034276,-0.5455443640801482,0.0003966665411914116,0.026655457337030952,negative
FUN_006339,0.5390292621497297,0.00039931656662391704,0.02674349005597361,positive
FUN_007025,0.5382609404636535,0.0004085251841716231,0.027268714467214895,positive
FUN_028827,-0.5380979690993983,0.00041050271349891927,0.027277190245680278,negative
FUN_027218,0.5380254338634941,0.0004113856230058004,0.027277190245680278,positive
FUN_029600,0.5379041629675321,0.0004128655461436601,0.027284670761374728,positive
FUN_005003,-0.5374702292379794,0.0004182001348956248,0.027468791771702233,negative
FUN_033022,0.5374537216535986,0.0004184042839261188,0.027468791771702233,positive
FUN_008340,0.5373215018884188,0.0004200426636242547,0.027485939280697952,positive
FUN_029086,0.5708012030266392,0.00042319926067775783,0.027512087441715606,positive
FUN_000594,0.5370680903775429,0.00042319882237920045,0.027512087441715606,positive
FUN_022900,0.5366767154418965,0.0004281149690200414,0.027741293999032423,positive
FUN_017995,-0.5426833606971468,0.00043148345740078904,0.027869083633672968,negative
FUN_010777,-0.5361442309673567,0.00043488564809165373,0.027998218595526533,negative
FUN_022693,0.5359186241413824,0.00043778306705203755,0.028004084782771044,positive
FUN_026257,0.5360252833461678,0.0004364111215583601,0.028004084782771044,positive
FUN_024945,0.5356182239209885,0.0004416678367854025,0.028072632759754978,positive
FUN_023272,0.5356581672566918,0.00044114951957159034,0.028072632759754978,positive
FUN_035178,0.5354632304576639,0.0004436842410672968,0.02811127010546384,positive
FUN_031310,0.5352878986933194,0.0004459751590290787,0.028167000708551746,positive
FUN_019448,-0.5614729448316547,0.0004492594585414069,0.02828492199864164,negative
FUN_034873,0.5342474629893961,0.0004597886349845404,0.028856797412017163,positive
FUN_008030,-0.5750106592534645,0.000464777071915864,0.02904312608745883,negative
FUN_020873,-0.5531471151432079,0.0004671231322815054,0.02904312608745883,negative
FUN_034299,0.5399831441584311,0.00046682185375381983,0.02904312608745883,positive
FUN_026619,0.5335068688891185,0.0004698529639643494,0.029122128741616415,positive
FUN_012731,0.5330799536244204,0.0004757435909611338,0.029395946094124797,positive
FUN_040911,0.5321389389509869,0.000488961498385428,0.030119424644371517,positive
FUN_038524,0.5316817589184839,0.0004955009020873167,0.030428329242642053,positive
FUN_016151,0.531318818410798,0.0005007478394685934,0.030474437401125855,positive
FUN_039970,-0.550598413410661,0.0005023594500937171,0.030474437401125855,negative
FUN_025397,0.5506120812609673,0.0005021643512047585,0.030474437401125855,positive
FUN_019440,-0.5724919379212758,0.0004987433548121294,0.030474437401125855,negative
FUN_010019,0.5309892068890506,0.0005055558930001917,0.030575407613629774,positive
FUN_040239,0.5304494568095641,0.0005135183423541515,0.03079860394420815,positive
FUN_013585,0.5306163215247718,0.0005110448598343761,0.03079860394420815,positive
FUN_037335,0.5303855144505318,0.0005144690077481327,0.03079860394420815,positive
FUN_016788,0.530297438347908,0.0005157810559334574,0.03079860394420815,positive
FUN_029401,0.5302183181790089,0.0005169622367626882,0.03079860394420815,positive
FUN_032204,0.529857114980798,0.0005223853640144319,0.03095836916632489,positive
FUN_023242,0.5424743294296428,0.0005232994995466011,0.03095836916632489,positive
FUN_035603,0.5297305591797223,0.0005242974635844179,0.03095836916632489,positive
FUN_008059,0.5553357724323903,0.0005345056134706487,0.031027018413279657,positive
FUN_029220,0.5418035356011963,0.0005333829712836932,0.031027018413279657,positive
FUN_032120,0.5289907465859333,0.0005356006744499904,0.031027018413279657,positive
FUN_043212,-0.5292871922499989,0.000531045576560192,0.031027018413279657,negative
FUN_016384,0.5289426892077539,0.0005363423866410202,0.031027018413279657,positive
FUN_004948,0.5292587130257308,0.0005314816732910617,0.031027018413279657,positive
FUN_036096,0.5700242273371986,0.0005341350190138663,0.031027018413279657,positive
FUN_010681,-0.527851356890039,0.0005534346203459761,0.03192326055741326,negative
FUN_005858,0.5276342728113242,0.0005568919416150287,0.03200700244146558,positive
FUN_002116,0.5275590876992122,0.0005580938395445445,0.03200700244146558,positive
FUN_035046,0.527278752021754,0.0005625956761292454,0.03208694824593394,positive
FUN_042835,0.527272076452992,0.0005627032711733078,0.03208694824593394,positive
FUN_022713,-0.5269708047959816,0.0005675782420880223,0.032272725229608966,negative
FUN_009862,-0.5264841748906763,0.0005755321793286026,0.032447658856045905,negative
FUN_017829,0.526521652751379,0.000574916090601595,0.032447658856045905,positive
FUN_042653,0.5265612630956352,0.0005742655861268355,0.032447658856045905,positive
FUN_023921,0.5262215146719889,0.0005798665360674803,0.032508360468637,positive
FUN_015461,0.526225222063137,0.0005798051555386036,0.032508360468637,positive
FUN_005910,0.5260465380550958,0.0005827700953069551,0.032579623423350725,positive
FUN_041823,0.5258602142554477,0.0005858762006733201,0.032661779924687495,positive
FUN_042888,-0.5314803854151147,0.0005955905004401147,0.033062742747048075,negative
FUN_016878,0.5378514610253421,0.0005963817711663146,0.033062742747048075,positive
