gene_id,cor,pval,padj
Peve_00030314,-0.6378896539067425,3.755223541386084e-05,0.009417099248851929
Peve_00017238,0.6307885237186867,3.722524457598582e-05,0.009417099248851929
Peve_00037106,0.6217863218592605,3.9941231977272965e-05,0.009804634327957825
Peve_00020582,0.6216516215808299,4.014019796112041e-05,0.009804634327957825
Peve_00036351,0.6343446674690233,4.276143648579994e-05,0.010310988428524685
Peve_00031530,0.6195386991401287,4.3381078152579924e-05,0.010327991365743333
Peve_00024159,0.6170100868693023,4.757021021530594e-05,0.010849719182929315
Peve_00017609,0.6168312157140962,4.78799815069722e-05,0.010849719182929315
Peve_00033387,-0.6168660924186062,4.781943859211701e-05,0.010849719182929315
Peve_00030763,-0.6554135263129333,4.6749775468401186e-05,0.010849719182929315
Peve_00015484,-0.6159237623697198,4.9479850602075766e-05,0.01099114414425481
Peve_00004300,-0.6158160860322552,4.967286539034767e-05,0.01099114414425481
Peve_00026523,0.6153383707581936,5.0537441306606744e-05,0.011052420884821624
Peve_00027283,-0.6868850132277418,5.4158508307697046e-05,0.011457589305932533
Peve_00013849,-0.6683771521550573,5.4217643993406825e-05,0.011457589305932533
Peve_00026386,0.6434648060380697,5.3587482763417384e-05,0.011457589305932533
Peve_00039522,-0.649595750222321,5.745186641229581e-05,0.01200616337202733
Peve_00038359,0.6092391683449611,6.283914531121609e-05,0.012987677417729144
Peve_00036533,0.6113281215688728,7.471487175288031e-05,0.015274318564436661
Peve_00040186,-0.667430406610323,7.6528039764914e-05,0.015476767439768844
Peve_00044382,-0.6240055919621328,8.032832901117698e-05,0.01607129930472524
Peve_00004716,0.6019064547698956,8.117680954641097e-05,0.01607129930472524
Peve_00016848,-0.6553198293716008,8.484819118952672e-05,0.01645180185456308
Peve_00033561,0.6007192313335128,8.456303469056732e-05,0.01645180185456308
Peve_00009654,0.6439217591889447,9.286116332354889e-05,0.017721031072362635
Peve_00019976,0.6524765186839349,9.327850256081991e-05,0.017721031072362635
Peve_00006039,-0.6266990633917234,9.536553011354745e-05,0.017936348903756002
Peve_00002484,0.5968719135050589,9.643091676456809e-05,0.017957155272356404
Peve_00032669,0.632831870739183,0.00010164995277908903,0.018561478756010743
Peve_00027533,0.5954979977186636,0.00010102019980343656,0.018561478756010743
Peve_00022980,-0.5940400840190319,0.00010610463137872324,0.01918861449010603
Peve_00023518,0.6077997157607061,0.00010768926996668657,0.019289712281270865
Peve_00032894,0.6141604794139933,0.00011175023903889606,0.01982828769663733
Peve_00043046,0.6361833009327159,0.00011969408801951565,0.02103931221935561
Peve_00037461,0.5888978917371935,0.00012593288115285607,0.021930978043730714
Peve_00030460,0.6179327269734505,0.00012723124536129606,0.021953809750048226
Peve_00040195,0.5881446724176134,0.00012910185537290625,0.022074069962305643
Peve_00025388,0.6079498493218939,0.0001368551432025629,0.022981888690658953
Peve_00030639,0.6592104616221001,0.00013612287059350725,0.022981888690658953
Peve_00009960,0.599750960487375,0.00014022404198081614,0.023168503718406896
Peve_00035869,-0.5855816757886629,0.00014043010548162412,0.023168503718406896
Peve_00004515,0.6122480143837535,0.00015268809943312712,0.024971806731637
Peve_00013610,0.581913560430969,0.00015820074783370468,0.025251281118052284
Peve_00025507,0.6033825774896889,0.00015842466886060023,0.025251281118052284
Peve_00039752,0.6451019580470312,0.00015796607331195953,0.025251281118052284
Peve_00032398,0.6026148461148947,0.00016233502079944433,0.025378242688679
Peve_00011298,0.5953947789162084,0.00016128879562588816,0.025378242688679
Peve_00019445,0.6101319223343189,0.0001632692133842067,0.025378242688679
Peve_00027004,0.5871139762993717,0.00016716087747985613,0.025770178554435526
Peve_00027064,-0.5799063509577467,0.0001687581653413153,0.02580490710357283
Peve_00024110,0.5793318767135766,0.00017189412492849202,0.026072457271411918
Peve_00012127,0.6226039480017544,0.00018385098714184537,0.027443407667966886
Peve_00035193,-0.5914394552523254,0.0001828268875354443,0.027443407667966886
Peve_00029468,0.6057389999619699,0.00018735109369633502,0.027642462603682326
Peve_00015935,0.5765012775346371,0.00018812394796210855,0.027642462603682326
Peve_00033897,0.5901893216486975,0.00019015093834310665,0.027723712002768606
Peve_00026973,0.5749955904914706,0.00019730636047334357,0.02854567713678958
Peve_00034934,0.5742863326299469,0.00020176956649907858,0.028749106111474774
Peve_00015193,-0.6034094823655866,0.0002013666279926521,0.028749106111474774
Peve_00009673,0.6185686533039093,0.0002080646555711354,0.029423158210390335
Peve_00038504,-0.5730032546631061,0.00021007453290733104,0.029485685185978227
Peve_00038298,-0.5853767540145669,0.00022086109130641538,0.03077004003919304
Peve_00024064,0.5775199711757533,0.00022603049046765212,0.03125868724055589
Peve_00019719,0.6331032721812316,0.00022782870260106575,0.03127738860234193
Peve_00040489,-0.5684335188097118,0.00024220315080355172,0.03300983232111015
Peve_00028336,-0.5672858204678541,0.0002509347528189198,0.0339538189281888
Peve_00009371,-0.5664249248829678,0.0002576684287295444,0.03461591291103765
Peve_00037452,-0.5871179146891171,0.00026212632305827767,0.034965048823263026
Peve_00025355,0.5632077855830082,0.00028428842709767645,0.03765420237220492
Peve_00037323,-0.5628958742810762,0.0002869958691479195,0.03774698116737112
Peve_00001093,0.5692017539132548,0.00029142754594821266,0.03806367558468044
Peve_00002451,0.5608713415711767,0.00030513742694200473,0.039579480868449826
Peve_00028175,0.5742415098140324,0.00030954271051435194,0.039875885612013225
Peve_00024747,0.5592567881466738,0.0003203334715190779,0.04070832386710012
Peve_00014217,0.566245271478498,0.0003184583147433503,0.04070832386710012
Peve_00031527,0.6268505946148669,0.0003578009724940726,0.045164568393748446
Peve_00031529,0.5549434322273511,0.00036430393860947173,0.045376347532231416
Peve_00011295,0.5549463761395328,0.00036427217556084934,0.045376347532231416
Peve_00015675,-0.5540813924087494,0.0003737119891984035,0.04624194140028667
Peve_00026251,0.5605490026551226,0.00037692759624056397,0.046334994967925015
Peve_00029767,-0.5533109255556302,0.0003823036808160845,0.04669069888823972
Peve_00013438,0.5885369263899156,0.0003954904608982332,0.047618177125836075
Peve_00026259,-0.6048018840026392,0.00039976447296643115,0.047618177125836075
Peve_00038926,0.6232704436231689,0.00039557919214513885,0.047618177125836075
Peve_00019999,-0.5517693981163262,0.000400025094953323,0.047618177125836075
Peve_00038092,0.5500594920425472,0.00042053696739358446,0.04943412051711585
Peve_00016213,0.5569294527958836,0.0004188823249519966,0.04943412051711585
Peve_00031461,0.5493234726734249,0.0004296514418573754,0.050191828064928674
Peve_00033016,0.5700213401632356,0.0004327303218926927,0.05023945613677633
Peve_00027215,-0.5621688863525093,0.00044040076463575925,0.05081630417956663
Peve_00002903,-0.5686755680704857,0.00044962668342081176,0.051564504035235534
Peve_00002807,0.5470247156581481,0.00045926368294751084,0.05235049302349566
Peve_00019289,0.5745164290267726,0.0004712756076684109,0.0533960941507679
Peve_00018587,0.5446253743402524,0.0004920998190606459,0.05476575974492679
Peve_00042042,-0.573170530182306,0.0004893824927655611,0.05476575974492679
Peve_00023605,0.5583826084780303,0.0004905404082352638,0.05476575974492679
Peve_00006587,-0.5436554641251978,0.0005059564780498351,0.05597664375977234
Peve_00040885,0.5433712453452243,0.0005100823022210522,0.05610308736943597
Peve_00017765,0.5429460057211538,0.0005163112109073917,0.056458030550850136
Peve_00044803,-0.5422309702737655,0.0005269379141286143,0.056632275936748445
Peve_00013168,0.5426159354001759,0.0005211926896016939,0.056632275936748445
Peve_00009974,0.6038106718865047,0.0005240970491082401,0.056632275936748445
Peve_00005763,0.5418927255923063,0.0005320323576869072,0.05685491240554177
Peve_00009611,0.5469957050853811,0.0005561996941049021,0.05910171664816383
Peve_00008895,0.57548270062234,0.0005690678859072379,0.059835634383517876
Peve_00036666,-0.5460642856009716,0.0005709279391833109,0.059835634383517876
Peve_00010316,0.545956737182314,0.0005726506906121447,0.059835634383517876
Peve_00041390,0.55239087163961,0.000580289501345247,0.06029881183039451
Peve_00022003,0.5738298183672068,0.0005952563434552201,0.061178039932818465
Peve_00007001,-0.5515175042053461,0.0005945203917466018,0.061178039932818465
Peve_00001471,0.5429492512603998,0.0006227351679893937,0.06341806613368232
Peve_00025331,0.5358616299342907,0.0006305390454593043,0.06341806613368232
Peve_00000003,-0.5641647750859937,0.0006272178604050294,0.06341806613368232
Peve_00027409,-0.5798237657248637,0.0006293309456606779,0.06341806613368232
Peve_00038101,-0.5356304810368016,0.0006346175638221854,0.06348876138493438
Peve_00011446,0.5789730146508434,0.0006438219996288591,0.06406880512708774
Peve_00013204,0.5348718876604113,0.0006481678838563268,0.0641617976819463
Peve_00002759,-0.5332796702317776,0.0006774480490819945,0.06670912516824164
Peve_00023527,-0.5393989701460178,0.0006868356377836458,0.06728127435122297
Peve_00026703,-0.5321011687539662,0.0006998709191463167,0.0681736124697109
Peve_00030363,0.5597352048976648,0.0007068191424709499,0.0681736124697109
Peve_00003184,0.5317836021791429,0.0007060247698966458,0.0681736124697109
Peve_00027805,0.552062323537381,0.0007119804934066538,0.06827013976070836
Peve_00035195,0.5312331719385477,0.0007168049821621576,0.06827013976070836
Peve_00027181,0.5377418375145752,0.0007187094679189843,0.06827013976070836
Peve_00024536,0.5309195901804119,0.0007230116289202728,0.06833368199363062
Peve_00036680,0.5301113794016167,0.0007392288560052747,0.06846229567064313
Peve_00012432,0.5824426828077287,0.0007328534367182017,0.06846229567064313
Peve_00021119,0.5434411218794677,0.0007415149721484279,0.06846229567064313
Peve_00027709,0.5299466908021769,0.0007425727518508719,0.06846229567064313
Peve_00031985,0.5305358289641922,0.0007306722142164187,0.06846229567064313
Peve_00000215,0.529238640757631,0.0007571026956917949,0.06946140244181111
Peve_00037668,0.5566656928503028,0.0007670853274195596,0.07003563513644212
Peve_00033562,-0.5282359663483399,0.0007781101931317019,0.07069901696821762
Peve_00012897,0.5342098291513162,0.0007910564606516125,0.07152975919199774
Peve_00044300,-0.5268181285842394,0.000808698388787202,0.07277511625028563
Peve_00031478,0.5262125060304553,0.0008220857474988107,0.07333131848696307
Peve_00043890,-0.56167977661929,0.0008226769566540413,0.07333131848696307
Peve_00008208,-0.577438341297403,0.0008343747652421888,0.07393192453727161
Peve_00015736,0.5859899405798328,0.0008372766868587225,0.07393192453727161
Peve_00035179,0.5453162429784651,0.0008523148869067657,0.07490812333150676
Peve_00039158,-0.5242294591235179,0.0008673068558361151,0.07551994141002617
Peve_00042076,0.5676500874441892,0.0008666133342899948,0.07551994141002617
Peve_00012266,0.5370203765389322,0.0008804459028985447,0.07631072139039552
Peve_00028337,-0.5233060106260329,0.0008891071736452203,0.0765119230250622
Peve_00041745,0.529778421357305,0.0008909033997495014,0.0765119230250622
Peve_00041178,-0.5228660991627154,0.0008996620469520714,0.07662540097237763
Peve_00004280,0.5228366362124848,0.0009003729059387205,0.07662540097237763
Peve_00044260,-0.5429326202245811,0.0009074383638454267,0.07687883219461615
Peve_00031401,0.5217612892973208,0.0009266608927491497,0.0781553276718655
Peve_00038391,0.5214827461882777,0.0009335800299459797,0.07838738037153564
Peve_00007538,0.5205076131808358,0.0009581645585907801,0.08009404007989064
Peve_00033169,0.5479005685965634,0.0009648437652785996,0.08016040909155515
Peve_00013407,-0.5332730614117752,0.0009717446444531357,0.08016040909155515
Peve_00018955,-0.5201380640656962,0.0009676301105953896,0.08016040909155515
Peve_00010882,-0.5195432251532873,0.0009830400781686488,0.08069677484310707
Peve_00024938,-0.5543573214058659,0.000993929299659804,0.08069677484310707
Peve_00002749,-0.5624793129638016,0.0009890964321496855,0.08069677484310707
Peve_00025782,0.519071715099066,0.0009954089623352212,0.08069677484310707
Peve_00036484,0.5777687884869148,0.001030015489075961,0.08314391123837199
Peve_00037331,0.5305963426404492,0.0010419778558575779,0.08375008338875779
Peve_00043310,0.5370279679028434,0.0010577429096666636,0.08465544104259834
Peve_00007390,0.5164622636342122,0.0010663835357784385,0.08476259444343884
Peve_00008619,0.5162961524115702,0.00107104940495088,0.08476259444343884
Peve_00005493,-0.5162410215549572,0.0010726019501030649,0.08476259444343884
Peve_00039837,0.5359508457009227,0.0010874072909473772,0.08557303902986724
Peve_00006767,0.5155375829860256,0.0010925869187348076,0.0856223948648511
Peve_00005850,0.5148856600179428,0.001111401425681752,0.08673542744490619
Peve_00015475,-0.5211030982426299,0.0011191335588369713,0.08697795030828824
Peve_00002246,0.5198169127123601,0.0011570302195711923,0.08955318670656372
Peve_00027798,0.5130774938088447,0.0011650919255861163,0.08980757760829375
Peve_00001210,-0.5635995624866176,0.0011818990439703026,0.09073125395507531
Peve_00039583,0.5116832086455658,0.001208044232764507,0.09236136556843434
Peve_00005465,-0.5542501561364224,0.001215373708512393,0.0925455413348222
Peve_00044557,-0.5243984578315783,0.0012220379043653084,0.09267777784396258
Peve_00002860,0.5105639346538656,0.0012435299582442263,0.0939289616652908
Peve_00033094,0.509600458265338,0.0012748097426401317,0.0943961481873055
Peve_00017109,0.5231900421128837,0.0012601716973449954,0.0943961481873055
Peve_00038000,0.5165824039131565,0.0012573793906083502,0.0943961481873055
Peve_00042860,-0.5161345501485114,0.0012718615009869006,0.0943961481873055
Peve_00009835,-0.5299086288736594,0.0012677778636140421,0.0943961481873055
Peve_00018244,0.5093179969983982,0.001284110624839354,0.0947119711057983
Peve_00009963,-0.5089339584532504,0.0012968522512902675,0.09490738187652666
Peve_00042698,0.5089584237919874,0.0012960372271862252,0.09490738187652666
Peve_00021933,0.5352062159614842,0.0013304686813041043,0.09600273431345428
Peve_00039724,0.5082345595764413,0.0013203436397160341,0.09600273431345428
Peve_00014483,0.5428595091544085,0.0013261329980016326,0.09600273431345428
Peve_00032001,0.5586977262379276,0.0013322370084969995,0.09600273431345428
Peve_00042987,-0.5063518499691358,0.0013854550863295371,0.09945663841101501
Peve_00034984,0.5049934084502234,0.0014341769239546171,0.10256273606744654
Peve_00043269,0.5723224689376892,0.0014605738683123864,0.10405482316370972
Peve_00012617,-0.5379713555289812,0.0014944932425816784,0.10527501463099703
Peve_00027566,-0.5034510037215488,0.001491321309977057,0.10527501463099703
Peve_00045329,0.5099967652911029,0.0014856758520355874,0.10527501463099703
Peve_00004017,0.561624953822695,0.001523460462530759,0.10691509096745716
Peve_00041834,-0.5024149339467767,0.0015308233897245833,0.10703243982877308
Peve_00043866,0.5149113475809943,0.0015507669524733026,0.1076266599340143
Peve_00018253,-0.5443729380195224,0.0015456705216014617,0.1076266599340143
Peve_00013969,0.49989253439778225,0.0016308695096726204,0.11153961359244598
Peve_00034991,0.5003213418550806,0.0016134664734305032,0.11153961359244598
Peve_00043851,0.4999219057429615,0.0016296722360398305,0.11153961359244598
Peve_00019406,0.5588670367126002,0.0016256170955479118,0.11153961359244598
Peve_00040943,-0.5341032881459585,0.0016406653599946566,0.11180302206804167
Peve_00008089,0.49939169769506786,0.001651404694238825,0.11212859021387661
Peve_00031617,0.4991910761547027,0.0016596941027936364,0.11228606721346299
Peve_00021174,0.5039685068249703,0.0017258197092934232,0.11634127990104194
Peve_00041748,0.5036517239552082,0.0017393312096010678,0.11641758501842307
Peve_00012398,-0.49738871353630626,0.0017358216693370298,0.11641758501842307
Peve_00019111,0.4965847878620341,0.0017707557876407475,0.11810062004945808
Peve_00029637,0.5093368481613134,0.0017781372176798478,0.1181738685163342
Peve_00014361,-0.5086624032285811,0.0018075344791423334,0.11970460733700354
Peve_00005718,-0.5214225899385911,0.0018599318066050664,0.12274244708290558
Peve_00040187,0.49423712801203995,0.0018763330400934026,0.12317826463434661
Peve_00027826,-0.49416560831623013,0.0018796343018958677,0.12317826463434661
Peve_00014550,0.5002921669399785,0.001888438288940874,0.1233255115916665
Peve_00045186,-0.49330924550879685,0.0019195608539563582,0.12449345014210754
Peve_00027371,0.49969535971953605,0.0019160670352007115,0.12449345014210754
Peve_00026235,-0.49289987405083513,0.0019389087234851431,0.12531613495295044
Peve_00019875,0.4925315955620672,0.0019564604563719074,0.12601749405288643
Peve_00006976,-0.4920008413503097,0.0019820008091412625,0.12722686422637838
Peve_00007280,0.49165945331039507,0.001998582853612001,0.12785491942426705
Peve_00006726,0.5111492756259581,0.002005947188598813,0.12789103295988635
Peve_00032204,-0.49103144151433453,0.0020294049780227924,0.12870382415986079
Peve_00026541,0.490971232761749,0.0020323817405082227,0.12870382415986079
Peve_00036355,-0.49062741042834607,0.002049454037127453,0.12934943466541324
Peve_00026896,-0.4902958132261802,0.002066038298538257,0.12996002782243324
Peve_00023293,0.5088970891879676,0.0021158850137155587,0.13015460762170522
Peve_00038050,0.4892142433279173,0.0021209518279081928,0.13015460762170522
Peve_00041454,0.48903121578571046,0.0021303699819973762,0.13015460762170522
Peve_00042646,-0.5155088580331753,0.002138333355758556,0.13015460762170522
Peve_00033055,0.48924755557327293,0.002119241591596185,0.13015460762170522
Peve_00008491,0.4896907432913799,0.002096603267418823,0.13015460762170522
Peve_00018562,0.5560605325637706,0.0021228078200785246,0.13015460762170522
Peve_00017895,-0.5087288114886765,0.002124306409697101,0.13015460762170522
Peve_00014688,-0.5018290076892661,0.0021302437056384196,0.13015460762170522
Peve_00015117,-0.48898302729593257,0.0021328557323157717,0.13015460762170522
Peve_00012320,0.49454504425779106,0.0021696001558970117,0.13163174107132578
Peve_00039071,0.48798639974090546,0.002184838753175184,0.13213005552964263
Peve_00012220,-0.48717947488998586,0.002227736910251381,0.13363072853636093
Peve_00004152,-0.4873302312469286,0.002219666735876021,0.13363072853636093
Peve_00024471,-0.49337802234303296,0.002230968139111938,0.13363072853636093
Peve_00041276,0.48677380782306223,0.0022495805237633597,0.13399587491256892
Peve_00033035,0.4867417795815221,0.002251313083388546,0.13399587491256892
Peve_00035864,-0.48652240176281425,0.0022632117167380736,0.13427913554703372
Peve_00004523,-0.49901385160639034,0.0022771789055063938,0.13468295866278066
Peve_00041445,-0.5433910531797341,0.002316304803349113,0.13656758853100348
Peve_00034393,-0.5044825890590496,0.00234671191886457,0.13787434011247307
Peve_00012408,0.49113613149572594,0.0023531296882233015,0.13787434011247307
Peve_00045102,0.504128784647466,0.002366126910445665,0.13820532587472692
Peve_00012670,0.4903327164349351,0.0023983095001485003,0.13913847014276837
Peve_00022445,0.48409048894123435,0.0023988489829955143,0.13913847014276837
Peve_00009242,0.48399536034850443,0.0024042961929178924,0.13913847014276837
Peve_00045042,-0.48369455716751575,0.0024215919253245135,0.13970951205982654
Peve_00035757,0.48332336682441546,0.002443084769622792,0.14051846589316658
Peve_00027006,0.4829121376368563,0.002467090618534592,0.1414665864432884
Peve_00004931,0.488166105060754,0.002523946868973936,0.1434150837210326
Peve_00038753,-0.48841055679210843,0.0025094898585211697,0.1434150837210326
Peve_00011766,-0.5482557152569781,0.002523371542827593,0.1434150837210326
Peve_00039200,0.5476023244552707,0.002559672590944115,0.14500699424842445
Peve_00034458,-0.4804470261984535,0.002615365165512618,0.14771708118006405
Peve_00012972,0.537391278014536,0.002645288297410937,0.14895982723863743
Peve_00011420,-0.47948614722399946,0.0026752365294419747,0.15019656312162588
Peve_00014658,0.47902423314598874,0.0027044415703717855,0.15048857117027378
Peve_00015170,0.4791173797955066,0.0026985299557735526,0.15048857117027378
Peve_00029315,-0.4792235113452282,0.0026918080045298894,0.15048857117027378
Peve_00027458,0.5447289740812096,0.0027246877105590503,0.15116792466134105
Peve_00045314,-0.5047754363550396,0.0027371943372007427,0.1514151502766811
Peve_00017863,-0.5438931672284291,0.0027743698735593265,0.15302155009355958
Peve_00018723,0.4829167867634629,0.0028524386452436525,0.15686744456065094
Peve_00023002,0.4761373889406567,0.0028933534819342915,0.15865362183154566
Peve_00010318,0.48183060235915415,0.002924879242905324,0.15952510631522496
Peve_00020641,0.47565217703075513,0.002926210212609135,0.15952510631522496
Peve_00003552,0.5240207771982915,0.0029566307616338983,0.16045371161009678
Peve_00028582,-0.49436187477062893,0.002960306142529965,0.16045371161009678
Peve_00007257,-0.4747308068931993,0.0029894986961132,0.161107425434089
Peve_00021467,0.480993324324228,0.002981808307899783,0.161107425434089
Peve_00010189,-0.4742332015081448,0.0030241728314403236,0.16158705287991365
Peve_00000186,0.4743767993457614,0.003014130837054364,0.16158705287991365
Peve_00034701,0.47434625330970365,0.003016264525443464,0.16158705287991365
Peve_00016741,0.5002094782162233,0.0030330933153712453,0.16160458661615407
Peve_00002496,-0.4735087147361535,0.003075283285509816,0.1624717079603051
Peve_00027953,-0.5391103192908703,0.0030738949331727237,0.1624717079603051
Peve_00032762,0.4736918252814032,0.0030622947782121364,0.1624717079603051
Peve_00020339,0.47283495790054747,0.0031234889216415745,0.16363949759953964
Peve_00012274,-0.47284096419745725,0.003123056293944048,0.16363949759953964
Peve_00030298,-0.5062254021525808,0.003114845903650732,0.16363949759953964
Peve_00024290,-0.47883696168507306,0.003132890302294875,0.16367611334878338
Peve_00025458,-0.4725678790030901,0.0031427792222739454,0.16373792690451072
Peve_00019548,-0.5378825013740388,0.0031551128848445412,0.1639264175087186
Peve_00041700,0.471922900910245,0.0031897926406081844,0.16527168039823342
Peve_00021103,0.49773172490463286,0.0032049743735002574,0.16560208246371658
Peve_00009102,0.4714561240738497,0.003224197719709378,0.16613893345833966
Peve_00043500,-0.4710800994134251,0.003252148276339742,0.1669443851802899
Peve_00019370,-0.5359034507840994,0.003289893544957778,0.1669443851802899
Peve_00028650,-0.4704650327028272,0.003298322195802114,0.1669443851802899
Peve_00025051,0.5038606192311734,0.003280931813925853,0.1669443851802899
Peve_00015544,-0.47695689607169833,0.0032700058986210355,0.1669443851802899
Peve_00004939,0.47681886537324747,0.0032802751638435095,0.1669443851802899
Peve_00042645,-0.48949511927217143,0.0033019625312137304,0.1669443851802899
Peve_00011775,0.47608060322585855,0.0033356781577244953,0.16819687611389358
Peve_00016868,0.48876174038284775,0.003356301629609381,0.16878428088153272
Peve_00001624,-0.4687705682030905,0.0034284925662441544,0.17195490182912015
Peve_00003392,0.46841685238990094,0.0034562222848459464,0.17288465088665575
Peve_00006959,0.4676921033920336,0.0035136494069333574,0.17345070353176534
Peve_00022931,-0.5162712231943842,0.003493851067194856,0.17345070353176534
Peve_00022681,0.4677687046513504,0.0035075407670694613,0.17345070353176534
Peve_00035698,-0.46801360282913235,0.0034880730605289026,0.17345070353176534
