gene_id,regulation,is_biomin
Pocillopora_meandrina_HIv1___TS.g22498.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g5325.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g662.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g20068.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10477.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g7524.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g30264.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g908.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25312.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g15967.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29291.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g15017.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25327.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g20373.t1a,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g11821.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g17293.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7954.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g11804.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g24722.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g18589.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g172.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10821.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g2310.t1a,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g1365.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g2913.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g24493.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g18018.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10242.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7559.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29230.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g9569.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g11910.t1a,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g20205.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g22948.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7196.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g6476.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8028.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4599.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g11333.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g8394.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g18912.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12502.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g14036.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g3053.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29885.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g9804.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g1348.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g27413.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g6774.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g14998.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g29957.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25881.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25174.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g2933.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7542.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29777.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g24687.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g18243.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g14735.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8224.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10662.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g17814.t1a,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16141.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5725.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25283.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4628.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g9409.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g28655.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10722.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g3887.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7152.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16627.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7519.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g22075.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12894.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29932.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.4598_t,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g16819.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5963.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7294.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g9617.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g15489.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g6148.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12516.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4813.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g20688.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16119.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25073.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g23510.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g30236.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g8710.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4652.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g1747.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16487.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7486.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g1396.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g14632.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5957.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g3995.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4233.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g1584.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29877.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g28067.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g21728.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29772.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g3112.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g20432.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g2350.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25627.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5472.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8193.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g13704.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g17057.t1c,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8011.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___TS.g29364.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g1764.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16644.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7363.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g26612.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g22130.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g906.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g13387.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g65.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g17234.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___RNAseq.g23432.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g5223.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g21607.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g9526.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4354.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g18242.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4184.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g14690.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g2886.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g18255.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g14645.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29560.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g1737.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g17319.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g6524.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5443.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g9395.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g28074.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g18819.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g23927.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g5967.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g21102.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g22401.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___RNAseq.g12892.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g26862.t1c,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g27809.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12743.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g13728.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5605.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g6857.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25916.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5315.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g26431.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g8309.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g18219.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12349.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g22531.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g18619.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g23732.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g184.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16345.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g9776.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g753.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g17.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.25394_t,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7249.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10090.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g22351.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g20536.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g20756.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g27327.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g3979.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g14783.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g8381.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g22603.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g20800.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g18426.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g21088.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10788.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25118.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g27386.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g24570.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25701.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g22452.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5824.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g27210.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29072.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16348.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25124.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g27163.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g21710.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___TS.g28923.t1a,lncRNA_only,True
Pocillopora_meandrina_HIv1___RNAseq.g17270.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g19778.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g20124.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g17106.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g26754.t1a,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g24379.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7367.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___RNAseq.g1094.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4752.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g20707.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g17297.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g11071.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g20561.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g15656.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g23568.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12970.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.252_t,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g2997.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8139.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g24406.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g5367.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16943.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g9716.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g24763.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g15625.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g28834.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5904.t3,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g13242.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g19349.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g30110.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___RNAseq.g14333.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g2509.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10563.t1a,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16980.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g26275.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g14186.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g13248.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g13744.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5536.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g1578.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g17770.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g21532.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g10182.t1b,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.15901_t,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4098.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g23952.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29863.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g21679.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g230.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25423.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4177.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g9819.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25328.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16038.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___RNAseq.g14188.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g1402.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g23492.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.18635_t,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10044.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g19276.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g18712.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g21859.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g17176.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g23800.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7547.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g29300.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5784.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29370.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g26217.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g2265.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g17369.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g24372.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29382.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___RNAseq.g12958.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12563.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g10613.t1a,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g477.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g823.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16352.t2b,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g28085.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g23537.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g6702.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g1975.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g6644.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29359.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g23890.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g4298.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g19835.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8845.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g18058.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g12280.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16243.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8943.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___RNAseq.g22593.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g24.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g3748.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10410.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12498.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g28664.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g21211.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12340.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g19833.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g28342.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g19284.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25590.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25586.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g29699.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g11455.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g23639.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g3324.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25832.t1a,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g19572.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g18666.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g22651.t1a,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g26640.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g23676.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g887.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25845.t3,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g3371.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g12719.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g3928.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g14644.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g13915.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g13440.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g27938.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.26310_t,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g23205.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10337.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12757.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g7931.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g3552.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g25134.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8040.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7474.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g5209.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12426.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g13788.t2a,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16961.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8378.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g14857.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g28297.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g4106.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g16865.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g24201.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g27906.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g2638.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g6384.t1,lncRNA_only,True
Pocillopora_meandrina_HIv1___TS.g1363.t2,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g917.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12352.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g8748.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g12475.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g28045.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___TS.g9598.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g27944.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g2294.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g7561.t1,lncRNA_only,False
Pocillopora_meandrina_HIv1___RNAseq.g10011.t1,lncRNA_only,False
