gene_id,cor,pval,padj,direction
Pocillopora_meandrina_HIv1___RNAseq.g17956.t1,-0.6655000470446696,3.2358945271251435e-05,0.01069267026395034,negative
Pocillopora_meandrina_HIv1___RNAseq.g7121.t1,0.6657916827943073,3.2009985233104876e-05,0.01069267026395034,positive
Pocillopora_meandrina_HIv1___RNAseq.g9167.t1a,0.6742748397910431,3.1951367857852035e-05,0.01069267026395034,positive
Pocillopora_meandrina_HIv1___RNAseq.g7319.t1,0.6644701472433612,3.3618853143989064e-05,0.010943187585332201,positive
Pocillopora_meandrina_HIv1___RNAseq.g19290.t1,0.6633004096919664,3.510324179141697e-05,0.01125833235630901,positive
Pocillopora_meandrina_HIv1___RNAseq.g1587.t1,-0.6705434344651999,3.666781781120671e-05,0.01158968751658851,negative
Pocillopora_meandrina_HIv1___RNAseq.g13567.t1,0.6588238543154068,4.1344262606798716e-05,0.012881100331309618,positive
Pocillopora_meandrina_HIv1___RNAseq.g1741.t1,0.658364461257173,4.203804832616983e-05,0.012912785858386448,positive
Pocillopora_meandrina_HIv1___RNAseq.g3982.t1,-0.6659530169056271,4.332212142030635e-05,0.013122390917436961,negative
Pocillopora_meandrina_HIv1___RNAseq.g51.t1,0.6652630150619219,4.441090343139569e-05,0.013267909492264501,positive
Pocillopora_meandrina_HIv1___RNAseq.g17255.t1,0.663989126722506,4.6485696543772055e-05,0.01370008859355574,positive
Pocillopora_meandrina_HIv1___TS.g2367.t2a,0.6633308515674426,4.7591536667777694e-05,0.013838984309167517,positive
Pocillopora_meandrina_HIv1___RNAseq.g2222.t1,0.6525343114119049,5.179890410637872e-05,0.014864240784947545,positive
Pocillopora_meandrina_HIv1___RNAseq.g20996.t1,0.6511525767150994,5.439156663617897e-05,0.015208021497031118,positive
Pocillopora_meandrina_HIv1___RNAseq.g17099.t1,-0.6597442768842142,5.404155000789948e-05,0.015208021497031118,negative
Pocillopora_meandrina_HIv1___RNAseq.g14669.t1,0.7169768334640915,5.513191016771406e-05,0.0152198965676921,positive
Pocillopora_meandrina_HIv1___RNAseq.g2982.t1,0.663997901341848,6.315646373860919e-05,0.017217241470941596,positive
Pocillopora_meandrina_HIv1___RNAseq.g14412.t1,-0.6460830655569878,6.493170362770161e-05,0.017482660795265982,negative
Pocillopora_meandrina_HIv1___RNAseq.g21286.t1,0.6715602998359801,6.648598741306333e-05,0.017682840237701194,positive
Pocillopora_meandrina_HIv1___RNAseq.g2234.t1,0.6450365284714273,6.732307273973236e-05,0.01768974570338341,positive
Pocillopora_meandrina_HIv1___RNAseq.g6099.t1,0.7216814166171143,6.878653380053486e-05,0.017790365098968506,positive
