gene_id,regulation,is_biomin
FUN_034895,Both,False
FUN_040890,Both,False
FUN_041836,Both,False
FUN_003717,Both,False
FUN_042656,Both,False
FUN_035832,Both,False
FUN_005445,Both,False
FUN_029149,Both,False
FUN_024945,Both,False
FUN_035756,Both,False
FUN_031310,Both,False
FUN_004446,Both,False
FUN_035178,Both,False
FUN_035132,Both,True
FUN_008345,Both,False
FUN_029201,Both,False
FUN_006801,Both,False
FUN_028839,Both,False
FUN_028400,Both,False
FUN_006433,Both,False
FUN_018315,Both,False
FUN_034276,Both,False
FUN_004624,Both,False
FUN_026147,Both,False
FUN_039843,Both,False
FUN_015397,Both,False
FUN_000522,Both,False
FUN_040042,Both,False
FUN_037929,Both,False
FUN_018393,Both,False
FUN_012094,Both,False
FUN_011572,Both,False
FUN_038204,Both,False
FUN_006565,Both,False
FUN_035667,Both,False
FUN_039970,Both,False
FUN_042174,Both,False
FUN_037440,Both,False
FUN_020944,Both,False
FUN_008634,Both,False
FUN_008423,Both,False
FUN_001023,Both,False
FUN_037013,Both,False
FUN_034484,Both,False
FUN_015110,Both,True
FUN_031763,Both,False
FUN_029401,Both,False
FUN_014702,Both,False
FUN_039346,Both,False
FUN_034006,Both,False
FUN_028152,Both,False
FUN_034229,Both,False
FUN_023921,Both,False
FUN_023814,Both,False
FUN_015267,Both,False
FUN_031953,Both,False
FUN_006678,Both,False
FUN_010630,Both,False
FUN_032747,Both,False
FUN_018362,Both,False
FUN_018736,Both,False
FUN_038345,Both,False
FUN_034299,Both,False
FUN_043659,Both,False
FUN_014511,Both,False
FUN_028279,Both,False
FUN_016340,Both,False
FUN_042655,Both,False
FUN_004447,Both,False
FUN_026673,Both,False
FUN_022455,Both,False
FUN_001122,Both,False
FUN_008938,Both,False
FUN_011361,Both,False
FUN_041737,Both,False
FUN_027456,Both,False
FUN_026526,Both,False
FUN_022713,Both,False
FUN_043447,Both,False
FUN_005858,Both,False
FUN_036010,Both,False
FUN_006561,Both,False
FUN_028955,Both,False
FUN_032191,Both,False
FUN_027502,Both,False
FUN_007804,Both,False
FUN_016878,Both,False
FUN_011979,Both,False
FUN_038454,Both,False
FUN_014553,Both,False
FUN_013516,Both,False
FUN_015455,Both,False
FUN_034807,Both,False
FUN_028089,Both,False
FUN_031952,Both,False
FUN_004099,Both,False
FUN_030641,Both,False
FUN_041354,Both,False
FUN_006562,Both,False
FUN_016151,Both,False
FUN_009862,Both,False
FUN_037422,Both,False
FUN_003684,Both,False
FUN_022991,Both,False
FUN_034068,Both,False
FUN_041965,Both,False
FUN_022978,Both,False
FUN_027829,Both,False
FUN_011864,Both,False
FUN_009653,Both,False
FUN_043551,Both,False
FUN_039956,Both,False
FUN_002122,Both,False
FUN_011122,Both,False
FUN_014965,Both,False
FUN_032117,Both,False
FUN_034133,Both,False
FUN_026902,Both,False
FUN_032167,Both,False
FUN_027937,Both,False
FUN_037876,Both,False
FUN_042054,Both,False
FUN_001366,Both,False
FUN_034096,Both,False
FUN_018014,Both,False
FUN_008761,Both,False
FUN_014733,Both,False
FUN_036564,Both,False
FUN_034104,Both,False
FUN_001865,Both,False
FUN_002116,Both,False
FUN_012659,Both,False
FUN_032534,Both,False
FUN_043592,Both,False
FUN_042213,Both,False
FUN_033987,Both,False
FUN_042617,Both,False
FUN_042271,Both,False
FUN_022669,Both,True
FUN_040407,Both,False
FUN_001969,Both,False
FUN_006264,Both,False
FUN_029586,Both,False
FUN_027267,Both,False
FUN_032288,Both,False
FUN_006236,Both,False
FUN_016468,Both,False
FUN_006417,Both,False
FUN_010019,Both,False
FUN_025658,Both,False
FUN_013960,Both,False
FUN_006750,Both,False
FUN_007025,Both,False
FUN_038114,Both,False
FUN_043463,Both,False
FUN_004628,Both,False
FUN_040675,Both,False
FUN_034979,Both,False
FUN_028282,Both,False
FUN_006200,Both,False
FUN_018004,Both,False
FUN_036096,Both,False
FUN_038288,Both,False
FUN_017995,Both,False
FUN_035587,Both,False
FUN_035046,Both,False
FUN_033290,Both,False
FUN_008030,Both,False
FUN_013464,Both,False
FUN_014657,Both,False
FUN_042888,Both,False
FUN_023949,Both,False
FUN_012766,Both,False
FUN_041876,Both,False
FUN_032061,Both,False
FUN_036509,Both,False
FUN_023633,Both,False
FUN_006944,Both,False
FUN_001051,Both,False
FUN_022693,Both,False
FUN_043017,Both,False
FUN_014877,Both,False
FUN_041851,Both,False
FUN_026712,Both,False
FUN_016004,Both,False
FUN_007964,Both,False
FUN_028919,Both,False
FUN_015163,Both,False
FUN_001238,Both,False
FUN_023305,Both,False
FUN_014943,Both,False
FUN_017832,Both,False
FUN_022839,Both,False
FUN_004327,Both,False
FUN_040913,Both,False
FUN_029220,Both,False
FUN_011046,Both,False
FUN_041788,Both,False
FUN_032734,Both,False
FUN_026714,Both,False
FUN_031709,Both,False
FUN_024576,Both,False
FUN_041622,Both,False
FUN_005337,Both,False
FUN_022185,Both,False
FUN_015293,Both,False
FUN_040888,Both,False
FUN_022788,Both,False
FUN_014604,Both,False
FUN_014531,Both,False
FUN_024053,Both,False
FUN_033886,Both,False
FUN_025701,Both,False
FUN_008869,Both,False
FUN_025923,Both,False
FUN_023801,Both,False
FUN_010748,Both,False
FUN_026476,Both,False
FUN_042835,Both,False
FUN_006853,Both,False
FUN_025397,Both,False
FUN_005479,Both,False
FUN_038104,Both,False
FUN_035455,Both,False
FUN_019118,Both,False
FUN_032120,Both,False
FUN_016384,Both,False
FUN_027218,Both,False
FUN_005473,Both,False
FUN_017214,Both,False
FUN_004686,Both,False
FUN_043529,Both,False
FUN_040691,Both,False
FUN_039378,Both,False
FUN_042425,Both,False
FUN_032658,Both,False
FUN_037324,Both,False
FUN_000257,Both,False
FUN_034055,Both,False
FUN_019338,Both,False
FUN_032204,Both,False
FUN_022621,Both,False
FUN_037204,Both,False
FUN_026064,Both,False
FUN_034144,Both,False
FUN_038388,Both,False
FUN_004535,Both,False
FUN_037065,Both,False
FUN_001859,Both,False
FUN_012731,Both,False
FUN_022996,Both,False
FUN_034078,Both,False
FUN_022046,Both,False
FUN_023976,Both,True
FUN_006224,Both,False
FUN_040694,Both,False
FUN_004076,Both,False
FUN_037445,Both,False
FUN_004208,Both,False
FUN_038103,Both,False
FUN_005003,Both,False
FUN_008484,Both,False
FUN_024946,Both,False
FUN_013145,Both,False
FUN_023557,Both,False
FUN_006857,Both,False
FUN_026631,Both,False
FUN_017800,Both,False
FUN_043189,Both,False
FUN_004038,Both,False
FUN_005908,Both,True
FUN_006339,Both,False
FUN_012334,Both,False
FUN_038238,Both,False
FUN_024036,Both,False
FUN_024463,Both,False
FUN_010749,Both,False
FUN_035279,Both,False
FUN_036821,Both,False
FUN_037847,Both,False
FUN_018546,Both,False
FUN_029600,Both,False
FUN_026004,Both,False
FUN_043452,Both,False
FUN_000523,Both,False
FUN_023033,Both,False
FUN_009544,Both,False
FUN_008214,Both,False
FUN_043386,Both,False
FUN_010493,Both,False
FUN_016510,Both,False
FUN_022778,Both,False
FUN_042653,Both,False
FUN_029013,Both,True
FUN_009718,Both,False
FUN_004384,Both,False
FUN_015494,Both,False
FUN_010681,Both,False
FUN_007694,Both,False
FUN_034873,Both,False
FUN_010674,Both,False
FUN_022207,Both,False
FUN_012460,Both,False
FUN_009666,Both,False
FUN_013078,Both,False
FUN_023400,Both,False
FUN_038213,Both,False
FUN_024004,Both,False
FUN_015461,Both,False
FUN_042270,Both,False
FUN_001310,Both,False
FUN_008308,Both,False
FUN_004347,Both,False
FUN_035751,Both,False
FUN_010775,Both,False
FUN_040987,Both,False
FUN_031427,Both,False
FUN_022608,Both,False
FUN_012639,Both,False
FUN_016011,Both,False
FUN_043212,Both,False
FUN_016008,Both,False
FUN_005467,Both,False
FUN_040911,Both,False
FUN_041811,Both,False
FUN_027128,Both,False
FUN_010777,Both,False
FUN_024566,Both,False
FUN_032503,Both,True
FUN_022642,Both,True
FUN_001506,Both,False
FUN_019440,Both,False
FUN_016000,Both,False
FUN_008340,Both,False
FUN_023242,Both,False
FUN_002460,lncRNA_only,False
FUN_037454,lncRNA_only,False
FUN_006821,lncRNA_only,False
FUN_018481,lncRNA_only,False
FUN_015341,lncRNA_only,True
FUN_024702,lncRNA_only,False
FUN_038013,lncRNA_only,False
FUN_035505,lncRNA_only,False
FUN_043550,lncRNA_only,False
FUN_016658,lncRNA_only,False
FUN_007196,lncRNA_only,False
FUN_032086,lncRNA_only,False
FUN_036000,lncRNA_only,False
FUN_007800,lncRNA_only,False
FUN_029609,lncRNA_only,False
FUN_029498,lncRNA_only,False
FUN_022399,lncRNA_only,False
FUN_011699,lncRNA_only,False
FUN_003187,lncRNA_only,False
FUN_037778,lncRNA_only,False
FUN_005385,lncRNA_only,False
FUN_034688,lncRNA_only,False
FUN_031975,lncRNA_only,False
FUN_001748,lncRNA_only,False
FUN_022202,lncRNA_only,False
FUN_035497,lncRNA_only,False
FUN_033524,lncRNA_only,False
FUN_043758,lncRNA_only,False
FUN_044104,lncRNA_only,False
FUN_001545,lncRNA_only,False
FUN_016186,lncRNA_only,False
FUN_006612,lncRNA_only,False
FUN_036447,lncRNA_only,False
FUN_023194,lncRNA_only,False
FUN_024972,lncRNA_only,False
FUN_023279,lncRNA_only,False
FUN_026565,lncRNA_only,False
FUN_025588,lncRNA_only,False
FUN_035796,lncRNA_only,False
FUN_008119,lncRNA_only,False
FUN_010133,lncRNA_only,False
FUN_030099,lncRNA_only,False
FUN_016752,lncRNA_only,False
FUN_041219,lncRNA_only,False
FUN_000080,lncRNA_only,False
FUN_034084,lncRNA_only,False
FUN_012185,lncRNA_only,False
FUN_028045,lncRNA_only,False
FUN_042624,lncRNA_only,True
FUN_040450,lncRNA_only,False
FUN_012106,lncRNA_only,False
FUN_012752,lncRNA_only,False
FUN_040903,lncRNA_only,False
FUN_007740,lncRNA_only,False
FUN_025955,lncRNA_only,False
FUN_009304,lncRNA_only,False
FUN_043773,lncRNA_only,False
FUN_016424,lncRNA_only,False
FUN_038348,lncRNA_only,True
FUN_029590,lncRNA_only,False
FUN_033714,lncRNA_only,False
FUN_016979,lncRNA_only,False
FUN_022846,lncRNA_only,False
FUN_010855,lncRNA_only,False
FUN_026416,lncRNA_only,False
FUN_006468,lncRNA_only,False
FUN_035781,lncRNA_only,False
FUN_041734,lncRNA_only,False
FUN_004961,lncRNA_only,False
FUN_020755,lncRNA_only,False
FUN_032685,lncRNA_only,False
FUN_016731,lncRNA_only,False
FUN_029119,lncRNA_only,False
FUN_044229,lncRNA_only,False
FUN_009571,lncRNA_only,False
FUN_013443,lncRNA_only,False
FUN_004413,lncRNA_only,False
FUN_023238,lncRNA_only,False
FUN_037805,lncRNA_only,False
FUN_042896,lncRNA_only,False
FUN_040036,lncRNA_only,False
FUN_022065,lncRNA_only,False
FUN_015554,lncRNA_only,False
FUN_008276,lncRNA_only,False
FUN_032653,lncRNA_only,True
FUN_014455,lncRNA_only,False
FUN_024186,lncRNA_only,False
FUN_038689,lncRNA_only,False
FUN_020900,lncRNA_only,False
FUN_018423,lncRNA_only,False
FUN_022217,lncRNA_only,False
FUN_014803,lncRNA_only,False
FUN_006937,lncRNA_only,False
FUN_037449,lncRNA_only,False
FUN_034001,lncRNA_only,False
FUN_007626,lncRNA_only,False
FUN_037727,lncRNA_only,False
FUN_037024,lncRNA_only,False
FUN_025770,lncRNA_only,False
FUN_041738,lncRNA_only,False
FUN_029034,lncRNA_only,False
FUN_028446,lncRNA_only,False
FUN_042799,lncRNA_only,False
FUN_034188,lncRNA_only,False
FUN_039612,lncRNA_only,False
FUN_028277,lncRNA_only,False
FUN_037806,lncRNA_only,False
FUN_035390,lncRNA_only,False
FUN_042126,lncRNA_only,False
FUN_025343,lncRNA_only,False
FUN_014976,lncRNA_only,False
FUN_034011,lncRNA_only,False
FUN_033804,lncRNA_only,False
FUN_001423,lncRNA_only,False
FUN_039976,lncRNA_only,False
FUN_022596,lncRNA_only,False
FUN_022206,lncRNA_only,False
FUN_022522,lncRNA_only,False
FUN_009155,lncRNA_only,False
FUN_043756,lncRNA_only,False
FUN_042088,lncRNA_only,False
FUN_038023,lncRNA_only,False
FUN_011847,lncRNA_only,False
FUN_013558,lncRNA_only,False
FUN_040666,lncRNA_only,False
FUN_018859,lncRNA_only,False
FUN_038476,lncRNA_only,False
FUN_035917,lncRNA_only,False
FUN_018381,lncRNA_only,False
FUN_006079,lncRNA_only,False
FUN_008080,lncRNA_only,False
FUN_012648,lncRNA_only,False
FUN_038867,lncRNA_only,False
FUN_002670,lncRNA_only,False
FUN_007257,lncRNA_only,False
FUN_042825,lncRNA_only,False
FUN_032972,lncRNA_only,False
FUN_040475,lncRNA_only,False
FUN_036993,lncRNA_only,False
FUN_042368,lncRNA_only,False
FUN_031690,lncRNA_only,False
FUN_036756,lncRNA_only,False
FUN_002102,lncRNA_only,False
FUN_025092,lncRNA_only,False
FUN_025606,lncRNA_only,False
FUN_038630,lncRNA_only,False
FUN_034131,lncRNA_only,False
FUN_024756,lncRNA_only,False
FUN_036857,lncRNA_only,False
FUN_017965,lncRNA_only,False
FUN_005692,lncRNA_only,False
FUN_031633,lncRNA_only,False
FUN_032300,lncRNA_only,False
FUN_038057,lncRNA_only,False
FUN_036080,lncRNA_only,False
FUN_011714,lncRNA_only,False
FUN_027940,lncRNA_only,False
FUN_022657,lncRNA_only,False
FUN_010797,lncRNA_only,False
FUN_005844,lncRNA_only,False
FUN_006645,lncRNA_only,False
FUN_039646,lncRNA_only,False
FUN_028623,lncRNA_only,False
FUN_015360,lncRNA_only,False
FUN_032112,lncRNA_only,False
FUN_029446,lncRNA_only,False
FUN_025516,lncRNA_only,False
FUN_015411,lncRNA_only,False
FUN_032450,lncRNA_only,False
FUN_027212,lncRNA_only,False
FUN_025583,lncRNA_only,False
FUN_009523,lncRNA_only,False
FUN_012493,lncRNA_only,False
FUN_016070,lncRNA_only,False
FUN_027744,lncRNA_only,False
FUN_014131,lncRNA_only,False
FUN_023968,lncRNA_only,False
FUN_001168,lncRNA_only,False
FUN_020815,lncRNA_only,False
FUN_035063,lncRNA_only,False
FUN_009637,lncRNA_only,False
FUN_037282,lncRNA_only,False
FUN_015220,lncRNA_only,False
FUN_044210,lncRNA_only,False
FUN_012035,lncRNA_only,False
FUN_026097,lncRNA_only,False
FUN_010821,lncRNA_only,False
FUN_024583,lncRNA_only,False
FUN_008537,lncRNA_only,True
FUN_038743,lncRNA_only,False
FUN_043752,lncRNA_only,False
FUN_042986,lncRNA_only,False
FUN_039274,lncRNA_only,False
FUN_033025,lncRNA_only,False
FUN_002652,lncRNA_only,False
FUN_026685,lncRNA_only,False
FUN_009736,lncRNA_only,False
FUN_036163,lncRNA_only,False
FUN_011680,lncRNA_only,False
FUN_034250,lncRNA_only,False
FUN_006939,lncRNA_only,False
FUN_003780,lncRNA_only,False
FUN_010581,lncRNA_only,False
FUN_001309,lncRNA_only,False
FUN_006104,lncRNA_only,False
FUN_021056,lncRNA_only,False
FUN_041659,lncRNA_only,False
FUN_032146,lncRNA_only,False
FUN_040027,lncRNA_only,False
FUN_016797,lncRNA_only,False
FUN_029371,lncRNA_only,False
FUN_027238,lncRNA_only,False
FUN_029413,lncRNA_only,False
FUN_043663,lncRNA_only,False
FUN_041805,lncRNA_only,False
FUN_015119,lncRNA_only,False
FUN_002047,lncRNA_only,False
FUN_018799,lncRNA_only,False
FUN_037474,lncRNA_only,False
FUN_001015,lncRNA_only,False
FUN_040323,lncRNA_only,False
FUN_021786,lncRNA_only,False
FUN_027915,lncRNA_only,False
FUN_027686,lncRNA_only,False
FUN_015055,lncRNA_only,False
FUN_026761,lncRNA_only,False
FUN_024406,lncRNA_only,False
FUN_038350,lncRNA_only,False
FUN_038756,lncRNA_only,False
FUN_001294,lncRNA_only,False
FUN_037758,lncRNA_only,False
FUN_022339,lncRNA_only,False
FUN_019436,lncRNA_only,False
FUN_028291,lncRNA_only,False
FUN_037393,lncRNA_only,False
FUN_026329,lncRNA_only,False
FUN_022698,lncRNA_only,False
FUN_037294,lncRNA_only,False
FUN_005383,lncRNA_only,False
FUN_035184,lncRNA_only,False
FUN_026173,lncRNA_only,False
FUN_028837,lncRNA_only,False
FUN_007469,lncRNA_only,False
FUN_014817,lncRNA_only,True
FUN_039001,lncRNA_only,False
FUN_038045,lncRNA_only,True
FUN_027731,lncRNA_only,False
FUN_006287,lncRNA_only,False
FUN_027807,lncRNA_only,False
FUN_019015,lncRNA_only,False
FUN_043520,lncRNA_only,False
FUN_019421,lncRNA_only,False
FUN_031282,lncRNA_only,False
FUN_024169,lncRNA_only,False
FUN_032158,lncRNA_only,False
FUN_035154,lncRNA_only,False
FUN_036999,lncRNA_only,False
FUN_014967,lncRNA_only,False
FUN_014118,lncRNA_only,False
FUN_044011,lncRNA_only,False
FUN_037174,lncRNA_only,False
FUN_001006,lncRNA_only,False
FUN_010778,lncRNA_only,False
FUN_023926,lncRNA_only,False
FUN_027290,lncRNA_only,False
FUN_018712,lncRNA_only,False
FUN_017716,lncRNA_only,False
FUN_023588,lncRNA_only,False
FUN_040063,lncRNA_only,False
FUN_010570,lncRNA_only,False
FUN_005853,lncRNA_only,False
FUN_029018,lncRNA_only,False
FUN_012463,lncRNA_only,False
FUN_002308,lncRNA_only,False
FUN_029417,lncRNA_only,False
FUN_012417,lncRNA_only,False
FUN_023617,lncRNA_only,False
FUN_012750,lncRNA_only,False
FUN_034791,lncRNA_only,False
FUN_032743,lncRNA_only,False
FUN_039858,lncRNA_only,False
FUN_006996,lncRNA_only,False
FUN_009090,lncRNA_only,False
FUN_025395,lncRNA_only,False
FUN_001898,lncRNA_only,False
FUN_032162,lncRNA_only,False
FUN_030668,lncRNA_only,False
FUN_014239,lncRNA_only,False
FUN_004275,lncRNA_only,False
FUN_030612,lncRNA_only,False
FUN_011918,lncRNA_only,False
FUN_033883,lncRNA_only,False
FUN_000630,lncRNA_only,False
FUN_026820,lncRNA_only,False
FUN_006831,lncRNA_only,False
FUN_000554,lncRNA_only,False
FUN_034439,lncRNA_only,False
FUN_016431,lncRNA_only,False
FUN_019388,lncRNA_only,False
FUN_014971,lncRNA_only,False
FUN_018142,lncRNA_only,False
FUN_022049,lncRNA_only,False
FUN_039973,lncRNA_only,False
FUN_018125,lncRNA_only,False
FUN_009338,lncRNA_only,False
FUN_016146,lncRNA_only,False
FUN_008695,lncRNA_only,False
FUN_023066,lncRNA_only,False
FUN_031287,lncRNA_only,False
FUN_034029,lncRNA_only,False
FUN_031001,lncRNA_only,False
FUN_031188,lncRNA_only,False
FUN_008661,lncRNA_only,False
FUN_027982,lncRNA_only,False
FUN_024022,lncRNA_only,False
FUN_030337,lncRNA_only,False
FUN_024870,lncRNA_only,False
FUN_010604,lncRNA_only,False
FUN_035680,lncRNA_only,False
FUN_004344,lncRNA_only,False
FUN_033130,lncRNA_only,False
FUN_000556,lncRNA_only,False
FUN_008169,lncRNA_only,False
FUN_043155,lncRNA_only,False
FUN_001316,lncRNA_only,False
FUN_012049,lncRNA_only,False
FUN_006190,lncRNA_only,False
FUN_025710,lncRNA_only,False
FUN_015676,lncRNA_only,False
FUN_030050,lncRNA_only,False
FUN_039739,lncRNA_only,False
FUN_018307,lncRNA_only,False
FUN_026851,lncRNA_only,False
FUN_000565,lncRNA_only,False
FUN_016211,lncRNA_only,False
FUN_008005,lncRNA_only,False
FUN_025629,lncRNA_only,False
FUN_025350,lncRNA_only,False
FUN_037821,lncRNA_only,False
FUN_028854,lncRNA_only,False
FUN_012357,lncRNA_only,False
FUN_039791,lncRNA_only,False
FUN_041925,lncRNA_only,False
FUN_039576,lncRNA_only,False
FUN_014916,lncRNA_only,True
FUN_037290,lncRNA_only,False
FUN_036962,lncRNA_only,False
FUN_039789,lncRNA_only,False
FUN_009256,lncRNA_only,False
FUN_010180,lncRNA_only,False
FUN_031959,lncRNA_only,False
FUN_026765,lncRNA_only,False
FUN_003763,lncRNA_only,False
FUN_020985,lncRNA_only,False
FUN_035524,lncRNA_only,False
FUN_035241,lncRNA_only,False
FUN_018453,lncRNA_only,False
FUN_041544,lncRNA_only,False
FUN_032926,lncRNA_only,False
FUN_031243,lncRNA_only,False
FUN_001961,lncRNA_only,False
FUN_035363,lncRNA_only,False
FUN_005823,lncRNA_only,False
FUN_026897,lncRNA_only,False
FUN_014478,lncRNA_only,False
FUN_008187,lncRNA_only,False
FUN_027993,lncRNA_only,False
FUN_033925,lncRNA_only,False
FUN_008536,lncRNA_only,False
FUN_033035,lncRNA_only,False
FUN_006490,lncRNA_only,False
FUN_041487,lncRNA_only,False
FUN_024538,lncRNA_only,False
FUN_004851,lncRNA_only,False
FUN_004738,lncRNA_only,False
FUN_042616,lncRNA_only,False
FUN_002595,lncRNA_only,False
FUN_014799,lncRNA_only,False
FUN_008052,lncRNA_only,False
FUN_011959,lncRNA_only,False
FUN_044222,lncRNA_only,False
FUN_022544,lncRNA_only,False
FUN_029277,lncRNA_only,False
FUN_014337,lncRNA_only,False
FUN_032269,lncRNA_only,False
FUN_024431,lncRNA_only,False
FUN_013999,lncRNA_only,False
FUN_015558,lncRNA_only,False
FUN_008663,lncRNA_only,False
FUN_036918,lncRNA_only,False
FUN_037945,lncRNA_only,False
FUN_024444,lncRNA_only,False
FUN_033805,lncRNA_only,False
FUN_023190,lncRNA_only,False
FUN_016013,lncRNA_only,False
FUN_001611,lncRNA_only,False
FUN_036810,lncRNA_only,False
FUN_038622,lncRNA_only,False
FUN_010968,lncRNA_only,False
FUN_004237,lncRNA_only,False
FUN_037902,lncRNA_only,False
FUN_024535,lncRNA_only,False
FUN_035140,lncRNA_only,False
FUN_022058,lncRNA_only,False
FUN_017868,lncRNA_only,False
FUN_012284,lncRNA_only,False
FUN_012802,lncRNA_only,False
FUN_034934,lncRNA_only,False
FUN_028052,lncRNA_only,False
FUN_007877,lncRNA_only,False
FUN_008152,lncRNA_only,False
FUN_009557,lncRNA_only,False
FUN_028977,lncRNA_only,False
FUN_044270,lncRNA_only,False
FUN_020934,lncRNA_only,False
FUN_007254,lncRNA_only,False
FUN_001777,lncRNA_only,False
FUN_031018,lncRNA_only,False
FUN_040461,lncRNA_only,False
FUN_006420,lncRNA_only,False
FUN_035519,lncRNA_only,False
FUN_001457,lncRNA_only,False
FUN_015797,lncRNA_only,False
FUN_039911,lncRNA_only,False
FUN_006631,lncRNA_only,False
FUN_033885,lncRNA_only,False
FUN_030208,lncRNA_only,False
FUN_009268,lncRNA_only,False
FUN_027812,lncRNA_only,False
FUN_003864,lncRNA_only,False
FUN_040443,lncRNA_only,False
FUN_026429,lncRNA_only,False
FUN_010703,lncRNA_only,False
FUN_038613,lncRNA_only,False
FUN_040985,lncRNA_only,False
FUN_013289,lncRNA_only,False
FUN_017853,lncRNA_only,False
FUN_002131,lncRNA_only,False
FUN_009828,lncRNA_only,False
FUN_021466,lncRNA_only,False
FUN_006222,lncRNA_only,False
FUN_026087,lncRNA_only,False
FUN_003620,lncRNA_only,False
FUN_026625,lncRNA_only,False
FUN_013842,lncRNA_only,False
FUN_041579,lncRNA_only,False
FUN_006242,lncRNA_only,False
FUN_001061,lncRNA_only,False
FUN_006500,lncRNA_only,False
FUN_042900,lncRNA_only,False
FUN_006637,lncRNA_only,False
FUN_004657,lncRNA_only,False
FUN_032220,lncRNA_only,False
FUN_040959,lncRNA_only,False
FUN_001197,lncRNA_only,False
FUN_028237,lncRNA_only,False
FUN_026821,lncRNA_only,False
FUN_027201,lncRNA_only,False
FUN_033092,lncRNA_only,False
FUN_044026,lncRNA_only,False
FUN_026176,lncRNA_only,False
FUN_033167,lncRNA_only,False
FUN_012359,lncRNA_only,False
FUN_024578,lncRNA_only,False
FUN_016600,lncRNA_only,False
FUN_027265,lncRNA_only,False
FUN_022138,lncRNA_only,False
FUN_024081,lncRNA_only,False
FUN_016505,lncRNA_only,False
