feature,id,pval,qval
exon,176812,3.839060236376923e-8,1.59169071042841e-5
exon,195884,3.9089227410471494e-8,1.6172151189201946e-5
exon,26042,3.9446300004186696e-8,1.621659030383088e-5
exon,106491,3.9412465069332825e-8,1.621659030383088e-5
exon,179571,3.931624870112671e-8,1.621659030383088e-5
exon,9682,3.975543894085831e-8,1.6240888582330008e-5
exon,68482,3.960570316152712e-8,1.6240888582330008e-5
exon,109414,3.969138684389861e-8,1.6240888582330008e-5
exon,143355,3.990078178972567e-8,1.626616305998557e-5
exon,118517,4.017839205783247e-8,1.63439586596148e-5
exon,127758,4.025936117812989e-8,1.63439586596148e-5
exon,50597,4.0459853023477876e-8,1.6391203325503105e-05
