feature,id,pval,qval
exon,1,0.23113290821465238,0.7025159281663148
exon,2,0.2169626115669976,0.6914767139898178
exon,3,0.11305664019243311,0.5902914915939973
exon,4,0.021462035958144776,0.3841299203908776
exon,5,0.24625864501382522,0.7147240228750515
exon,6,0.01892062465027855,0.37026864638426116
exon,7,0.0032029338362187243,0.22126558395548807
exon,8,0.004579388150319552,0.2480522487030235
exon,9,0.14172208096742822,0.6215728806463198
exon,10,0.5562967389628282,0.861533803078644
exon,11,0.5383260219932333,0.85455864716937735
exon,12,0.10938078269624041,0.585303965363012
exon,13,0.025160075826688888,0.4017277547151728
exon,14,0.014955709576573328,0.3463501520599841
exon,15,0.04749572462339924,0.476645805941215
exon,16,0.5373722120540648,0.8539725257703372
exon,17,0.7627908260444884,0.9348034744502591
exon,18,0.7371871874501393,0.9265441065106009
exon,19,0.928358609948374,0.9857040007386393
exon,20,0.8518485852296731,0.9629905607999849
exon,21,0.5914613055009172,0.8724332396431174
exon,22,0.4601360126121664,0.8191833879096808
exon,23,0.9252067611122328,0.9847720086221681
exon,24,0.779005628367707,0.9403018300224305
exon,25,0.506058254899258,0.8399751131934295
exon,26,0.05595054013182221,0.4987994310700806
exon,27,0.5380671567457662,0.8543569275351341
exon,28,0.17204769240151552,0.6528901611080186
exon,29,0.016890416335177738,0.35828575914760746
exon,30,0.22455719621579984,0.6977150210289197
exon,31,0.02352097351336435,0.3936209407744562
exon,32,0.2877852514452077,0.7439899022091495
exon,33,0.20846420802583887,0.6852701039696798
exon,34,0.0036026644214642856,0.22979021274667807
exon,35,0.623753311432683,0.8840558554023964
exon,36,0.40910085592572787,0.8045978692833031
exon,37,0.32708877354471455,0.7663813257884065
exon,38,0.13910551159858908,0.6190958042274657
exon,39,0.04872132893948067,0.47986734184086544
exon,40,0.03539324416237122,0.44157323552431976
exon,41,0.05671183081927089,0.5007577429227893
exon,42,0.2019791006862306,0.6798652332971632
exon,43,0.035202002833088386,0.4406499619619685
exon,44,0.048238198340547656,0.4786082272320764
exon,45,0.0010266895348733929,0.15262696147962423
exon,46,0.011164593208686346,0.3206382194502949
exon,47,0.11171544348879581,0.5883359185902416
exon,48,0.0527164991258231,0.4899143388977715
exon,49,0.298618376322746,0.7507478740814937
exon,50,0.23143463164376432,0.7028077938962736
exon,51,0.3117525847838427,0.7579541882435016
exon,52,0.9658600611975039,0.9946865847339366
exon,53,0.1704635994597139,0.6512511387494301
exon,54,0.8735250096604534,0.9696917603608902
exon,55,0.756782721637817,0.9326014922080511
exon,56,0.5249833227382199,0.848553434709826
exon,57,0.018468021367586407,0.3680768646237673
exon,58,0.5304685907151604,0.8512712147686553
exon,59,0.4102553194097648,0.8053893487142231
exon,60,0.39805052206145364,0.798078777131262
exon,61,0.39847968223272734,0.7982034293527237
exon,62,0.40758658573904316,0.8037828444980012
exon,63,0.19991537144922056,0.6783108166143609
exon,64,0.4125801255534367,0.8063967596259277
exon,65,0.3512074147767603,0.7776274239686096
exon,66,0.06963931825221348,0.5264610323741676
exon,67,0.280093031421216,0.739094511735176
exon,68,0.3360574494638069,0.7701899417716443
exon,69,0.021861578466322862,0.3864559162319832
exon,70,0.044809034708977125,0.4698577414618337
exon,71,0.41517577169627706,0.8078948329193868
exon,72,0.15406022134595432,0.6352182631903343
exon,73,0.3929363575941507,0.7949792147521925
exon,74,0.2737116655914431,0.7342397694331674
exon,75,0.8635316581508297,0.9665807539933451
exon,76,0.3614324893387537,0.7819367752859762
exon,77,0.18266178003221456,0.6629070455592931
exon,78,0.3787591479518424,0.7903146981965515
exon,79,0.09988643609898051,0.5725215538190903
exon,80,0.03701337989732467,0.44660515305712195
exon,81,0.25864195395821854,0.7236893468796327
exon,82,0.11307657178211272,0.5903069974109202
exon,83,0.3174398339993517,0.7618222415480579
exon,84,0.07545874657032503,0.5357309072613062
exon,85,0.09490813466069337,0.5650438534989413
exon,86,0.052819845658107045,0.49008154501376755
exon,87,0.26713759875662124,0.7300232779375547
exon,88,0.031308342976538284,0.427165768522312
exon,89,0.023340142546972142,0.39289956828945566
exon,90,0.04679317741484579,0.47543136322804036
exon,91,0.05504662064019794,0.4963397831062034
exon,92,0.10542523191453212,0.5801859149472455
exon,93,0.08505572970111985,0.5511451558467277
exon,94,0.2666418185947492,0.7297137469332281
exon,95,0.5822250970695563,0.8694475804418478
exon,96,0.2682477022280805,0.7309927214015195
exon,97,0.598083847790138,0.8746065066773463
exon,98,0.8381664561095368,0.9591481847468994
exon,99,0.3558867016634484,0.7805319268826375
exon,100,0.12117480612996034,0.5994554677498772
exon,101,0.3230321814885382,0.7650167061316739
exon,102,0.6342613445203482,0.8884711068234696
exon,103,0.33968970939001264,0.7715727641611202
exon,104,0.8524736551001416,0.9631535133038552
exon,105,0.8998569418971215,0.9777208281373612
exon,106,0.6674198451176842,0.9013347052909236
exon,107,0.7113238428632243,0.9172850138946838
exon,108,0.3482012924118919,0.7759810145442603
exon,109,0.3047458714875073,0.7545567744401542
exon,110,0.9582855235575187,0.9930586646326176
exon,111,0.5817926454429843,0.8693270009551854
exon,112,0.900749823046637,0.9779311087330995
exon,113,0.5629627035085737,0.8636404579952336
exon,114,0.49217692923374223,0.833583306185216
exon,115,0.3873588195247496,0.793104555334709
exon,116,0.4458022372090249,0.8146760710150728
exon,117,0.19630265858849538,0.67501171696674
exon,118,0.3089798123455635,0.7566404246290896
exon,119,0.02059634686366918,0.38063017276519756
exon,120,0.030378275571266267,0.4236221121921913
exon,121,0.10542648179475822,0.5801859149472455
exon,122,0.08899700810069733,0.5564839835687524
exon,123,0.19630007959822837,0.67501171696674
exon,124,0.4212425710667933,0.8106802959192166
exon,125,0.22150341728002831,0.6948239695971729
exon,126,0.253500775365062,0.7197112920273482
exon,127,0.5706114420005068,0.8656631969533224
exon,128,0.4667794462966953,0.8214782113358425
exon,129,0.5530971708923635,0.8602778862106595
exon,130,0.17533283296173874,0.6562408945837558
exon,131,0.455513094687392,0.816915463085726
exon,132,0.3863613252655389,0.7929110464719447
exon,133,0.2489434928731541,0.7166468646543239
exon,134,0.2421571317529576,0.7113564858511089
exon,135,0.19310146829632935,0.6726894523772446
exon,136,0.15840729191251934,0.6397389421837764
exon,137,0.6005669909540535,0.8754227284930863
exon,138,0.1877484996793587,0.6673731050776319
exon,139,0.022457969893037277,0.3884254066868785
exon,140,0.29915416357156077,0.7512498839265827
exon,141,0.9132967329702117,0.9814469972531675
exon,142,0.7618046253181845,0.934352834814692
exon,143,0.5662542088189999,0.8644640568665751
exon,144,0.4929319260023848,0.8338420344400143
exon,145,0.608237788305776,0.8777952827152246
exon,146,0.2858815962685004,0.7427547863627136
exon,147,0.7148302032691423,0.9183212482920299
exon,148,0.3745370692406832,0.7885004417955979
exon,149,0.24539251973587894,0.7140842821344677
exon,150,0.18582820890898644,0.6656087857415544
exon,151,0.1343958280451083,0.61311193480453
exon,152,0.12424194281734435,0.6022853484039693
exon,153,0.08384734652752857,0.5494564846473332
exon,154,0.14483292708330886,0.6247465931181587
exon,155,0.5115968638165245,0.8423526507459832
exon,156,0.2990507807519621,0.7511742091264968
exon,157,0.048068934553993525,0.4782029519945791
exon,158,0.12577841304379833,0.6033368271823658
exon,159,0.12095216602885761,0.5993181765209268
exon,160,0.07616149727380295,0.537040964104026
exon,161,0.050726211689904654,0.48535816838956297
exon,162,0.26384703570619306,0.7272620234842642
exon,163,0.7909330355818956,0.9444777345422523
exon,164,0.8889027383832163,0.9746821266326736
exon,165,0.05773268454485969,0.5033247989316018
exon,166,0.1751672819647777,0.6560707796093432
exon,167,0.20780555799864353,0.6847751300617081
exon,168,0.15740221759445017,0.6389179455397249
exon,169,0.28661946981357467,0.7433083008013346
exon,170,0.6580122220758752,0.8974761514074107
exon,171,0.5443214123863571,0.8568989584706522
exon,172,0.8331246281243632,0.9574258792252655
exon,173,0.9487519838355459,0.9907019907483903
exon,174,0.3327180939681601,0.7683425992037213
exon,175,0.2896897531670778,0.745221104363183
exon,176,0.46520774188409963,0.8214782113358425
exon,177,0.4761476007434401,0.8254112265186561
exon,178,0.7411047532337427,0.9277968935232457
exon,179,0.7003901826838996,0.9135781073712814
exon,180,0.5708417490566913,0.865753308538483
exon,181,0.5306263300783742,0.8513448306839098
exon,182,0.7983637011631821,0.9465326036610369
exon,183,0.8433717887884271,0.9607119274150288
exon,184,0.5183687943435384,0.8456067056142207
exon,185,0.5597642530474309,0.8626785524954568
exon,186,0.5933762556340383,0.8729877764192888
exon,187,0.48111619360033664,0.828230212065786
exon,188,0.4569884500722504,0.8176754360678049
exon,189,0.3952365591751239,0.7963544628483203
exon,190,0.31614442849400226,0.7608367007031517
exon,191,0.8214312122921016,0.9537827077917481
exon,192,0.7276348455783044,0.923067117175499
exon,193,0.4575385448645778,0.8178876908011852
exon,194,0.20225205992787576,0.6801040666746129
exon,195,0.7020166183817842,0.914233887384023
exon,196,0.4464205139068276,0.8146760710150728
exon,197,0.24164517349055892,0.7109189047600184
exon,198,0.29254463250744345,0.7467527738362179
exon,199,0.3152308612531678,0.7602736867493207
exon,200,0.49729722377312713,0.8358999137596409
exon,201,0.2783338318143769,0.7378895303800059
exon,202,0.5248104810293,0.8484181552498813
exon,203,0.8064446009086926,0.9491262134202769
exon,204,0.9685910863444329,0.9953483214798685
exon,205,0.7515811136320549,0.93111038922321
exon,206,0.35489139761211996,0.7799780283923604
exon,207,0.36726557080465905,0.7844472361351743
exon,208,0.4680800991970482,0.8214782113358425
exon,209,0.6733857204589514,0.9035433533146537
exon,210,0.41817163456254725,0.8090607931281502
exon,211,0.700962389365122,0.9137901286672081
exon,212,0.8586100220927296,0.9650762431050985
exon,213,0.4003348763854213,0.7992156081155226
exon,214,0.1752109336876182,0.6561268119011582
exon,215,0.8295429216127848,0.9562985010890811
exon,216,0.47715252760438487,0.825899398351253
exon,217,0.5655029774219986,0.8643040062491472
exon,218,0.521413638186745,0.8472676493467258
exon,219,0.8408310005753272,0.9601642629139077
exon,220,0.3773804188412557,0.7898376050848614
exon,221,0.6172670450089224,0.8812121716802368
exon,222,0.37506257656964004,0.7888121168309912
exon,223,0.10504323933229198,0.5797176902911195
exon,224,0.6582008492421901,0.897605490351657
exon,225,0.1223383388647099,0.6008679386609664
exon,226,0.2120228073953596,0.6881072133231487
exon,227,0.5930075403590815,0.8728351044111023
exon,228,0.4688059686931999,0.8214782113358425
exon,229,0.3901859374720038,0.7938958656674538
exon,230,0.08863321140022917,0.5558383275711525
exon,231,0.8123153397764928,0.9509165352013701
exon,232,0.7595938525925947,0.9334550506658242
exon,233,0.46529678314253,0.8214782113358425
exon,234,0.3569489905386174,0.7810903791865473
exon,235,0.08762842504308688,0.5547211345809262
exon,236,0.0931694057681125,0.5626398704598303
exon,237,0.19655322446707335,0.6750319402100872
exon,238,0.7193956961427377,0.9200659173285647
exon,239,0.5111533571019948,0.8421441811767634
exon,240,0.5828113611455009,0.8696017475148197
exon,241,0.26359178114437143,0.7271880822707776
exon,242,0.10561057477954983,0.5803902675042713
exon,243,0.07240262724632951,0.5312363347118324
