feature,id,pval,qval
exon,1,0.656788520288276,0.8624552684394926
exon,2,0.9706591324092514,0.9930515103575175
exon,3,0.157288908904743,0.47619180159424596
exon,4,0.31144365585621436,0.6565106396958671
exon,5,0.177772692580483,0.5060255626369926
exon,6,0.13172275307402015,0.4387921184849798
exon,7,0.8956910731738236,0.9682781448769747
exon,8,0.8767578629302114,0.9607804458541075
exon,9,0.8616503742844852,0.9548498662682037
exon,10,0.4454311991768014,0.7562326881391317
exon,11,0.28405507025313526,0.6291513566851971
exon,12,0.4195734373657648,0.742217930015999
exon,13,0.03312985466583496,0.1989786220714845
exon,14,0.6265046359030979,0.8457853818378533
exon,15,0.601416499742187,0.8317952718483829
exon,16,0.7986585238854625,0.9294709595748967
exon,17,0.9767854966218855,0.9948818397863829
exon,18,0.049567946095262605,0.2544455690816167
exon,19,0.30956745999824364,0.6547584800457799
exon,20,0.681047888886809,0.8748218924710962
exon,21,0.20615542464115655,0.542344850743205
exon,22,0.5508208347421577,0.8072557865059891
exon,23,0.9493103273192661,0.9866359053200342
exon,24,0.9085043923515914,0.9729160608951258
exon,25,0.5097216083772966,0.7858428907089469
exon,26,0.2143493472648369,0.5527279214728931
exon,27,0.1312689119376862,0.4379541023477543
exon,28,0.11010321803232537,0.39921958064271496
exon,29,0.6534976702975963,0.8607967974073606
exon,30,0.10188234303262123,0.3832907347297071
exon,31,0.522542723140798,0.7929098664833888
exon,32,0.992594900572921,0.9986800177370689
exon,33,0.3729703543922176,0.706391430776338
exon,34,0.45867756679052374,0.7628471175517524
exon,35,NA,NA
exon,36,0.43589733928681773,0.752646446169505
exon,37,NA,NA
exon,38,0.9211816328018227,0.9774945147207789
exon,39,0.8162557865725343,0.9364005345202007
exon,40,0.06829590109523709,0.30620212928895374
exon,41,0.5568086935801739,0.8105327700728869
exon,42,0.03317938686972566,0.19918876253064544
exon,43,0.9480848220035326,0.9863266912564704
exon,44,0.4634359757739349,0.7662550420704429
exon,45,0.8418674394518914,0.947047893219341
exon,46,0.4334753162646553,0.7523814470161602
exon,47,0.14964804295247625,0.46812669548570995
exon,48,0.47397817439210876,0.77226043258044
exon,49,0.552806660817561,0.8084573636684014
exon,50,0.8889301575496633,0.9657710810745396
exon,51,0.9346582822911571,0.9816544130238717
exon,52,0.96942413080636,0.9926206085822501
exon,53,0.9266957038680871,0.9790947831687106
exon,54,0.9565937495265495,0.9888124794896397
exon,55,0.9349299962972096,0.9817144609744988
exon,56,0.7885072024472162,0.9250607619412177
exon,57,0.7796187982243732,0.9212906573077022
exon,58,0.27168843780688157,0.6161024047759269
exon,59,0.8929842288167281,0.9672317570334795
exon,60,0.7291950383312216,0.8981952197115447
exon,61,0.5858011794977408,0.824139492034133
exon,62,0.6956622953347152,0.8818830669423089
exon,63,0.5251069717919197,0.7946912469032358
exon,64,0.22511912389770028,0.5645258851738163
exon,65,0.11543106178811935,0.4093795327014303
exon,66,0.9424025951405354,0.9843430183849811
exon,67,0.5593395255684335,0.8115674919983858
exon,68,0.8446650545019216,0.9482196481248881
exon,69,0.9289103661894537,0.979699091144887
exon,70,0.2975078529735544,0.6426295516357242
exon,71,0.4529742954345065,0.7605068645007156
exon,72,0.2995628582175428,0.644689072998291
exon,73,0.6103128135082144,0.8366432130473286
exon,74,0.8591412124702834,0.9539747605672285
exon,75,0.5314565391647936,0.7961420024881962
exon,76,0.615695964992682,0.8395860961392592
exon,77,0.8975591584506588,0.9689054530223481
exon,78,0.6627445788220734,0.8655385508788856
exon,79,0.44988582850120695,0.759438581422253
exon,80,0.7800325124257008,0.9214575722781155
exon,81,0.5570027193039877,0.8106159982848516
exon,82,0.529394246908959,0.7960942853102289
exon,83,0.8898485115336885,0.9660543030375608
exon,84,0.7168529282873803,0.89277433447389265
exon,85,0.5471200077550309,0.8051065586972262
exon,86,0.9580761129632088,0.9892618201583098
exon,87,0.6585001834260196,0.8631467126529659
exon,88,NA,NA
exon,89,0.47830958940941526,0.77226043258044
exon,90,0.3815309947133311,0.7137324891387096
exon,91,0.8047828724478993,0.9321841840832151
exon,92,0.23005927658218828,0.5702000823168011
exon,93,0.4317607117173998,0.7513025791677403
exon,94,0.8007219096499943,0.9302347680319227
exon,95,0.09629756093057018,0.37184367161031623
exon,96,0.08007465479614573,0.3352862567567961
exon,97,0.8682911092171861,0.9574990284501209
exon,98,0.1938177102614811,0.527045089023706
exon,99,0.2962660629256193,0.6414977508299113
exon,100,0.5557252868640641,0.8099542079395337
exon,101,0.9616521086248383,0.9902934021023005
exon,102,0.01802273049776648,0.1350814014276229
exon,103,0.840870630445845,0.946723742940405
exon,104,0.5661999146451152,0.8138894208914189
exon,105,0.018612590761377668,0.13784952805018275
exon,106,0.4967022832384558,0.7810041990986979
exon,107,0.4751658866243611,0.77226043258044
exon,108,0.08642931513159313,0.3499056504573682
exon,109,0.7212635985621221,0.894682152302738
exon,110,0.49906698814408235,0.7810041990986979
exon,111,0.12958571499296068,0.43481748745373644
exon,112,0.8954306810161872,0.9682435402776848
exon,113,NA,NA
exon,114,0.5092988653322077,0.7854939142837575
exon,115,0.1678599926786445,0.4918925323067067
exon,116,0.2439330753706752,0.5862388934102897
exon,117,0.8704544057081046,0.9583260376729658
exon,118,0.4436921437236995,0.7550531482042795
exon,119,0.08527211267650592,0.3472574421717776
exon,120,0.49318282515029344,0.7796754694517064
exon,121,0.3642658026170795,0.6990230081360439
exon,122,0.23659052309082262,0.5781009879944583
exon,123,0.021014060357410935,0.14902408681441606
exon,124,0.9520157501032823,0.9874984162118434
exon,125,0.8325889226207406,0.9433584006417378
exon,126,0.43813912111114095,0.752646446169505
exon,127,0.5005763016803051,0.7810041990986979
exon,128,0.9836505471621776,0.9965234650106505
exon,129,0.48320672567690137,0.7754419971859942
exon,130,0.17265922313198878,0.4987779535452059
exon,131,0.2341060324018993,0.575211049301
exon,132,0.2551309216170694,0.5992675101552369
exon,133,0.8809009014846753,0.962518427015387
exon,134,0.6601531418752862,0.8640549193110733
exon,135,0.7540894629496105,0.9097203760022481
exon,136,0.543418781226102,0.8030208798559404
exon,137,0.6056351476425488,0.8339240573935454
exon,138,0.5681337927282566,0.8151383002459135
exon,139,0.5335214764991615,0.7972648138935484
exon,140,0.32275622771634127,0.6673695053927391
exon,141,0.30996218949141374,0.655225878136543
exon,142,0.7478802641524016,0.9069604492876969
exon,143,0.8996835341978672,0.9697000556827086
