gene_id	ACR-139-TP1	ACR-139-TP2	ACR-139-TP3	ACR-139-TP4	ACR-145-TP1	ACR-145-TP2	ACR-145-TP3	ACR-145-TP4	ACR-150-TP1	ACR-150-TP2	ACR-150-TP3	ACR-150-TP4	ACR-173-TP1	ACR-173-TP2	ACR-173-TP3	ACR-173-TP4	ACR-186-TP1	ACR-186-TP2	ACR-186-TP3	ACR-186-TP4	ACR-225-TP1	ACR-225-TP2	ACR-225-TP3	ACR-225-TP4	ACR-229-TP1	ACR-229-TP2	ACR-229-TP3	ACR-229-TP4	ACR-237-TP1	ACR-237-TP2	ACR-237-TP3	ACR-237-TP4	ACR-244-TP1	ACR-244-TP2	ACR-244-TP3	ACR-244-TP4	ACR-265-TP1	ACR-265-TP2	ACR-265-TP3	ACR-265-TP4
FUN_005962	6.205305271	3.118136571	5.369236871	5.519754213	4.321384885	4.944163245	4.598894543	3.728777814	7.162630806	6.264053117	8.712741278	6.575897813	1.996233401	2.762086021	2.620762431	2.025992435	4.734207636	9.269576279	6.124461413	7.323693042	34.16310472	5.179274356	5.356256131	5.81921802	8.403603544	7.62796866	8.869082887	7.332112737	9.185929805	8.851166857	8.551902267	5.691207675	4.512453727	4.259992174	4.25819431	3.771225288	4.886747748	5.05809071	6.125920121	5.822637448
FUN_006129	9.223305386	9.098745466	7.093060537	5.503479379	6.224704147	5.403767134	5.652874024	7.374660008	5.494637604	5.651285713	9.790025926	7.01971299	3.762281634	9.307944297	7.068681376	10.72881438	6.831412811	7.882299578	6.308481934	7.59833804	1.5505511	9.488016156	10.86209464	9.079080831	12.61650878	14.4013146	10.97637641	14.4032811	5.748246502	8.753624958	4.889834568	1.312862149	6.927542474	9.740048986	4.370428414	12.32899699	8.522189211	6.262544807	7.790494443	5.35902636
FUN_006262	3.639461347	2.569887319	1.848939543	3.631382488	7.88224168	9.426690556	6.238543769	8.980778672	6.308725556	11.89273395	8.552431852	4.866956978	7.726823631	7.664230227	5.978565232	5.955906982	4.376191322	8.391508392	7.754315397	9.667425981	9.683838308	11.11256345	3.06972667	3.977709015	7.059825268	7.686974965	7.419185929	7.109075866	8.60434366	10.88777453	10.00722179	9.330735699	7.821472149	7.062260452	12.18698988	6.667274919	10.18210774	9.127669119	9.463977427	4.726148157
FUN_006368	0.69320218	0.7704868791	0.7923648698	0.4233343101	1.564909237	2.374335143	1.836616807	2.247359536	1.64252621	2.931532211	2.290302674	2.044196469	1.733013879	2.283942419	2.402176808	2.417598457	1.774999211	1.98588527	2.065503574	1.76435768	4.387588818	0.8224688126	0.8216066586	0.9598371314	0.6576373707	0.8429074746	0.6381110799	0.4443371592	2.389498317	1.887176842	2.034834802	1.973591708	1.986277974	2.704146481	3.31593174	2.28279838	2.646501606	2.360196333	1.494149867	1.633519477
FUN_006488	0.3269537667	0	1.033057864	0.6944444333	3.119897093	0.6296296389	3.071428567	2.750886452	5.991964025	6.923380276	8.174068516	8.092377375	2.30075175	1.292242677	0	1.153846182	10.60129372	25.81590353	15.806765649999999	36.9965756	5.061874467	19.42085302	18.15363613	11.47064655	3.716493867	0.625	2.577669222	3.922940933	10.77609736	12.86886628	12.81959623	11.89275931	10.40405923	8.272113226	13.44957831	7.571648078	1.879471592	0.6022408958	1.587566853	4.387755086
FUN_006531	5.156783939	3.31498	5.881210191	4.0308635	5.840553554	10.45686168	9.287574576	10.42031579	9.17846862	22.58158072	17.16962349	11.66724696	4.488509899	4.782797625	4.547089932	1.162319481	5.339313769	4.873402511	4.749559021	5.471112949	16.09672467	17.70821482	13.62799582	15.06858358	2.709571523	3.466734165	2.272196975	3.245284872	19.67383934	18.654631470000002	18.2599838	11.86161168	5.624234017	8.37626398	17.51398077	5.159885516	9.46400518	12.11042964	11.29175317	5.959066115
FUN_006562	11.33448893	6.823751889	7.838136361	6.287659519	3.342727906	4.314118074	4.975175816	5.245796755	4.614916161	8.478655169	8.068823861	4.778352654	10.93413356	11.99043274	6.558648981	7.740509132	4.623991914	6.596777101	4.358264486	5.652387236	7.082309769	6.122426	4.023622146	3.253521978	10.30805143	10.77339625	10.69588709	11.19716919	6.748797124	9.270933829	7.643659257	7.584804375	10.51923625	9.468066935	12.79428008	9.903964428	4.898485264	5.630156122	6.29450177	5.116301069
FUN_006790	51.60484745	58.24853031	48.98023348	56.7785075	47.12961526	52.60456233	46.24594499	50.86576241	45.96441938	52.32650619	53.27368613	49.96637087	17.14937155	25.30844717	14.96227993	10.42173808	37.1170183	51.60384992	44.14898374	55.83691656	17.42423482	40.31363023	29.89496908	33.23420662	46.51238976	51.87306706	48.63533727	50.9773508	52.92714116	52.48974444	51.78189419	52.45585339	35.03812735	35.508795309999996	47.09669939	37.35931517	53.77329666	52.00776267	49.6248347	45.07813698
FUN_006820	0.8987594759	0.7389068816	1.221478696	1.036680629	1.546284873	0.506615027	0.7591359662	0.9097358168	1.728507462	0.5626731895	2.439388338	0.8547721285	1.189651848	1.566767088	1.60659187	1.32093454	1.707967389	0.6768166728	0.9480634395	2.132518221	16.47603842	1.038458102	1.545863905	1.900914843	1.148193483	1.554123876	1.50309131	1.963719061	0.5469526694	1.93350785	1.936138671	1.212511968	1.322743798	1.287763814	1.174069173	1.517840064	1.105862525	0.7182913589	1.593001747	1.795538037
FUN_007184	0.3981955398	0.2770255028	0.291409449	0.7493964545	0.6571082432	0.2935549483	0.7008281558	0.2807932559	0.3243631815	0.5205077539	0.4790785116	0.5730780699	0.2529980664	0.4987206293	0.5131342329	0.4920928453	0.7924721089	0.1960708702	1.259084546	0.6007251573	5.746226566	0.3510621974	0.5146712815	0.458026125	0.2333431855	0.5398820169	0.8295913486	0.1095202405	0.2757415685	0.3496087905	0.3787670481	0.5444368949	0.386342571	0.6002177556	0.1810164735	0.6052806814	0.4211604409	0.3505213419	0.1655225895	0.6711780541
FUN_007330	3.283211197	3.83472764	2.139631148	2.474142155	2.841393823	2.572260216	1.943487225	3.213528526	1.056382748	2.326666014	2.269323065	2.593059537	2.681378285	3.836504691	0.7663793861	0.5125575479	2.804029229	1.175080266	0.7487610471	1.554514307	18.090047	1.985937783	2.554758375	1.877596	1.701108028	2.046894462	2.901450797	1.418059196	2.598801091	3.765133634	1.89555022	2.311611025	1.827417804	1.248955935	2.362875207	1.598938135	2.808286431	2.644707188	1.285467704	2.360479393
FUN_007714	9.564474289	10.88043606	5.888657469	10.92154135	5.079907722	6.31922775	5.011458692	6.181775016	10.28188215	13.06401975	13.12594635	8.890326345	20.25026264	18.43412767	15.68984949	15.74228494	6.861142387	7.263103036	4.353832441	4.697657683	15.22130642	9.644608276	9.883735366	11.68051809	10.30174823	12.96189195	3.191919178	0.2840909062	9.686715041	8.855411021	10.37366064	8.70054933	40.49881244	48.56765153	60.53543746	41.22579609	7.819583152	8.100897152	6.944918707	3.180556209
FUN_007781	1.222879692	2.240153	3.194316395	1.602214122	1.173330974	0.2952868661	0.833994381	0.8984296087	2.090421949	1.277464563	1.584931219	0.8883139286	1.175924646	3.340463973	1.382351394	0.2353330222	0.7045088696	3.243918848	0.4720504146	0.5	20.76824234	0.9100976512	0	1.397261227	1.33194805	1.622451983	0.700957678	1.36468889	2.970911484	2.242929064	1.066709202	1.987852427	1.029767384	0.4494996535	1.110300541	1.052688256	0.5879669369	0.7208147241	0.7861060092	0.6242921287
FUN_008141	3.693459625	2.4641492	2.436648631	3.288406197	2.625966907	2.887691605	3.505349362	2.63559342	2.902335337	3.49859429	3.15351744	2.57178531	2.848827581	3.57407039	2.710089961	2.493662324	2.669854566	1.745041726	2.513405003	2.464716598	18.85648665	2.176982923	2.638980052	2.571645544	2.99352563	3.239800237	4.663342504	0.9940783851	3.346996391	3.313027743	2.84442861	2.816846337	6.035912094	2.241747824	4.683179874	4.317101989	3.281579219	3.207011687	2.405197259	2.086528206
FUN_008282	4.931416481	5.523439399	3.445659938	6.226132966	3.806967175	5.802647649	2.491060719	4.70504499	4.222502379	4.199467918	5.295472506	3.566479919	2.946707467	4.217237701	2.605243387	1.069036161	2.74785127	5.402248606	2.254430393	3.660592969	0.617823	0.4868466607	0.6421911421	3.125821856	5.401246526	5.764257828	6.852681913	4.263934553	5.457403265	5.364026716	5.436343839	4.472411502	3.457515464	3.649902824	4.145040699	4.717672251	5.182387572	5.277080271	4.449141103	2.983158033
FUN_008697	1.246947536	4.848484864	1.3182019	1.801841955	0.7247782683	1.077239462	2.195697306	1.792899531	1.036846205	1.671598369	2.041326702	1.159742733	0.7772657385	0.34957984	1.416822803	0.5179461176	0.8371658351	0.8444528846	0.5533015398	0.2538483235	26.88272133	0.1972386667	0.4995331373	0.8350251923	0.222404069	0.6181318654	0.6932012653	0.2539682667	2.475657637	1.239273535	0.911131972	1.902538726	0.5104895231	1.04739038	1.345755652	0.2687000784	0.8125371373	1.431584403	1.748168019	0.9331797419
FUN_009138	1.056511738	0.8603285093	0.5753728896	0.9318451256	0.9631832938	1.076504913	0.7653698913	1.035295483	0.958926004	1.854783424	1.335072679	0.7389199154	1.532967038	2.800269895	0.1366120164	0.8930211364	2.711269375	1.150456772	0.5683779495	1.668233471	10.65811418	1.063819923	0.8802128802	0.8965529132	1.407253194	2.949284407	0.2392344545	0	1.274834891	0.27126832	0.7492286311	0.7900352722	2.439803195	1.028936389	2.269970439	1.534601033	1.740088845	0.9865156689	0.8451947954	0.8761198879
FUN_009362	0.5640888881	0.2913283537	0.6514614373	0.5866461715	0.9854288447	0.5518158753	0.7899168291	0.508816251	0.9292252679	0.2501971825	0.8646806723	0.500118048	0.5114632192	0.3767397197	0.4488466695	0.5171666759	1.589923015	0.5311140455	0.4699657196	0.8299582263	6.154366364	0.1518687441	0.9715357745	0.359210586	0.5477352629	0.5507512123	0.3264319521	0.8177953333	0.4461858095	0.6083841752	0.6131486928	0.3240669556	0.5943917717	0.2096157449	0.1513604381	0.6255127729	0.257766129	0.6181329281	0.496217375	0.8457153056
FUN_009477	2.462407086	2.573576923	1.604503953	3.296617217	3.471581724	5.856536384	4.150252823	4.733919681	0.6738309168	0.2972467158	1.767953745	1.08225921	0.5138389089	0.4085183067	0.2895722494	0.7281296882	0.913039298	0.8388222167	1.114196906	1.933213772	1.2262252	1.39436873	0.9181621345	1.052326487	0.3475408307	0.9646016099	0.3167252609	1.176068959	1.456502637	1.370097829	0.6088674975	1.028062235	1.355775124	1.324138791	0.6548402944	1.287617982	4.521238254	5.128172448	6.729684154	4.66127998
FUN_009641	8.474749255	4.836959048	2.121026833	8.260824997	3.474422663	6.196434534	3.829302198	5.752363627	2.921783881	8.594151087	8.090548097	5.130028406	4.865199739	4.037937763	3.116864969	2.517767798	1.824052339	3.715416372	2.488860395	3.945608049	27.62394529	10.29564289	4.685788694	4.446736877	6.395681958	4.925778788	8.243193988	4.9624338120000004	6.706485973	7.428125023	7.003878789	7.784243253	3.558112372	7.435006859	8.84982059	6.328483526	6.023182764	8.30013875	8.599935959	3.504209949
FUN_009833	1.7608421	1.435079768	1.442954956	1.739991249	0.9180171023	0.6232167993	0.9756499069	0.7950163629	0.8371033947	2.361407317	0.7704439246	0.4244662249	0.668962989	0.9980836635	0.735092287	0.3270649692	0.8507133302	0.4663664329	0.8424616554	0.537156731	23.57886611	2.921346944	1.047739726	1.280696373	1.117558755	1.190803759	1.068684836	1.435750045	0.9262189742	0.980364385	0.795805583	1.003547203	1.819672543	1.5497019	1.773400315	1.337109597	0.9025256982	1.199467493	0.9591397822	1.013121859
FUN_010052	2.741468233	1.693142617	1.170629676	2.972363	19.81890189	24.60212792	21.76433375	26.18319035	2.629132762	6.503901092	5.184847926	5.131451144	0.8627611988	0.8074937895	0.5739513598	0.5529946051	15.42288782	21.81416648	17.8266091	20.38465248	63.70732036	16.14719816	12.97145814	14.77518659	18.97322944	26.01831491	21.99549503	18.56854024	6.258800891	5.832914302	6.747326697	4.361395235	48.04652624	51.04543614	49.04326915	44.0232714	26.29264789	24.2461098	20.30127176	22.3540238
FUN_010566	2.657011263	2.348161623	1.578952392	2.4636945	3.924919673	3.072974167	2.850079943	4.235656455	4.193878983	4.877775851	5.527048514	3.485833458	2.701601654	4.805038156	3.30965953	3.195800133	4.149212892	3.968949929	2.3999673	4.724972993	12.84114569	2.885908403	3.014317965	2.779957453	3.428552797	5.793418204	5.191643436	3.553477081	4.696789	5.455401725	6.261023671	4.413051475	3.626690493	3.551682696	3.222582986	3.37027374	3.229068144	2.639211565	4.44813055	2.635466561
FUN_010618	11.44218205	10.7642175	5.623857627	12.10412589	15.91475443	23.53691189	20.50520673	26.8979052	8.899359929	18.91060951	13.29230407	15.24690591	13.33780088	17.33128384	8.583796865	5.123773028	4.716422031	11.1817431	8.879861841	10.99038269	10.76741086	14.80534035	5.17746069	10.05888012	17.62405818	18.74509244	20.6209231	15.94501783	14.89640011	19.78514767	17.41348428	17.24147748	12.02622317	11.1016748	15.59803026	12.14399274	28.13086019	27.07504745	25.02842433	15.19509777
FUN_010736	74.05310947	68.00159454	57.88210324	70.00701299	71.29248436	73.47575769	66.72506299	76.59639766	57.3627662	72.69706096	69.1576379	63.22704175	68.91642886	76.18180437	61.21384415	59.41547171	50.54942986	69.14776166	64.23935288	72.46728296	12.81786618	74.505916010000007	63.6690157	70.20837563	73.58151047	77.1954935	74.55984612	69.40466203	66.05512384	72.18591119	70.66359518	66.31967488	76.4382162	80.08146654	82.27522428	77.29878128	78.19569303	74.03837991	76.36997852	67.94913882
FUN_010791	1.639253405	1.756155574	1.17155824	1.585223921	2.400908025	2.318074523	1.834401112	2.284232763	2.383242179	2.348813141	2.745148603	2.145744444	2.556955005	2.743936033	2.115534248	1.943480736	1.988269282	2.110799259	2.418414414	2.180383278	3.687316238	2.317854392	2.790577325	3.014741487	2.049755571	2.158844073	2.356889371	2.081064358	2.605016084	2.808924701	2.769964245	2.897358805	2.064825237	1.977282119	3.049919679	2.314088914	2.263978604	2.690870546	2.136661167	1.622149536
FUN_011000	29.17653457	26.90364136	21.41063192	25.9103923	39.11225149	36.78819913	41.10567951	38.54225156	24.21030225	27.61451778	31.52668549	25.04904644	37.18341549	53.86590382	30.57128286	33.67824143	45.4025428	52.53470639	50.32064436	53.31688184	9.673125364	28.21704389	24.85781027	20.89246861	35.62188261	45.96440821	41.30578389	32.87229044	31.19729607	33.9564947	35.20725015	30.60978789	33.82371036	32.44432534	29.37317322	33.6942411	42.40837904	42.2494984	38.90676884	34.38737312
FUN_011244	25.9655907	31.68616777	17.62790887	33.298602700000004	16.91175517	21.86969687	20.1475474	21.6464762	20.58119647	32.83476177	34.29264263	25.4412795	11.47975073	15.12357953	9.3628188	14.49844004	4.060259966	3.874993067	3.680251069	3.6397152	5.453548793	11.07835	7.324408033	7.349901167	1.478610933	1.9310199	1.891019567	0.7942782	29.2528978	35.73345123	29.0024926	33.14884653	19.7477646	30.4268352	25.4069809	20.33107987	20.37547207	20.37549523	19.74372173	22.98425664
FUN_011270	0.3890862556	0.1103964873	0.3174198968	0.1631264932	0.09507452555	0.425426609	1.133586027	0.3965890253	0.5891832553	0.2742941328	0.220683517	0	0.1011122326	0	0.2032520244	0.3125	0.6294084636	0.2137378774	0.3711808659	0.0706214661	8.30726475	0.03987240909	0.1815181485	1.275869875	0.1427189182	0.1323027547	0.7005733947	0.1165126565	0.2509698344	0.4011777351	0.2132614726	0.2848074726	0	0.6698564561	0.6318681429	0.2858709211	0.1373931667	0.3276662302	0.5025109787	0.8420783333
FUN_011683	1.444991532	3.530415328	2.042008322	1.631134788	2.226254773	1.961770729	3.540202056	1.846322004	2.342707754	2.124138287	2.654059179	1.632995667	1.452338705	2.466720399	1.786109445	1.636943655	3.271754761	1.573610209	1.6931764	2.325524706	14.89543433	3.009417536	2.943224843	1.220395102	1.210166757	1.842413516	1.567501208	2.077610974	2.005451932	2.043043687	1.602584326	1.481257817	2.545379246	1.262874916	3.311177193	1.351355116	1.34004778	2.523295515	2.233995267	2.203943621
FUN_011917	19.97750334	23.99717043	15.807767	21.03369169	32.18066896	32.54469565	29.84601297	32.42767085	22.34968832	30.52640482	36.7892926	37.49866974	14.09978155	23.71951378	17.23501828	19.83216782	24.22909275	21.24569468	21.19902451	25.25198766	56.20527126	46.15240095	28.10116398	35.23131432	22.8818665	24.91624273	28.99159706	14.71884879	31.88734156	36.83478255	40.72044485	36.34606084	24.75876051	21.83163583	25.77096837	18.42302994	36.74795994	34.43162381	32.13333503	31.40444626
FUN_012022	1.318784243	0.6506617925	1.367356419	0.5099586148	0.2602397386	0.1050747192	0.1129648905	0.1020797919	1.507082296	0.4452623314	1.68231795	0.1035981392	1.529628589	0.915000493	1.059732064	1.384594713	0.7075921459	1.103078834	0.3538377725	0.3410349302	16.91868745	0.4634214676	1.428079633	0.8933780109	0.5344613156	1.192252382	0.4021663723	0.5672666318	0.1815456866	0.5174068409	0.3424999347	0.6918541928	0.8475583505	0.7826000355	1.8065268	0.5923873883	0.7582359542	0.1084010894	0.4516176452	0.5351906129
FUN_012038	16.62988131	10.67992194	9.218633053	14.1172648	9.633044011	11.52463193	9.874935871	11.23871716	5.518518908	15.4419939	9.468319416	6.977225041	8.969769364	9.498111944	6.678478757	6.411339047	5.912148945	10.18920686	5.881405784	10.66443408	12.14249913	11.68466486	6.803438755	6.590822924	10.63270118	11.51956554	10.24542293	8.480383719	9.547577479	9.435480908	14.49832039	9.212887484	12.04502995	11.6103139	5.570303531	17.56966491	12.86751718	11.1565332	11.27804333	9.671959831
FUN_012095	0.1685674497	0.8797481463	0.6735223481	0.7216494845	3.342392779	2.949645809	2.823242863	2.039315295	1.139784545	0.2855024138	0.2020202	0.6979986625	2.008714703	3.603817547	3.031154393	0.9548096768	0.3610675102	0.2453308148	0.4500690656	2.431981169	10.43789527	0	2.075498013	1.293262289	0.193664	0.2284382364	0.5828373125	1.07410631	10.61938063	0.1529790725	0.1325536111	0.6717883269	0.3855741573	0.3856931515	0.7062979487	0.5392188349	3.876470611	3.485929316	1.484988534	3.501631554
FUN_012114	1.455456608	0.8855475683	1.297449342	1.005547817	1.500967604	1.215582678	1.235233312	0.9564931718	1.797875684	0.856770284	1.515393871	0.9533437443	0.1736358864	2.460963534	1.391942945	1.775631484	2.966597293	1.906834779	1.630947361	1.279963702	7.448935571	1.922414076	1.405357538	1.012700401	1.131656378	1.716773459	1.651726366	1.113131912	1.038825491	1.602819409	1.245891624	1.280951069	1.81048627	1.207548643	1.079130466	1.647425507	0.806302853	1.577482439	1.286458775	1.356488594
FUN_012130	1.329831877	0.7972329363	0.23445378	0.316110741	0.6761265806	1.442006889	1.607304754	2.014550234	0.5897498095	0.4950363623	0.4831337717	0.3073242556	0.3975346045	0.8991596471	0.2907378286	0.1449905758	0.66811175	0.6849933636	1.13125558	0.1904110902	4.601648417	0.2262931034	0.5429292917	0.3232323222	0.2860086512	0.3211233267	0.7212501678	0.3960962676	0.4615302105	0.5721222137	0.8709723459	0.2749247778	1.257740028	0.9429676871	2.111875429	0.6173678608	1.472983341	0.5878683269	0.7172181045	1.421519649
FUN_012184	27.19784177	29.68193996	20.49806821	25.93051619	19.66931948	24.8375393	19.02128922	22.76211886	17.04072606	30.79625689	26.90582929	19.39536054	20.8092407	29.36299346	16.03731185	14.24982569	11.52753949	26.11281699	21.43144645	26.48197893	25.18420351	22.86993658	17.26080671	20.54853757	25.96535979	28.61801072	28.03053907	24.24515479	24.10039801	26.17367986	26.15460831	26.26019567	24.11889842	27.10402508	21.83648536	19.81153707	23.33589835	23.42672417	24.07133526	13.32365238
FUN_012261	3.491111938	2.429208559	1.610777784	2.89642905	3.617470438	4.912065073	2.628598481	4.170518745	3.082330046	6.155994314	6.199280583	4.86781016	2.993739291	3.433639404	1.906248836	2.03559272	1.670209872	3.84688311	1.911198587	2.753800281	9.02887787	2.658097487	1.12272043	2.379686977	4.296691322	3.938225784	3.240941282	3.535914033	4.981505546	6.565506372	5.58899292	6.559455252	4.775173562	5.13110084	7.033730783	3.90459792	4.442571863	3.584987702	3.3339571	1.393327649
FUN_012276	3.154082794	2.589494084	1.945560277	2.750253287	1.891525155	2.00506812	2.009356434	2.731312035	2.678091573	3.952866781	3.46647623	3.050443613	1.727207791	4.271348233	1.703371867	1.747965536	2.27401333	3.030603859	2.947979587	2.979046211	16.49100334	2.745885744	1.978026829	1.833590345	3.117113849	2.66627964	2.551381077	2.904691858	3.690231769	3.73344604	4.009510228	3.828151565	3.745532715	4.144747549	4.071988615	3.786481516	2.209818179	1.923365668	1.571672853	1.433535953
FUN_012349	37.21753033	35.33074405	30.71379241	32.22659164	39.52245591	40.12754169	37.6151401	41.00828083	35.22730186	48.67345189	45.93409519	35.21879802	26.43123296	26.98086392	24.54761832	44.65808492	32.43581343	37.57535718	35.60823518	34.26396742	21.58689889	43.01177657	49.42784669	44.05922756	44.09661199	41.97114592	45.02987134	41.73225504	41.17619316	42.13656164	45.07990258	44.19825776	39.390934970000004	46.74781873	48.38739	41.4362135	41.32488108	44.15769175	42.01482592	44.05852608
FUN_012376	41.75490121	40.9274464	32.13372492	44.28314986	45.20351814	51.33885012	47.50991128	49.26446749	36.38110779	53.34417482	49.52819122	40.72129872	51.26289719	59.63356906	45.33693988	41.20855447	36.19498465	50.65341672	46.37163308	48.92894346	21.14225545	38.5198129	30.03778787	32.51956219	45.80667801	49.4810671	48.49065309	46.06936618	45.5521887	50.81275838	49.48634122	47.32385117	44.30916165	45.76870044	46.8578138	41.22068358	53.95214665	50.83604534	48.50734482	43.34957768
FUN_012396	0.2814638208	0.5220509766	1.327684078	0.5436110638	0.2877705621	1.119761383	1.218109306	0.3171899295	0.7606637261	0.7764774167	0.9135987196	0.1555900303	1.0451076	0.5980549041	1.062796042	0.5536420625	1.119632352	0.3671750862	0.2228418793	0	2.414262265	0.08333333333	0.3142463545	0.3880976214	0.2557687064	0.3356924167	0.1855084184	0.1378241064	0.19800275	0.356443188	0.5912982403	0.3369079898	1.184826426	1.110243083	0.6013986	0.5160442941	0.5478100227	0.2554961429	0.1625808976	1.189289723
FUN_012599	0.9604446865	0.8404262338	0.5111535949	0.5703845206	1.09442172	0.9717721644	0.9430698206	0.8724581916	1.218735327	0.973036185	1.243438961	0.9451647828	0.5186522573	0.4998247279	0.866662119	0.7958434637	0.5451318027	0.7369988038	0.5257308129	0.5823590184	8.969036641	0.8455339102	0.9607436082	1.056700361	0.7485329501	1.381638286	0.6402367706	1.168121912	1.04828806	1.151643684	1.032692733	1.244806768	1.095109498	1.257381617	1.31462781	0.960708929	0.936440904	0.662015889	0.9755236659	0.861557446
FUN_012763	2.947414831	2.910049262	1.424914795	3.428494088	7.8288092	12.94043703	7.70745275	10.79723135	11.50997529	12.26893312	11.70848226	7.246453991	2.244726098	2.855141371	3.090546905	3.154498615	8.721623485	17.04786696	8.818468309	15.43481999	10.48370053	4.258186424	3.359183884	3.633215082	3.787343773	5.628897804	5.46161244	4.611153694	14.39953593	14.62205547	13.81560237	9.329383023	15.18608825	11.74106749	12.75455108	15.13007904	13.55031924	11.81151382	12.12589919	7.138984093
FUN_012796	1.297320358	1.340249515	1.051347306	1.020829156	0.9382385816	1.11575927	1.371133784	0.824555	1.959965053	2.009779396	1.923493793	2.304322693	1.147702238	1.736050835	1.729889609	1.446260997	1.625796198	0.9607968888	1.193293548	0.9405971639	12.5392952	1.719122732	1.8969012	1.458957896	0.7598436398	0.7214983276	0.8356345865	0.563751725	1.375077358	2.124869422	2.332209574	1.770479443	1.859118223	2.148944233	2.409207838	1.48956887	0.9315964936	0.9294761736	0.6617558109	1.178466355
FUN_012927	0.837702997	0.116164698	0.5739516928	0.2827379908	0.3768182923	0.1597603896	0.5184319438	0.6178271326	1.059358144	0.4822685174	0.7912305423	0.4826553396	0.9697219536	0.540482538	0.464848412	0.3534522412	0.8480399791	0.2932310027	0.3120890818	0.7787081884	7.672150133	0.5970531023	1.347983519	1.138173789	0.7361887717	1.105380856	0.3969531114	0.5228510829	0.6270599417	1.228463221	0.5760309	0.6902812931	0.8646451567	0.4054952455	0.8785406008	0.6927904988	0.3641968921	0.1171034381	0.4070370996	0.771158567
FUN_012973	4.574709522	4.553910209	3.647457551	4.857372505	4.729690603	4.645186684	4.565292693	4.592595889	4.166896511	6.092494221	4.958197278	4.972025343	4.243147342	6.9265751270000004	4.555603077	3.916578468	3.505445335	4.831864914	5.089387917	5.356064365	2.560088867	5.175815075	4.251000314	4.864993388	4.432743452	4.215426949	4.271103392	4.027289285	5.544634544	4.865347489	5.135225019	5.244081677	4.590234488	5.252585181	5.354715461	4.695509351	4.981183948	4.537056828	5.04408545	4.140313004
FUN_013090	0.8909875793	1.136807707	1.122552249	1.02161875	0.9465778176	1.282161918	1.075585653	1.113695704	1.329597579	1.713678908	1.637486145	1.265404944	1.412941343	1.353790945	1.448204335	1.285517301	1.218497151	0.9462994472	0.9160123456	1.241068658	18.74490069	2.214700688	1.751512808	2.02195449	2.047072858	2.349984106	2.253796448	1.866979637	1.263960661	1.213584425	1.316566093	1.320392521	1.244592081	1.374020941	0.904226123	1.168106666	0.9362491797	1.007934081	0.8515225297	1.012979895
FUN_013116	2.546809741	1.932834164	1.965990112	2.656409899	1.30203944	1.516634833	1.182875905	1.214484271	1.71625764	2.50330677	1.876564609	1.561783649	1.651954779	1.267184962	1.567745635	1.561124219	1.169952544	1.913213623	1.718588461	1.648517058	0.6944444167	3.218487767	1.845457719	3.688455416	1.715577637	1.922773138	2.057581842	1.591433895	2.005140745	2.048864938	2.051671705	1.815525671	2.267918046	2.51948213	2.082133743	2.123811581	1.25526973	1.399871174	1.137859903	1.578035537
FUN_013429	0.64230784	0.72325413	0.5970117143	0.98713925	0.6906748958	0.5878445354	0.6039770417	0.6446848	0.389679931	0.9206123778	1.061234136	1.098685404	1.067801448	0.8634222857	0.7164625082	1.896349273	2.910124985	0.07490637079	0.8818816176	0.6675858356	5.600545917	0.6112110732	0.5413073053	1.796531092	0.42669171	0.6309794667	1.692319913	0.5989937158	1.505770716	1.620670793	1.410652281	2.255789878	1.202591962	1.507109547	1.289772725	3.084971017	0.83645436	0.80376061	1.133144848	0.6727848817
FUN_013698	2.509842932	2.532455486	3.340542464	2.605589203	4.440476439	4.379014169	5.473931122	3.695298209	5.696379451	4.870220823	6.198681255	5.175003857	4.16287184	6.799081849	5.196846617	6.777802831	3.335110077	4.126819149	3.362787692	3.042664273	23.4209901	5.661924437	5.242376122	8.758619088	1.743786334	2.375930979	2.203122419	2.004240425	5.581929434	6.847645548	5.87832246	5.747942142	5.66903766	4.686293789	3.881423739	6.670297964	5.99621111	4.89220765	5.017943529	3.085062496
FUN_014165	5.078727445	5.402247188	4.12486229	5.910002529	6.807390212	5.384883515	3.568789127	4.799108729	5.053348573	8.778390786	7.240592228	5.995668214	5.807061448	7.559958408	4.703726141	5.498108456	3.740991328	5.784940138	3.938114667	5.801811184	12.4672507	5.755376568	5.093661577	6.164387476	5.525866949	4.712763398	6.008119749	3.754252916	6.262983698	7.702454594	6.699195772	7.437219907	5.216054956	7.506891443	13.52203728	5.448736051	7.543481462	5.861835614	5.858284018	5.943750322
FUN_014449	76.70600629	71.11305099	58.87312234	72.48574695	72.4585663	74.90481375	61.98626915	76.14581719	67.48812334	86.96183631	79.99394651	73.0945166	79.56101472	83.65107939	72.22625449	70.23253651	71.3565768	87.3062268	78.45073581	86.36445967	0.625	78.71883295	78.32855329	77.54553864	85.19607449	87.13323395	84.03944577	85.89233791	78.89195281	85.16579737	82.88281791	79.78539978	82.17213001	86.74277273	88.71011339	78.38021904	70.09346778	73.08215773	69.26779923	62.196633
