exon_id,n_samples,n_cpgs_nearby,n_cpgs_tested,n_cpgs_selected,cv_method,rf_r2_cv,rf_r2_std,enet_r2_cv,enet_r2_std,enet_alpha,enet_l1_ratio,n_nonzero_coefs,best_r2_cv,best_model,species
gene-Pocillopora_meandrina_HIv1___RNAseq.g10495.t1_177014,32,3,3,3,5-fold,-0.5343190176059202,0.7164194546526924,-0.2635154517924924,0.46565241455051914,850.7377147421028,0.1,0,-0.2635154517924924,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28175.t1_138441,32,3,3,3,5-fold,-0.13367049671065417,0.14681553296374114,-0.06332398679640963,0.07487276790740001,936.3665092096456,0.1,0,-0.06332398679640963,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g9401.t1_202208,32,25,15,15,5-fold,-0.44128756999945545,0.6634262130332341,-0.48472037238512106,0.6424113385481736,2802.8529914415894,0.1,0,-0.44128756999945545,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27905.t1_74792,32,14,13,13,5-fold,-1.0354315468909192,1.9864727045543833,-1.3657093221840486,2.681028016791907,3.531198972844985,0.5,13,-1.0354315468909192,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g4008.t1_198644,32,11,10,10,5-fold,-0.606434080188642,0.5006431501719719,-0.9959649437100321,0.8625352841136789,45.07942024623609,0.99,8,-0.606434080188642,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g23034.t1_59097,32,5,5,5,5-fold,-0.40560138933733425,0.4297067558156436,-0.17796328293217317,0.22631689936055116,1950.0894840448314,0.1,0,-0.17796328293217317,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g10495.t1_176971,32,14,9,9,5-fold,-0.4999281955256496,0.6319683548646658,-0.5708895697553447,0.7644401317716999,188.46615374071254,0.99,1,-0.4999281955256496,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g20001.t1_24164,32,2,2,2,5-fold,-0.7527572301909806,0.742032303659906,-0.1810167907667378,0.18942244771335018,587.8633570403904,0.1,0,-0.1810167907667378,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18669.t1_15891,32,9,9,9,5-fold,-4.620395493855847,8.794178538990469,-2.4746971657004115,4.463679352406689,12.259629367090117,0.1,9,-2.4746971657004115,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g15740.t1_46302,32,9,9,9,5-fold,-0.06681006542526809,0.03563862113882039,-0.06524821326246397,0.03859279087118862,1002.4220919369375,0.1,0,-0.06524821326246397,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g5556.t1_79590,32,15,11,11,5-fold,-0.34438753020434903,0.5603335447360358,-0.7971733525561036,0.8461410716431405,2029.7962756888348,0.1,0,-0.34438753020434903,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g25068.t1_57357,32,15,15,15,5-fold,-0.8996531212132244,1.8298319928824456,-0.9462883053419724,1.8703542731356062,2164.975251505512,0.1,0,-0.8996531212132244,RF,Ptua
